municipio_ibge,uf,regiao,portfolio_hhi_norm,portfolio_cr1,portfolio_cr4,exposicao_strength,log_populacao,log_despesa_pc,log_n_fornecedores,log_instr_por_forn,n_compradores
3106705,MG,Sudeste,0.342031515379751,0.5988349009264975,1.0,0.9515162746220056,12.969109628547534,8.985223551229954,1.3862943611198906,0.22314355131420976,1
3107307,MG,Sudeste,0.12172883736712779,0.36970537710497575,0.7390220125542237,0.33654335550290865,10.823471456247901,8.463314898771428,2.158744056768155,0.40915516175697575,2
3110004,MG,Sudeste,0.38652215934387296,0.5815497441166679,0.9010008921545247,0.83259116381372,10.586028687308849,8.565699838623317,2.4337672252277915,0.2373999007546143,2
3110608,MG,Sudeste,0.093236373972307,0.2431488023913243,0.6425280798783506,0.6406166808350311,10.294988953626905,8.82850550776,3.295836866004329,0.20067069546215124,1
3111200,MG,Sudeste,0.8012600340414021,0.8985833841235268,0.970038400486372,0.9742790516682324,10.865095759100743,8.716103852791191,3.1354942159291497,0.0,1
3113206,MG,Sudeste,0.316422014258365,0.5583097791085007,0.9797813441110461,0.6087848303599432,10.078532700359306,8.803881066909376,1.6094379124341003,0.0,2
3113305,MG,Sudeste,0.1584771159028696,0.4455783465976552,0.8943231874639558,0.6124920488869465,10.334555428023798,9.061513043458126,1.9459101490553132,0.0,1
3114105,MG,Sudeste,0.3705705768837699,0.6989378425826365,1.0,0.8112757842069935,9.494466128225186,8.594298625035371,1.3862943611198906,0.22314355131420976,1
3114204,MG,Sudeste,0.1022252701445238,0.2978603499620824,0.7391234099876042,0.8108454987347782,10.059379572493102,8.757105434317259,2.5649493574615367,0.07410797215372183,1
3117306,MG,Sudeste,0.2042135995657361,0.4256056707389409,0.956915149930869,0.5991061304440013,10.181990121970616,9.03139186423574,1.6094379124341003,0.0,1
3124708,MG,Sudeste,0.391726067365528,0.659030219267186,0.8814576938511602,0.8310709063997941,7.92443418488756,9.422783804241186,2.1972245773362196,0.20067069546215124,1
3126109,MG,Sudeste,0.2786541602164897,0.5547143579232076,0.9027693317072244,0.1397041778239365,11.128717807741976,8.75051740356484,2.0794415416798357,0.0,1
3126703,MG,Sudeste,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.1801873400667964,9.975994243322877,8.716851623241197,2.5649493574615367,0.07410797215372183,1
3127701,MG,Sudeste,0.2160190250827519,0.5419141137167189,0.911132174273084,0.4512792935258807,12.47800255148275,8.868906804541368,1.791759469228055,0.0,1
