orgao_cnpj,portfolio_hhi_mar,portfolio_hhi_norm_mar,portfolio_cr1_mar,portfolio_cr4_mar,count_hhi_mar,count_hhi_norm_mar,exposicao_strength_global_mar,exposicao_degree_global_mar,n_fornecedores_mar,n_instrumentos_mar,quadrante_mar,exposicao_oculta_mar,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
10465644000109,0.0726267541376144,0.0436463402044148,0.1384780724770882,0.4367021413958709,0.1633860644849655,0.1372418790001207,0.8527793721062319,0.4288968049650936,33,91,baixo_baixo,False,0.068161205473312,0.0415372399154066,0.1333770852161925,0.4206157529863643,0.152354570637119,0.1281361297981796,0.8369137820808665,0.4267662285203051,36,95,baixo_baixo,False,-0.004465548664302391,-0.002109100289008202,-0.01586559002536536,True
10467921000112,0.8237763071229806,0.7885315685475767,0.9057794809948212,0.992534986652328,0.1666666666666666,3.3306690738754695e-17,0.991769017444888,0.4095272879056663,6,6,critico,False,0.7009867917677778,0.6636101407387501,0.8316198192702434,0.982486905490542,0.1111111111111111,0.0,0.989480263785157,0.40735125957142,9,9,critico,False,-0.12278951535520277,-0.12492142780882654,-0.0022887536597310243,True
10469199000155,0.0757651733506621,0.065380512377074,0.1202232615237995,0.4121940395101698,0.0191196654856522,0.0080985381315584,0.878212871093593,0.5296967386626739,90,177,baixo_baixo,False,0.0648421058373623,0.0563406704358838,0.1058299762096666,0.3628456327188569,0.0163262608235838,0.0073837722856164,0.873282250987655,0.5380211299127374,111,246,baixo_baixo,False,-0.0109230675132998,-0.009039841941190202,-0.004930620105938033,True
10478051000187,0.3208794935721962,0.3087523416716997,0.5583033741473681,0.6737564665872735,0.0301561065197428,0.0128374655647382,0.8903095403758607,0.9134173276583264,57,165,baixo_baixo,False,0.2485708072753477,0.2373554461899051,0.4871271118588356,0.6130884817252521,0.027280299875052,0.0127620953955752,0.8921086501602797,0.921909396363128,68,196,baixo_baixo,False,-0.0723086862968485,-0.07139689548179459,0.0017991097844189952,True
10479670000196,0.0764607839533425,0.0658453906654499,0.1945812253483532,0.4493490053034661,0.0356110533009596,0.0245261228791316,0.9551601026724182,0.9917739833289718,88,372,oculta,True,0.0641044400921198,0.0558221785000147,0.1681078224582264,0.406756671200966,0.0283114443073182,0.0197124305401263,0.9536756586862392,0.9931283377736788,114,466,oculta,True,-0.01235634386122271,-0.01002321216543519,-0.0014844439861790848,True
10480867000145,0.2200261780339689,0.1550283595367997,0.3635659540264653,0.8063102248768371,0.0816326530612245,0.0051020408163265,0.8537895117115539,0.6257539863595409,13,14,baixo_baixo,False,0.3348128372078001,0.2836445939160924,0.5361682922154397,0.8725797075405257,0.0755555555555555,0.0044444444444444,0.9175992003538184,0.7517482811054103,14,15,baixo_baixo,False,0.11478665917383118,0.12861623437929273,0.06380968864226444,True
10481963000108,0.0574356949447362,0.0288731402460919,0.1017096266687544,0.3490958655343992,0.0445501730103806,0.0155971479500891,0.925513004346203,0.9957087532274458,34,68,oculta,True,0.2820472665598614,0.2649531538589057,0.4724719945253068,0.8756630601080623,0.0402892561983471,0.0174390003935458,0.9000991087578616,0.8331119812488841,43,88,baixo_baixo,False,0.22461157161512518,0.23608001361281383,-0.025413895588341395,False
10485444000118,0.8140794243573859,0.7875193421227268,0.9011303942361072,0.9749588445283875,0.1805555555555555,0.0634920634920635,0.9423768365844204,0.8195166982019646,8,12,critico,False,0.8140794243573859,0.7875193421227268,0.9011303942361072,0.9749588445283875,0.1805555555555555,0.0634920634920635,0.9443973262065836,0.8856307665634507,8,12,critico,False,0.0,0.0,0.0020204896221631685,True
10491693000116,0.4163058366859566,0.2703822958574458,0.5978189082332188,0.9665305611235628,0.2,3.4694469519536136e-17,0.7542325285298341,0.4598151323380998,5,5,hhi_alto,False,0.7194959069348791,0.6727452247573589,0.8421624087282223,0.983718468782704,0.1428571428571428,0.0,0.9347958983572872,0.4141219111356846,7,7,critico,False,0.30319007024892247,0.4023629288999131,0.18056336982745302,False
10496025000181,0.0711085540194245,0.0379338595201182,0.1233974692558547,0.4080839444701851,0.04,0.0057142857142857,0.8614850075093455,0.5464603274786647,29,35,baixo_baixo,False,0.0537887121165444,0.0295268842220968,0.1041646223565303,0.3444795928299259,0.0295138888888888,0.0046296296296296,0.8454768258517747,0.5983442178684436,40,48,baixo_baixo,False,-0.017319841902880093,-0.0084069752980214,-0.016008181657570786,True
10496698000131,0.1223309261099263,0.1114955054446167,0.3176677331395719,0.5000139509732188,0.0360936760188905,0.0241935979450497,0.9474326509192036,0.9897256681748112,82,287,oculta,True,0.0865247021948996,0.076144301083478,0.2459669407626432,0.4432521262691902,0.0351946906585283,0.0242309939614662,0.956601843713334,0.994079844471712,89,397,oculta,True,-0.03580622391502669,-0.0353512043611387,0.00916919279413042,True
10502372000170,0.2241631165300923,0.0689957398361108,0.2886815930404933,0.9077316517627064,0.1666666666666666,3.3306690738754695e-17,0.8746114157497923,0.6926849078157201,6,6,baixo_baixo,False,0.3468828345189784,0.2652431888338508,0.5605898050501188,0.8312576699719397,0.1111111111111111,0.0,0.9239495614160016,0.5531350515317502,9,9,baixo_baixo,False,0.12271971798888609,0.19624744899774,0.04933814566620931,True
10532003000120,0.0729460345625587,0.0649541900329256,0.2286691285581103,0.3961303271152303,0.0229177934018388,0.014494670931165,0.9289381532164012,0.9911312096431129,117,344,oculta,True,0.0643174012161211,0.0566478717178926,0.2105702469134111,0.3738039698110406,0.0207094103780049,0.012682438331923,0.933364173383665,0.9939953896111582,123,382,oculta,True,-0.008628633346437597,-0.008306318315033,0.004426020167263789,True
10540697000147,0.4461090839591955,0.4405142262214096,0.6606832406860533,0.802072735032774,0.0382168872473581,0.0285019063104627,0.9439726322472956,0.560822544080488,100,342,critico,False,0.339157555382422,0.3334606377564084,0.5734363999133898,0.7128497577075146,0.0356536848595406,0.0273403545566056,0.9426425118900218,0.6118091815357833,117,443,oculta,True,-0.10695152857677354,-0.10705358846500124,-0.0013301203572737563,False
10551277000166,0.6101504017962918,0.5747095292323182,0.7686522137324525,0.9738927424395726,0.12,0.04,0.9598053025357496,0.9343044008684154,12,15,critico,False,0.6029262116091255,0.5764546257164006,0.7667600909743774,0.9470343606132412,0.0991735537190082,0.0391184573002754,0.9471857751359196,0.9217805555201318,16,22,critico,False,-0.007224190187166246,0.0017450964840823868,-0.012619527399829966,True
10552903000139,0.0749540121429248,0.0560755225948212,0.1350656056949658,0.443107406777047,0.0382373113854595,0.0186095014137342,0.8587615699000255,0.7439121028639324,50,108,baixo_baixo,False,0.0680723350073731,0.0520046166454313,0.1262483889428799,0.4141809156107356,0.0341727807521977,0.0175205873168908,0.8676492371923094,0.7665862946385147,59,123,baixo_baixo,False,-0.006881677135551698,-0.0040709059493899,0.008887667292283852,True
10559279000100,0.5995138732943248,0.5661400294021852,0.7585981816103735,0.9741477615973,0.0769230769230769,1.503427012513233e-17,0.9586120552869272,0.4128842499440471,13,13,critico,False,0.4274181153142135,0.3892459896684944,0.6292451009843841,0.9116685836630664,0.0625,0.0,0.951691800986327,0.47201562086546,16,16,critico,False,-0.17209575798011134,-0.17689403973369083,-0.0069202543006001704,True
10564533000150,0.0846299609562956,0.063826096432575,0.1591149839165541,0.4982118585051996,0.0289283366206443,0.0068585260892953,0.7989729242119316,0.5081249879842694,45,78,baixo_baixo,False,0.0706267442951509,0.0527541816854423,0.1424231709383288,0.4507233488967145,0.0315976331360946,0.0129745106964041,0.7843090578498588,0.5482806748626818,53,130,baixo_baixo,False,-0.014003216661144707,-0.011071914747132705,-0.01466386636207273,True
10565436000181,0.0665226658789416,0.0529940088626944,0.178952326907865,0.4147240239872605,0.0310969387755102,0.0170548654244306,0.902801504712718,0.9727940278254624,70,280,baixo_baixo,False,0.0558050466061056,0.0448260355201301,0.1408380082521096,0.3806188453216902,0.0298859897567389,0.018605594288794,0.9210952365867452,0.9812711500068688,87,391,baixo_baixo,False,-0.010717619272835995,-0.008167973342564298,0.018293731874027164,True
10568451000183,0.0924644863061311,0.0830109913718199,0.2071919333093783,0.4863686516087772,0.0224369920087425,0.0122540440088336,0.8549096051134528,0.758669687340541,97,242,baixo_baixo,False,0.0685749217212201,0.060404526297722,0.1742423510863167,0.4166145704035739,0.0181748569884239,0.0095623557339364,0.8600174834234963,0.8699255796898734,115,298,baixo_baixo,False,-0.02388956458491101,-0.0226064650740979,0.0051078783100434455,True
10573381000151,0.2070339573536146,0.0484407488243376,0.3040071284430117,0.8222693957421531,0.1666666666666666,3.3306690738754695e-17,0.2824711825653171,0.6224251422337707,6,6,baixo_baixo,False,0.195822517162141,0.0349870205945693,0.2689938239636394,0.838634624452157,0.183673469387755,0.0204081632653061,0.3258922831640834,0.698287772174609,6,7,baixo_baixo,False,-0.011211440191473604,-0.0134537282297683,0.043421100598766305,True
10589926000118,0.9398897945982004,0.9198530594642674,0.969269092639509,1.0,0.2777777777777778,0.037037037037037,0.8103598536730714,0.424461599453928,4,6,hhi_alto,False,0.8569685978656735,0.8212107473320918,0.924690151741654,0.9940198966900936,0.2345679012345679,0.0432098765432098,0.7796899542639726,0.4447111154632211,5,9,hhi_alto,False,-0.08292119673252696,-0.09864231213217567,-0.03066989940909881,True
10589928000107,0.2802512418569568,0.2148195365712256,0.3903870424304989,0.9334491325962466,0.0833333333333333,1.5139404881252137e-17,0.8163952123887173,0.6108536730647998,12,12,baixo_baixo,False,0.2802512418569568,0.2148195365712256,0.3903870424304989,0.9334491325962466,0.0833333333333333,1.5139404881252137e-17,0.8239176429471108,0.704872835075343,12,12,baixo_baixo,False,0.0,0.0,0.0075224305583935225,True
10594533000100,0.0548217616889885,0.044548085185608,0.1615418295442048,0.3511114476873003,0.0299889707813238,0.0194453726376425,0.8897430479116689,0.8149703187566514,93,239,baixo_baixo,False,0.1243502726249595,0.116991871554581,0.2341936252530216,0.6106391711445784,0.0224367252066115,0.014221907771373,0.923837070442286,0.6542563655857201,120,352,baixo_baixo,False,0.069528510935971,0.072443786368973,0.03409402253061711,True
10596772000191,0.4807869630620422,0.4571863704739531,0.5953684333360224,0.967934196138432,0.0628904623073719,0.0202945742304342,0.955559191314763,0.9427989431751346,23,49,critico,False,0.4558546635471147,0.4331819411949111,0.519784382151537,0.9662929035783784,0.0593132154006243,0.0201179327089836,0.956886892118665,0.9339517060097734,25,62,critico,False,-0.024932299514927536,-0.024004429279042006,0.0013277008039019877,True
10606542000166,0.2895555480985173,0.1119444351231466,0.3901895206243032,0.9832775919732442,0.2,3.4694469519536136e-17,0.4652711491724418,0.4095272879056663,5,5,baixo_baixo,False,0.2895555480985173,0.1119444351231466,0.3901895206243032,0.9832775919732442,0.2,3.4694469519536136e-17,0.4564581857392183,0.4136592844013008,5,5,baixo_baixo,False,0.0,0.0,-0.008812963433223464,True
10624466000111,0.078503979281444,0.0521755215466281,0.1336787716827459,0.4652364244165042,0.03466796875,0.0070870535714285,0.9128000450281254,0.9871010979831678,36,64,baixo_baixo,False,0.8260637947512246,0.8221985457456963,0.9077308065513152,0.963198948952738,0.0317780848124136,0.0102620422526894,0.9613499805061976,0.4601642878311461,46,97,critico,False,0.7475598154697806,0.7700230241990682,0.04854993547807218,False
10628610000198,0.1716753672078886,0.1473128780081206,0.263940725068539,0.7451569023355505,0.0299488677867056,0.0014179521333734,0.8853945584906222,0.6047351579888595,35,37,baixo_baixo,False,0.1123519298984742,0.0973070473543806,0.2084124026151797,0.5883894586586031,0.017578125,0.000926906779661,0.8555048096157453,0.6508042099740419,60,64,baixo_baixo,False,-0.05932343730941439,-0.050005830653739994,-0.029889748874876942,True
10631880000158,0.0770081522837234,0.0589102729167376,0.1867543053768796,0.4651524366481801,0.0468163158354441,0.0281264396753548,0.9588859042245595,0.9978291591488606,52,214,oculta,True,0.0722506789398972,0.0565261141761666,0.1771986744200616,0.4483120566321126,0.0419840720221606,0.0257465139208413,0.9647613136007196,0.9980229611983924,60,304,oculta,True,-0.004757473343826202,-0.0023841587405710046,0.005875409376160046,True
10687065000100,0.3615364049974179,0.2019205062467723,0.5094601792230682,0.954084542572747,0.2,3.4694469519536136e-17,0.8458505260860993,0.4486843928030863,5,5,baixo_baixo,False,0.3615364049974179,0.2019205062467723,0.5094601792230682,0.954084542572747,0.2,3.4694469519536136e-17,0.8356570049880332,0.4457142378997762,5,5,baixo_baixo,False,0.0,0.0,-0.01019352109806615,True
10698251000145,0.213948038135132,0.1782184035049107,0.3830921646095288,0.8128953359338641,0.0551508844953173,0.0122031974269226,0.8707248740366224,0.5777291700928825,23,31,baixo_baixo,False,0.2343843628201926,0.2088638415808656,0.4182038857635141,0.7775083438274857,0.0485537190082644,0.0168388429752065,0.9009088013427164,0.5225939592423157,31,44,baixo_baixo,False,0.020436324685060597,0.030645438075954906,0.030183927306094094,True
10700103000118,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,0.992102849704643,0.960964941542042,3,5,critico,False,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,0.9913103799408034,0.9618494180371158,3,5,critico,False,0.0,0.0,-0.0007924697638396205,True
10701551000136,0.7022201750673641,0.6922941809029429,0.8366518806492192,0.9040879753900424,0.0555555555555555,0.024074074074074,0.9090340876784372,0.8976421770522055,31,66,hhi_alto,False,0.5994514243097341,0.588910672317885,0.7723179475725774,0.8407225410115405,0.0687181122448979,0.0442106941460794,0.8819621617752857,0.8885030501719748,39,112,hhi_alto,False,-0.10276875075763003,-0.10338350858505796,-0.02707192590315144,True
