fornecedor_id_limpo,degree,strength,reach,system_share,pct_degree,pct_strength
13081547000100,4,6462000.0,0.0030188679245283017,0.0029114804801187964,0.9409105329949239,0.9906408629441624
13086723000105,11,1170000.0,0.00830188679245283,0.0005271482763446289,0.9723984771573604,0.9581218274111675
13094173000168,1,31626.28,0.0007547169811320754,1.4249349563412486e-05,0.40831218274111675,0.5423540609137056
13099169000192,1,38480.0,0.0007547169811320754,1.7337321088667793e-05,0.40831218274111675,0.5751903553299492
13104368000141,1,148500.0,0.0007547169811320754,6.690728122835674e-05,0.40831218274111675,0.7961611675126904
13131713000136,1,31395.0,0.0007547169811320754,1.414514541524754e-05,0.40831218274111675,0.5404505076142132
13143803000147,2,43063.41,0.0015094339622641509,1.9402395175232525e-05,0.8601681472081218,0.5970812182741116
13145422000105,1,2784.0,0.0007547169811320754,1.2543425652508091e-06,0.40831218274111675,0.18369289340101522
13146334000110,1,16520.0,0.0007547169811320754,7.443153440353221e-06,0.40831218274111675,0.42338197969543145
13147587000108,1,9000.0,0.0007547169811320754,4.054986741112529e-06,0.40831218274111675,0.32844225888324874
13186961000184,1,46200.0,0.0007547169811320754,2.081559860437765e-05,0.40831218274111675,0.6089784263959391
13187093000157,1,313800.0,0.0007547169811320754,0.00014138387104012354,0.40831218274111675,0.8799175126903553
13196482000149,1,10000.0,0.0007547169811320754,4.505540823458367e-06,0.40831218274111675,0.3470019035532995
13213516000166,1,2288.0,0.0007547169811320754,1.0308677404072742e-06,0.40831218274111675,0.1625951776649746
13214279000158,1,12000.0,0.0007547169811320754,5.4066489881500395e-06,0.40831218274111675,0.3737309644670051
13219331000169,1,6264629.76,0.0007547169811320754,0.0028225545127532185,0.40831218274111675,0.9904822335025381
13220783000160,1,77.0,0.0007547169811320754,3.469266434062942e-08,0.40831218274111675,0.010945431472081218
13224500000159,3,690.0,0.0022641509433962265,3.1088231681862725e-07,0.9190196700507615,0.07106598984771574
13225851000184,1,212461.0,0.0007547169811320754,9.57251708892788e-05,0.40831218274111675,0.8388324873096447
13226892000195,1,57800.0,0.0007547169811320754,2.6042025959589356e-05,0.40831218274111675,0.6533946700507615
13229685000194,1,3205.0,0.0007547169811320754,1.4440258339184063e-06,0.40831218274111675,0.19955583756345177
13232544000120,1,4900.0,0.0007547169811320754,2.2077150034945994e-06,0.40831218274111675,0.2485723350253807
13232846000107,1,140000.0,0.0007547169811320754,6.307757152841713e-05,0.40831218274111675,0.7843432741116751
13252083000824,1,410.0,0.0007547169811320754,1.84727173761793e-07,0.40831218274111675,0.04798540609137056
13253827000159,1,1244.0,0.0007547169811320754,5.604892784382208e-07,0.40831218274111675,0.11056472081218274
13255658000196,2,1058249.98,0.0015094339622641509,0.00047679884863139997,0.8601681472081218,0.9546319796954315
13263359000101,2,118799.97,0.0015094339622641509,5.3525811466062923e-05,0.8601681472081218,0.7636421319796954
13264136000150,1,18380.0,0.0007547169811320754,8.281184033516478e-06,0.40831218274111675,0.4421002538071066
13266239000150,1,11670.0,0.0007547169811320754,5.257966140975913e-06,0.40831218274111675,0.3694479695431472
13284205000198,1,66115.1,0.0007547169811320754,2.9788428209703227e-05,0.40831218274111675,0.6822652284263959
13298240000166,2,8270.0,0.0015094339622641509,3.7260822610000687e-06,0.8601681472081218,0.31725888324873097
13301067000108,1,12480.0,0.0007547169811320754,5.622914947676041e-06,0.40831218274111675,0.3800761421319797
13313496000103,1,171600.0,0.0007547169811320754,7.731508053054557e-05,0.40831218274111675,0.8123413705583756
13343833000369,1,5939036.16,0.0007547169811320754,0.0026758569870875414,0.40831218274111675,0.9896890862944162
13347016000117,1,2000.0,0.0007547169811320754,9.011081646916732e-07,0.40831218274111675,0.15109454314720813
13347457000119,1,2469.95,0.0007547169811320754,1.1128460556900992e-06,0.40831218274111675,0.1700507614213198
13348596000167,1,3327.0,0.0007547169811320754,1.4989934319645985e-06,0.40831218274111675,0.2036802030456853
13358461000182,1,17550.0,0.0007547169811320754,7.907224145169433e-06,0.40831218274111675,0.4332963197969543
13359577000136,1,84500.0,0.0007547169811320754,3.8071819958223195e-05,0.40831218274111675,0.7166878172588832
13360062000156,1,17400.0,0.0007547169811320754,7.839641032817557e-06,0.40831218274111675,0.4317100253807107
13374525001534,1,30000.0,0.0007547169811320754,1.3516622470375099e-05,0.40831218274111675,0.5300602791878173
13379546000147,1,1036.5,0.0007547169811320754,4.6699930635145966e-07,0.40831218274111675,0.09644670050761421
13388691000194,1,24545.0,0.0007547169811320754,1.1058849951178559e-05,0.40831218274111675,0.493496192893401
13400834000136,1,32300.0,0.0007547169811320754,1.4552896859770524e-05,0.40831218274111675,0.5452093908629442
13403550000101,1,3600.0,0.0007547169811320754,1.6219946964450118e-06,0.40831218274111675,0.21169098984771573
13413081000101,2,290400.0,0.0015094339622641509,0.00013084090551323095,0.8601681472081218,0.8730964467005076
13433599000107,1,500.0,0.0007547169811320754,2.252770411729183e-07,0.40831218274111675,0.055361675126903556
13434626000158,1,4860.0,0.0007547169811320754,2.189692840200766e-06,0.40831218274111675,0.24746192893401014
13445159000161,1,504000.0,0.0007547169811320754,0.00022707925750230167,0.40831218274111675,0.9126744923857868
13460002000105,1,38.7,0.0007547169811320754,1.7436442986783878e-08,0.40831218274111675,0.007296954314720812
13470384000158,1,41091.799999999996,0.0007547169811320754,1.8514078240938647e-05,0.40831218274111675,0.587246192893401
13485130000103,14,12793.793300000001,0.010566037735849057,5.764295800003813e-06,0.9762848984771574,0.3830901015228426
13516564000123,1,700.0,0.0007547169811320754,3.153878576420856e-07,0.40831218274111675,0.07193845177664974
13524344000141,2,13977.199999999999,0.0015094339622641509,6.2974845197642276e-06,0.8601681472081218,0.3946700507614213
13533610000100,1,4152.5,0.0007547169811320754,1.8709258269410867e-06,0.40831218274111675,0.22937817258883247
13535633000146,1,229000.0,0.0007547169811320754,0.00010317688485719659,0.40831218274111675,0.8473984771573604
13537459000170,1,6616.45,0.0007547169811320754,2.9810685581371107e-06,0.40831218274111675,0.28553299492385786
13554905000155,1,4823.0,0.0007547169811320754,2.17302233915397e-06,0.40831218274111675,0.2463515228426396
