orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength
01650166000116,579048.92,18,15,0.21380006151089428,0.41447275301022923,0.6717912538374133,4.6772671295468475,0.7245773058834246,0.07407407407407407,13.5,0.13972598743682021,0.48077683113042313,0.7060311515831795
01655283000172,22000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.47350888324873097
01671721000196,8899.99,2,2,0.5051131158967821,0.5505624163622655,1.0,1.9797545708639768,0.9926107087562661,0.5,2.0,0.0051131158967820944,0.4083121827411167,0.23766434798594965
01743462000161,940.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9934168781725888,0.8380393401015228
01746653000187,531495.2935,261,93,0.03724381748191549,0.09820380469653209,0.27407519555015586,26.850093991722808,0.8160250818608569,0.021006738010305195,47.60377358490565,0.016237079471610297,0.9928081917194712,0.8768974385413363
01796840000175,7000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9409105329949239,0.8740482233502538
01814099000128,52572.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.6334073604060914
01815216000178,9242747.65,29,29,0.12657415604466726,0.2737281256402148,0.5861460460840343,7.900506953782145,0.7271377838447753,0.03448275862068965,29.000000000000007,0.09209139742397762,0.46847909344772287,0.9196216948677094
01823752000115,47837.39,2,2,0.6073190598511811,0.7316452674362042,1.0,1.646580959018547,0.8390938615250276,0.5,2.0,0.10731905985118106,0.5624543919120406,0.6461257252086194
01824828000127,8526.94,11,9,0.7079997103479069,0.8383664010770568,0.9382920484957088,1.412429956374708,0.33847235787233715,0.14049586776859505,7.117647058823529,0.5675038425793119,0.9742876058102095,0.705315542153475
01842685000186,24000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.48818210659898476
01850671000104,104637.35999999999,41,21,0.23120028606236342,0.41414634314168475,0.8002233619043905,4.325254163960084,0.6322849456259814,0.07079119571683522,14.126050420168067,0.1604090903455282,0.9882984449845211,0.7615058187872675
01873642000168,188400.0,2,2,0.6754432228487972,0.7961783439490446,1.0,1.4805093399002942,0.7295058725683093,0.5,2.0,0.1754432228487972,0.4083121827411168,0.7521768607132465
01877528000106,641382.4,7,7,0.17485726017202374,0.2678314839945717,0.7355711662808334,5.718950411416745,0.939450953916101,0.14285714285714285,7.0,0.032000117314880894,0.5509587892626545,0.7561583516723167
01896727000161,2498.76,6,6,0.28471450056423714,0.4303734652387584,0.8910579647505161,3.512290375159099,0.8218031376158259,0.16666666666666669,5.999999999999999,0.11804783389757045,0.989859908966624,0.8014427027633116
01905501000180,320.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9409105329949239,0.7135152284263959
01906118000146,560749.94,5,5,0.8294648351880152,0.9092171102149381,0.988943378219532,1.2055966179365873,0.25844681772717654,0.20000000000000004,4.999999999999999,0.6294648351880151,0.40831218274111675,0.8684956544556545
01933030000113,65051.92,2,2,0.7247295485637459,0.83520855341395,1.0,1.3798250698923196,0.6456499769408569,0.5,2.0,0.22472954856374594,0.4083121827411168,0.5925874405261471
01935036000120,17301.26,11,9,0.37033561911658996,0.5367614844236779,0.9365421940367349,2.7002533604124577,0.5942327868886691,0.12396694214876033,8.066666666666666,0.24636867696782963,0.986823226547037,0.7991541763226881
01941360000150,135471.6478,76,46,0.05827853819395156,0.13648236439329706,0.3722976107477449,17.158975344782842,0.8243783207025163,0.04051246537396121,24.683760683760692,0.017766072819990354,0.9958414687450525,0.9194705602966741
02073207000111,802854.6500000003,114,62,0.7608477093365682,0.8718888281957388,0.8994666469204606,1.3143234680590206,0.2022716351113,0.02493074792243767,40.111111111111114,0.7359169614141305,0.4832990278267907,0.927129015992218
02150482000191,14750.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8601681472081218,0.4040291878172589
02179215000147,40252.5,7,7,0.22654470701309934,0.34524812123470594,0.8615305881622259,4.414139765985253,0.8342481071490758,0.14285714285714285,7.0,0.08368756415595649,0.42132280568221475,0.3243038319813033
02180700000130,11241.01,3,3,0.9246137878649804,0.960767760192367,0.9999999999999999,1.0815326497662265,0.15065082256969425,0.3333333333333333,3.0,0.591280454531647,0.4260391023266299,0.3721529756867593
02205357000131,18000.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40831218274111675,0.43765862944162437
02212723000180,77000.0,3,3,0.46365322988699614,0.6233766233766234,1.0,2.156784285194616,0.8304671530641112,0.3333333333333333,3.0,0.13031989655366283,0.5784917018260927,0.5738389148922144
02236374000136,1200.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8601681472081218,0.7509517766497462
02246138000109,1483346.97,10,6,0.3767712071780174,0.5577846698941921,0.9771671290096073,2.654130626089797,0.680903347615445,0.20000000000000004,4.999999999999999,0.17677120717801734,0.40831218274111675,0.8893437241313431
02247113000111,138443.9,26,20,0.49622550712325025,0.693421667549094,0.8939030177566509,2.015212812814204,0.42758186224367123,0.0680473372781065,14.695652173913047,0.4281781698451438,0.5704861265539899,0.7171083148752408
02299772000100,6212.0,3,3,0.43511804831974665,0.574211204121056,0.9999999999999999,2.298226892360828,0.8570577948861829,0.3333333333333333,3.0,0.10178471498641334,0.9808890337516055,0.5731072330939626
02310729000190,360900.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9190196700507615,0.9873096446700508
02316487000141,15649865.0,6,6,0.6309487531255082,0.7596231660784294,0.998958137977548,1.5849147732622275,0.33231906281833634,0.16666666666666669,5.999999999999999,0.46428208645884156,0.5428143828934863,0.9911767469111218
02318953000128,17910.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8601681472081218,0.570748730964467
02362976000130,173600.0,17,17,0.081231816347767,0.1382488479262673,0.4608294930875576,12.310447371000947,0.9387310746489764,0.058823529411764705,17.0,0.02240828693600229,0.47078074925729263,0.42584895991719107
02396675000127,113201.05,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9574079949238579,0.9095812182741116
