orgao_cnpj,portfolio_hhi_jan_fev,portfolio_hhi_norm_jan_fev,portfolio_cr1_jan_fev,portfolio_cr4_jan_fev,count_hhi_jan_fev,count_hhi_norm_jan_fev,exposicao_strength_jan_fev,exposicao_degree_jan_fev,n_fornecedores_jan_fev,n_instrumentos_jan_fev,quadrante_jan_fev,exposicao_oculta_jan_fev,portfolio_hhi_jan_mar,portfolio_hhi_norm_jan_mar,portfolio_cr1_jan_mar,portfolio_cr4_jan_mar,count_hhi_jan_mar,count_hhi_norm_jan_mar,exposicao_strength_jan_mar,exposicao_degree_jan_mar,n_fornecedores_jan_mar,n_instrumentos_jan_mar,quadrante_jan_mar,exposicao_oculta_jan_mar,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
11924138000101,0.0674967967723419,0.06106574019835805,0.2119988051888672,0.3677463562060528,0.0152021360812569,0.008410426674920741,0.8854508472644804,0.4577662003733924,146,273,baixo_baixo,False,0.0417924403996624,0.03674924271755536,0.1603158016087466,0.2780937931765523,0.0141322314049586,0.008943453675511012,0.8751217608118422,0.4905959139128778,191,440,baixo_baixo,False,-0.025704356372679496,-0.024316497480802696,-0.010329086452638192,True
11960753000165,0.0874790572921796,0.05601281788846165,0.1631373494807161,0.4817468275761268,0.0430449826989619,0.010046533826512308,0.9411006286500088,0.9933871696384122,30,85,oculta,True,0.0925899098406434,0.06509263438126897,0.1808568584026678,0.5027015544076252,0.0426731756586146,0.013663271890693832,0.9504219395041792,0.9954534084250752,34,109,oculta,True,0.005110852548463801,0.00907981649280732,0.009321310854170428,True
12094507000130,0.4445127664891616,0.42036114764086424,0.6422038634470663,0.8849385469195034,0.0617283950617283,0.020933977455716492,0.9562840946507556,0.94253875037468,24,45,critico,False,0.2574986671832115,0.23687363016052293,0.3667664397399946,0.8274458978169626,0.0535831689677843,0.027293812550222746,0.9536649703767378,0.932814099396541,37,78,oculta,True,-0.1870140993059501,-0.1834875174803413,-0.002619124274017781,False
12105376000140,0.1797257226980651,0.11136953292290386,0.3059271784451494,0.7666841174010417,0.0844444444444444,0.0081481481481481,0.7255365897588446,0.9049454766152892,13,15,baixo_baixo,False,0.1787886268563846,0.13772805819920386,0.3302447403684637,0.7404572318043448,0.0559999999999999,0.008799999999999895,0.7482917787361416,0.8948454592783669,21,25,baixo_baixo,False,-0.000937095841680502,0.026358525276300004,0.022755188977297003,True
12115907000185,0.0953436118405941,0.06616114770641972,0.2240744726802046,0.5146363837296147,0.0421929588820209,0.011295957555634482,0.6333261072137812,0.9871907159799236,32,61,baixo_baixo,False,0.1166697045858822,0.09458644720052925,0.2381165458679189,0.6031329281638497,0.0371315192743764,0.013059807256235808,0.7541349663372288,0.9918277580995002,41,84,baixo_baixo,False,0.0213260927452881,0.028425299494109532,0.12080885912344752,True
12139961000160,0.070379259121155,0.05830626248636481,0.2107669697653617,0.3889617172501656,0.0367627470829559,0.02425317236974753,0.896171079381908,0.9932426930645374,78,274,baixo_baixo,False,0.052096791485317,0.04211886297463613,0.1418137154660022,0.3505186059697111,0.0320220641602554,0.021832822730363355,0.9147516153111366,0.9948829412923932,96,415,baixo_baixo,False,-0.018282467635838004,-0.01618739951172868,0.018580535929228592,True
12157728000100,0.4761991888954884,0.34524898611936045,0.6095064821476649,0.9994827590559704,0.2,0.0,0.9836350522524792,0.5779088326939691,5,5,critico,False,0.4239458121037229,0.30873497452446746,0.5726025602650644,0.9857578152542592,0.1666666666666666,-6.661338147750939e-17,0.9807547407276282,0.569954193991264,6,6,critico,False,-0.052253376791765505,-0.03651401159489298,-0.0028803115248509092,True
12219015000124,0.7898549328381294,0.7748445708979957,0.8872039599826819,0.9631675207139124,0.0703125,0.003906250000000001,0.9772872048201164,0.4436141066578755,15,16,critico,False,0.5399011900788923,0.5156854632409392,0.7203786759370057,0.9296673020286568,0.0562130177514793,0.006540018685767681,0.969718571465436,0.4485189734476726,20,26,critico,False,-0.2499537427592371,-0.2591591076570565,-0.0075686333546803874,True
12273240000149,0.1371618523922532,0.08323446816676904,0.2447389248533798,0.6878549540643418,0.07,0.011875000000000009,0.7782834943758098,0.979115733778751,17,20,baixo_baixo,False,0.072980683627071,0.047230147061156295,0.1568815380107164,0.4468558113617707,0.0427777777777777,0.016188271604938187,0.8419771210557908,0.970968036885248,37,60,baixo_baixo,False,-0.0641811687651822,-0.03600432110561274,0.06369362667998102,True
12298037000127,0.4317781776353517,0.40810226837015806,0.6267916590096717,0.9455528088159232,0.0677551020408163,0.02891156462585032,0.8822323133192764,0.418840957728342,25,35,hhi_alto,False,0.3881294452003755,0.36900849036288724,0.5937358742256533,0.8956861749817595,0.0675093363975869,0.03836900316001149,0.8569186349015306,0.4305104153486264,33,59,hhi_alto,False,-0.04364873243497619,-0.03909377800727082,-0.02531367841774579,True
12321353000172,0.1966368096226812,0.09621641082551637,0.2801647424718683,0.778467957394974,0.12,0.010000000000000002,0.9240552249889308,0.4083121827411167,9,10,oculta,True,0.1616494126869701,0.08543572293124013,0.2503802963726529,0.695708661159385,0.0887573964497041,0.005917159763313564,0.9098019547964166,0.4095272879056662,12,13,baixo_baixo,False,-0.034987396935711096,-0.010780687894276234,-0.014253270192514211,False
12334083000134,0.2488938652861671,0.23594375951523894,0.4870281987378956,0.6151056593066315,0.0317160260449485,0.015021474769861402,0.93227818909466,0.9847162177769652,59,138,oculta,True,0.1166196521664153,0.10610321945411072,0.3182683006484837,0.4471881145223808,0.0269896767595804,0.015406220530527785,0.933282449028946,0.9915736765705772,85,269,oculta,True,-0.1322742131197518,-0.12984054006112822,0.0010042599342859893,True
12403446000146,0.2027359547215091,0.12300955019366001,0.3133602540923954,0.797792075869842,0.0972222222222222,0.006944444444444413,0.7380049370686637,0.9886370972455704,11,12,baixo_baixo,False,0.2922331874259044,0.22789074991916844,0.4936590528639384,0.8321628152246362,0.0918367346938775,0.00927643784786637,0.8647416243004448,0.9929266848562216,12,14,baixo_baixo,False,0.08949723270439527,0.10488119972550843,0.1267366872317811,True
12488175000179,0.5144710567292915,0.5058008970280289,0.7137775762473212,0.8094935359128962,0.0315580631161262,0.014264457100342744,0.9149156295956614,0.8970280071965705,57,127,critico,False,0.2515812773046577,0.24307651909221062,0.4892756927000211,0.6291990199839597,0.0260703887077513,0.015003006761248473,0.9441156934081972,0.9602117568857984,89,273,oculta,True,-0.2628897794246338,-0.26272437793581827,0.029200063812535815,False
12570642000105,0.5296682280144833,0.46247797487369524,0.7116011143673451,0.9645468464803616,0.125,0.0,0.8399516254901973,0.8091976711432738,8,8,hhi_alto,False,0.3111398880231041,0.2748840926558991,0.5125655416160638,0.8143444367140678,0.0521541950113378,0.002267573696145049,0.8323263811798373,0.5884050248914294,20,21,baixo_baixo,False,-0.21852833999137922,-0.18759388221779616,-0.0076252443103600465,False
12592033000157,0.3358134758406864,0.20297617100882365,0.5351662404092071,0.8938618925831201,0.1666666666666666,-6.661338147750939e-17,0.9019125903092422,0.6933408394945928,6,6,baixo_baixo,False,0.239955001821419,0.14494937704909638,0.4155981276336111,0.7924611194793474,0.12,0.010000000000000002,0.8867107180695248,0.6322667206017141,9,10,baixo_baixo,False,-0.09585847401926739,-0.05802679395972726,-0.015201872239717362,True
12710978000126,0.5020208642920381,0.47089716831029044,0.6817469082915282,0.9157894652616066,0.0617283950617283,0.003086419753086321,0.9434693010943428,0.4310605028100315,17,18,critico,False,0.2929221607966188,0.27567635984043876,0.5200190924877179,0.7101158297963884,0.0288,0.00511219512195122,0.901712285000954,0.475883767779946,42,50,baixo_baixo,False,-0.20909870349541926,-0.19522080846985168,-0.04175701609338878,False
12816116000182,0.4050825151465805,0.3593196316963174,0.6215722120658135,0.8177932500940008,0.0755555555555555,0.00444444444444439,0.5695580967583362,0.9570821714246572,14,15,baixo_baixo,False,0.1974078048046123,0.15516611032064453,0.4049296339736807,0.6414500974483353,0.0537190082644628,0.003914745541539784,0.6799427361821063,0.9741445646199092,20,22,baixo_baixo,False,-0.2076747103419682,-0.2041535213756729,0.11038463942377008,True
12877385000159,0.3262009340980462,0.19144112091765542,0.4397362184038251,0.9717324780150682,0.183673469387755,0.02040816326530601,0.5380898606995826,0.4083121827411167,6,7,baixo_baixo,False,0.2253954887981292,0.13932832088681021,0.3436832565567644,0.8727929187625669,0.1074380165289256,0.008264462809917321,0.6023714189322213,0.4095272879056663,10,11,baixo_baixo,False,-0.10080544529991697,-0.0521128000308452,0.0642815582326387,True
13019421000106,0.2330867864750426,0.17409346235773818,0.3556307228016005,0.8507130652009054,0.0858725761772853,0.015555082037076484,0.7829852141882382,0.9891213434893948,14,19,baixo_baixo,False,0.5996753450897362,0.5885552157866732,0.7706365288188006,0.8905726954538455,0.0425240054869684,0.01592745008382863,0.9588942208114576,0.9895042899416728,37,54,critico,False,0.3665885586146936,0.4144617534289351,0.1759090066232194,False
13019629000125,0.4091133003172503,0.26139162539656285,0.6082766992109936,0.9130819202901266,0.2,0.0,0.240572955817188,0.6201485443798535,5,5,hhi_alto,False,0.2936956161524267,0.15243473938291202,0.4019627746225719,0.885105392678712,0.1666666666666666,-6.661338147750939e-17,0.4288538159833685,0.9313908355934948,6,6,baixo_baixo,False,-0.11541768416482362,-0.10895688601365083,0.18828086016618054,False
13128780003389,0.556096570442056,0.4926817947909211,0.7129338965428047,0.9976655291756,0.1358024691358024,0.012345679012345607,0.99777086026272,0.4093207306193043,8,9,critico,False,0.556096570442056,0.4926817947909211,0.7129338965428047,0.9976655291756,0.1358024691358024,0.012345679012345607,0.9978160338951592,0.4105649436761931,8,9,critico,False,0.0,0.0,4.5173632439166056e-05,True
13128780003974,0.3563025475988515,0.03445382139827726,0.4042404218541452,1.0,0.3888888888888889,0.08333333333333336,0.691619405600561,0.8601681472081218,3,6,baixo_baixo,False,0.5876019961229635,0.450135994830618,0.7515756784097861,1.0,0.3081285444234404,0.07750472589792053,0.8322855269544757,0.52854847681505,4,23,hhi_alto,False,0.231299448524112,0.41568217343234076,0.14066612135391465,False
13133909000160,0.3392012943900858,0.2657792159889842,0.53705796926921,0.8758341362842278,0.1,0.0,0.91128110879553,0.5989035397854373,10,10,baixo_baixo,False,0.3392012943900858,0.2657792159889842,0.53705796926921,0.8758341362842278,0.1,0.0,0.9140279790440612,0.6167494268669033,10,10,baixo_baixo,False,0.0,0.0,0.0027468702485311525,True
13170158000151,0.7794675525671053,0.7706462546697895,0.882264464289266,0.9240164879969768,0.0504017531044558,0.012417823228634028,0.9390471126696788,0.9685209535185716,26,37,critico,False,0.4862419629463271,0.47575710504727253,0.6885900745913561,0.8240607003186626,0.0366709183673469,0.017011141191170306,0.9181379086714644,0.9805632853577948,50,112,hhi_alto,False,-0.2932255896207782,-0.294889149622517,-0.020909203998214387,False
13183513000127,0.4213127446832948,0.33864313678090835,0.6080226829093144,0.939021811744772,0.125,0.0,0.9428710162322088,0.4208022508120382,8,8,critico,False,0.3740375153822784,0.3218739749974683,0.5713233713069246,0.8934687601024046,0.0769230769230769,-3.0068540250264654e-17,0.933092961053517,0.4258667556942397,13,13,critico,False,-0.04727522930101641,-0.016769161783440067,-0.009778055178691791,True
13358623000182,0.2462026805685173,0.057753350710646606,0.3010385831117355,0.9826902814710752,0.2,0.0,0.6327883705127868,0.7512454810785025,5,5,baixo_baixo,False,0.2462026805685173,0.057753350710646606,0.3010385831117355,0.9826902814710752,0.2,0.0,0.613048828329384,0.7552888415675842,5,5,baixo_baixo,False,0.0,0.0,-0.019739542183402792,True
13417917000138,0.0816360019794027,0.039892183887557366,0.1528482237279267,0.4790855043623088,0.0972944849115504,0.05626241604389361,0.892020030536149,0.9415660185870552,23,62,baixo_baixo,False,0.078855862628165,0.03880611752504175,0.147495270804136,0.4623072776431887,0.0904499540863177,0.0509042999161576,0.9036963547006934,0.985367812127912,24,66,baixo_baixo,False,-0.0027801393512376926,-0.0010860663625156183,0.01167632416454445,True
13497205000176,0.0817775166893369,0.05554258859474653,0.1542723877268695,0.4760286669293981,0.0399999999999999,0.012571428571428466,0.6643877971460986,0.9841832844576862,36,50,baixo_baixo,False,0.0939889805884311,0.06810295146238628,0.1895153126063525,0.5162457082053513,0.0392011834319526,0.011749788672865533,0.7271589093651221,0.987385510719391,36,52,baixo_baixo,False,0.012211463899094194,0.01256036286763975,0.06277111221902343,True
13667230000150,0.7032577673767553,0.6608660198591488,0.8301930649108128,0.9814117273650244,0.16,0.04,0.9224052184144164,0.4373371523217261,8,10,critico,False,0.7012564277650725,0.6585787745886542,0.8290056698426149,0.9800080497215958,0.1570247933884297,0.03659976387249109,0.9227827927758612,0.4394690651080171,8,11,hhi_alto,False,-0.0020013396116828064,-0.00228724527049462,0.00037757436144481016,False
13823697000142,0.237419986456335,0.1284799845215257,0.3707944892325466,0.8858027052307659,0.125,0.0,0.6642827169742792,0.7371845173929915,8,8,baixo_baixo,False,0.1670236092373054,0.0744706769303393,0.2925376638007026,0.7180590520477697,0.1074380165289256,0.008264462809917321,0.6889994764178855,0.7978815661578076,10,11,baixo_baixo,False,-0.07039637721902961,-0.0540093075911864,0.024716759443606295,True
13844779000173,0.2853598800415428,0.16625319338179992,0.4608816108639167,0.9169167396706692,0.1428571428571428,-6.476300976980079e-17,0.7196618520271366,0.4419058304022846,7,7,baixo_baixo,False,0.1842155132752183,0.1162334727148198,0.369255078944689,0.6799202551157636,0.0816326530612245,0.005102040816326534,0.6692474185013915,0.4448502640354735,13,14,baixo_baixo,False,-0.10114436676632449,-0.050019720666980114,-0.05041443352574515,True
13872416000141,0.1749028948579683,0.037386710667629705,0.2746566791510612,0.7550561797752808,0.1428571428571428,-6.476300976980079e-17,0.7029654085045309,0.5512055337253761,7,7,baixo_baixo,False,0.1749028948579683,0.037386710667629705,0.2746566791510612,0.7550561797752808,0.1428571428571428,-6.476300976980079e-17,0.6940184153475505,0.5575436547722257,7,7,baixo_baixo,False,0.0,0.0,-0.008946993156980443,True
13886006000150,0.0881882540027707,0.0727338176299363,0.2099326786213955,0.4763221386797838,0.0365373462348524,0.020207470747307527,0.9329477713328288,0.9862580343870234,60,181,oculta,True,0.0589855657589115,0.04750977997548359,0.153745012500802,0.3746697470069104,0.031135865595325,0.019320449322097255,0.9359939577827092,0.9839709073908792,83,296,oculta,True,-0.029202688243859194,-0.025224037654452712,0.003046186449880417,True
13917262000167,0.858217344369515,0.829860813243418,0.9237434107482604,0.998242154608456,0.1666666666666666,-6.661338147750939e-17,0.97739818276946,0.9196387423550214,6,6,critico,False,0.9270374714628482,0.9204045143231071,0.9625241918068032,0.9916588280660482,0.0887573964497041,0.005917159763313564,0.985165090923488,0.9534062084298552,12,13,critico,False,0.06882012709333318,0.09054370107968912,0.007766908154028029,True
13927758000111,0.8101258781030398,0.7468345041373864,0.8965827712486774,1.0,0.3333333333333333,0.11111111111111109,0.9861591080546854,0.9010396545731648,4,6,critico,False,0.6728337799671317,0.607400535960558,0.8117025418483551,0.9974263185832878,0.21875,0.06250000000000001,0.9800632795329088,0.8763128411228014,6,8,critico,False,-0.13729209813590815,-0.1394339681768284,-0.006095828521776592,True
13953949000158,0.3003541208440558,0.18374647431806512,0.4945135403088549,0.8586595482322742,0.1952662721893491,0.0611439842209073,0.348668743810584,0.8108010498956755,7,13,baixo_baixo,False,0.0309489275452827,0.011567906096188353,0.0623206478115931,0.2233156546582087,0.0349131388092427,0.015611401585427552,0.4191374510513325,0.4315755963049544,51,77,baixo_baixo,False,-0.2694051932987731,-0.17217856822187677,0.0704687072407485,True
13954199000139,0.1853388560788668,0.16871311844782327,0.3284448558053129,0.6725433444978484,0.033203125,0.013472576530612245,0.7832193151275525,0.867847856575429,50,96,baixo_baixo,False,0.1466891149214596,0.13197685828217443,0.2881068358150168,0.6090192140690696,0.030060553633218,0.013337459730342447,0.7813914115257339,0.880568475843979,59,136,baixo_baixo,False,-0.038649741157407186,-0.03673626016564885,-0.0018279036018186146,True
13959466000160,0.9782658087887997,0.9710210783850662,0.9890500579675064,1.0,0.3333333333333333,0.11111111111111109,0.9924802417217125,0.9588805095537136,4,6,critico,False,0.9782658087887997,0.9710210783850662,0.9890500579675064,1.0,0.3333333333333333,0.11111111111111109,0.9943755294925102,0.968932889545352,4,6,critico,False,0.0,0.0,0.0018952877707977267,True
14007211000160,0.5811799388993362,0.5754426777883682,0.7602173929850626,0.8338313108805261,0.0198816568047337,0.006455378130825942,0.9569943376336076,0.5441927271331206,74,130,critico,False,0.3984197198816891,0.39284953210281587,0.626903898939584,0.7055230370633057,0.0170725976975487,0.007971418046600077,0.958122775312742,0.6257998880164766,109,226,critico,False,-0.18276021901764705,-0.18259314568555235,0.0011284376791343975,True
14164340000162,0.2609835254097686,0.07622940676221074,0.3742731748613184,0.9579611023236126,0.2,0.0,0.8752953517852331,0.701528451761383,5,5,baixo_baixo,False,0.1925050568495816,0.07714863639952184,0.299267862550546,0.8149705185528261,0.125,0.0,0.8467799677571718,0.6460863563439356,8,8,baixo_baixo,False,-0.068478468560187,0.0009192296373111003,-0.028515384028061308,True
14387430000112,0.2255136416826225,0.11487273335156857,0.3483482503807019,0.8293092892349371,0.1358024691358024,0.012345679012345607,0.7225748375671661,0.646688712155939,8,9,baixo_baixo,False,0.2135762685769631,0.10123002123081497,0.3359962227659304,0.8051560999606459,0.14,0.017142857142857158,0.7130354533065363,0.8100302708407994,8,10,baixo_baixo,False,-0.011937373105659399,-0.013642712120753603,-0.009539384260629835,True
14454427000174,0.3356417280858013,0.16955216010725158,0.4944236107729021,0.9634734330102762,0.2,0.0,0.7353838107827414,0.7074838717592407,5,5,baixo_baixo,False,0.1395512071930476,0.053506327912352346,0.2514656381940041,0.6271655069201227,0.1326530612244898,0.045918367346938785,0.6924984472031123,0.6521747080637093,11,14,baixo_baixo,False,-0.1960905208927537,-0.11604583219489922,-0.04288536357962913,True
14464143000169,0.3253873660664587,0.22901413264738135,0.4215970710380559,0.954948434713027,0.125,0.0,0.7593393377511943,0.4224786267681044,8,8,baixo_baixo,False,0.2622845578948324,0.18031617543870265,0.3731016239454889,0.8984820191701284,0.1074380165289256,0.008264462809917321,0.723132205230596,0.4230719155895085,10,11,baixo_baixo,False,-0.06310280817162628,-0.0486979572086787,-0.03620713252059837,True
14491667000149,0.2288614224008144,0.07463370688097727,0.3076775256560716,0.89726564005425,0.2727272727272727,0.12727272727272726,0.6960607392317978,0.70705832544718,6,11,baixo_baixo,False,0.1417347174943,0.04637190832699999,0.2171056126420136,0.665171849075986,0.1468144044321329,0.052016004924592095,0.6736822760607979,0.753630191520009,10,19,baixo_baixo,False,-0.08712670490651439,-0.02826179855397728,-0.022378463170999896,True
14491945000168,0.8417887257522091,0.8022359071902613,0.9151662538046608,0.9957425789050812,0.2222222222222222,0.02777777777777775,0.9675804648137482,0.9169195734771708,5,6,critico,False,0.8417887257522091,0.8022359071902613,0.9151662538046608,0.9957425789050812,0.2222222222222222,0.02777777777777775,0.966268363659734,0.9206241921724982,5,6,critico,False,0.0,0.0,-0.0013121011540141447,True
14492062000172,0.4821559588703077,0.4246177320781197,0.6778579013640921,0.909293094007037,0.1074380165289256,0.008264462809917321,0.90559322840488,0.8421439169775703,10,11,hhi_alto,False,0.3623833345297639,0.29862166798274026,0.5565297887300913,0.9249964808191766,0.1020408163265306,0.012244897959183659,0.9141699809518896,0.8444469092947843,11,14,hhi_alto,False,-0.11977262434054381,-0.12599606409537945,0.008576752547009625,True
14498649000199,0.40640905661253,0.30747723271461835,0.6109542742236574,0.9100353046747582,0.15625,0.015625000000000007,0.8854453182097186,0.8161774078525978,7,8,baixo_baixo,False,0.40640905661253,0.30747723271461835,0.6109542742236574,0.9100353046747582,0.15625,0.015625000000000007,0.8811572786752059,0.8201097444774936,7,8,hhi_alto,False,0.0,0.0,-0.004288039534512733,False
14499742000118,0.2072268470343392,0.009033558792923974,0.2387096774193548,0.8709677419354838,0.2,0.0,0.709298627599476,0.898136871622728,5,5,baixo_baixo,False,0.1406176484882075,0.03319485454923343,0.2186467130797575,0.6374392635171392,0.1111111111111111,0.0,0.7269231690274649,0.8890882610602333,9,9,baixo_baixo,False,-0.0666091985461317,0.02416129575630946,0.01762454142798886,True
14601748000154,0.1209325815967397,0.03302583975641366,0.2085633587043286,0.5394889439299532,0.0909090909090909,-1.5265566588595904e-17,0.5885393606081678,0.5040609805458733,11,11,baixo_baixo,False,0.1209325815967397,0.03302583975641366,0.2085633587043286,0.5394889439299532,0.0909090909090909,-1.5265566588595904e-17,0.5675636900337683,0.5061249744237112,11,11,baixo_baixo,False,0.0,0.0,-0.02097567057439953,True
14608771000170,0.0538198844052074,0.035967429393984895,0.1283145948459286,0.356394136720782,0.0493713017751479,0.03143491124260352,0.9065401847067566,0.9937943498255016,54,208,baixo_baixo,False,0.0432775581166608,0.028998118685566183,0.0870995569428692,0.2894303785327805,0.0407617187499999,0.026444729477611836,0.9282153617917904,0.995764650129531,68,320,oculta,True,-0.010542326288546601,-0.006969310708418712,0.02167517708503386,False
14621774000144,0.275171043115128,0.15436621696764935,0.4549953361197941,0.8653099878240684,0.1604938271604938,0.020576131687242764,0.9003016088516244,0.9710189140384368,7,9,baixo_baixo,False,0.261430681288447,0.16910951644950287,0.4395661846343071,0.8531642574220646,0.1388888888888888,0.03124999999999992,0.8877808240111358,0.973172313651397,9,12,baixo_baixo,False,-0.013740361826681036,0.014743299481853517,-0.012520784840488575,True
14645035000192,0.6717190493310773,0.5622920657747698,0.8110749112886623,1.0,0.3333333333333333,0.11111111111111109,0.9446827941378352,0.8902458479231385,4,6,critico,False,0.6717190493310773,0.5622920657747698,0.8110749112886623,1.0,0.3333333333333333,0.11111111111111109,0.9435160668496588,0.8958054441239742,4,6,critico,False,0.0,0.0,-0.0011667272881763502,True
14645822000134,0.185809294634563,0.02297115356147561,0.28938819707634,0.7468868435300487,0.1666666666666666,-6.661338147750939e-17,0.5176961362437098,0.4743658429501537,6,6,baixo_baixo,False,0.185809294634563,0.02297115356147561,0.28938819707634,0.7468868435300487,0.1666666666666666,-6.661338147750939e-17,0.4959568189495463,0.4760365102409908,6,6,baixo_baixo,False,0.0,0.0,-0.021739317294163507,True
14662198000183,0.182512628111428,0.06572871784163199,0.2784744545315388,0.7970610053339927,0.125,0.0,0.6420569871398661,0.611003049819914,8,8,baixo_baixo,False,0.1171820596047877,0.04361389790518667,0.2009066200672274,0.5703841099617095,0.16,0.09,0.6133070796504586,0.5560653796844527,13,20,baixo_baixo,False,-0.06533056850664029,-0.022114819936445325,-0.028749907489407533,True
14675553000159,0.4663864836867203,0.377450897634507,0.6078849442655688,0.9705227445641676,0.1604938271604938,0.020576131687242764,0.9497405018235194,0.4256886494264852,7,9,critico,False,0.4663864836867203,0.377450897634507,0.6078849442655688,0.9705227445641676,0.1604938271604938,0.020576131687242764,0.949683533507126,0.4270130748372965,7,9,critico,False,0.0,0.0,-5.696831639345756e-05,True
14682109000160,0.4133408221801569,0.38074864563461003,0.5327857077938295,0.9884119863395404,0.0623999999999999,0.010311111111111009,0.9706954951978995,0.4083199446217124,19,25,critico,False,0.4128701412184298,0.38025181573056477,0.5324817709472405,0.9878481295808768,0.0688888888888888,0.01716049382716041,0.9707201281096316,0.411409315118049,19,30,critico,False,-0.00047068096172708795,-0.0004968299040452595,2.4632911732047624e-05,True
14700048000117,0.8694000597243108,0.8367500746553885,0.9310461849445276,0.9994913067600436,0.2839506172839506,0.10493827160493824,0.9901349608720108,0.9153758299041952,5,9,critico,False,0.8586064915996016,0.8303277899195218,0.9252276397442956,0.9932450158244668,0.24,0.088,0.9903964437111406,0.9402734635241186,6,10,critico,False,-0.010793568124709219,-0.006422284735866701,0.00026148283912974524,True
14792165000158,0.2697268985374894,0.22408482969608245,0.4368159899027242,0.8702565080980197,0.0588235294117647,-7.37257477290143e-18,0.9826906007035098,0.5044138639772323,17,17,oculta,True,0.2570822180190709,0.2295667446123698,0.4261420734300237,0.8489911572592583,0.0368608799048751,0.0011890606420926959,0.9812941233494128,0.5078906231140127,28,29,oculta,True,-0.012644680518418494,0.005481914916287356,-0.001396477354096981,True
14801752000166,0.3121153765834359,0.2138461446667839,0.4994741217230481,0.9201122117443318,0.125,0.0,0.5260949069987029,0.5628124711902774,8,8,baixo_baixo,False,0.2616404003210413,0.1693454503611715,0.4488149458856165,0.8267898066432923,0.12,0.010000000000000002,0.5276029657578671,0.6093429424915864,9,10,baixo_baixo,False,-0.05047497626239461,-0.044500694305612404,0.0015080587591642658,True
14807623000185,0.6009960529182471,0.5439954890494253,0.7648891039925153,0.9769890950015238,0.125,0.0,0.9501933581051992,0.4758572137064763,8,8,critico,False,0.6009960529182471,0.5439954890494253,0.7648891039925153,0.9769890950015238,0.125,0.0,0.9515635027038842,0.48021110080161,8,8,critico,False,0.0,0.0,0.001370144598685008,True
14808407000154,0.4322231248913891,0.24296416652185213,0.5137913280733669,1.0,0.2777777777777778,0.037037037037037056,0.9760194514909868,0.6189651084128867,4,6,critico,False,0.4322231248913891,0.24296416652185213,0.5137913280733669,1.0,0.2777777777777778,0.037037037037037056,0.976827687464788,0.6216908762315868,4,6,critico,False,0.0,0.0,0.0008082359738011968,True
14810479000136,0.2253929562128398,0.07047154745540778,0.3510098282751917,0.8613241170752782,0.183673469387755,0.02040816326530601,0.6984779317475712,0.8027968945567024,6,7,baixo_baixo,False,0.1968436941772114,0.0629843098734133,0.2865711504945564,0.7970437855494829,0.18,0.043333333333333335,0.7146636571492702,0.8230054346666509,7,10,baixo_baixo,False,-0.02854926203562841,-0.007487237581994474,0.016185725401698936,True
14813630000190,0.2949311277059775,0.20679751866922472,0.4758131087997358,0.9149744097738152,0.1555555555555555,0.04999999999999995,0.651909440685736,0.5461358135152599,9,15,baixo_baixo,False,0.2589910711341017,0.18489017824751186,0.4414422693992586,0.8488803112459026,0.1280276816608996,0.040830449826989544,0.614945257491029,0.5380715511491448,11,17,baixo_baixo,False,-0.03594005657187582,-0.021907340421712856,-0.03696418319470696,True
14814139000183,0.2479039704368013,0.17953160411287417,0.439323574765568,0.7940987728189111,0.1022222222222222,0.02060606060606059,0.8501114972269583,0.4561859099683163,12,15,baixo_baixo,False,0.2433985203100155,0.198892550916487,0.4062294773526114,0.7928724166765267,0.0657596371882086,0.01080432172869146,0.8815884425517975,0.4408947234522478,18,21,baixo_baixo,False,-0.004505450126785798,0.019360946803612833,0.031476945324839134,True
14823518000130,0.3126464878670341,0.2553670285226202,0.528200348688781,0.8125998748394827,0.0816326530612245,0.005102040816326534,0.8133140344344234,0.9941310200080896,13,14,baixo_baixo,False,0.262328058411349,0.20558406290452969,0.4769458873785602,0.7383519791526261,0.0864197530864197,0.016144349477682764,0.8178810861841649,0.995683762413088,14,18,baixo_baixo,False,-0.0503184294556851,-0.049782965618090536,0.00456705174974148,True
14836800000151,0.4165570421165888,0.3436266723811624,0.6236984259543115,0.8710635643836485,0.1239669421487603,0.014462809917355351,0.5204925520545103,0.4111638377702065,9,11,hhi_alto,False,0.2507695826435118,0.1972531242609055,0.4539861212595391,0.7519696841918647,0.0726643598615916,0.006426099851705288,0.4612857694966935,0.4160879119659426,15,17,baixo_baixo,False,-0.165787459473077,-0.1463735481202569,-0.059206782557816806,False
14914258000108,0.1848707641527569,0.021844916983308305,0.2119078191525309,0.7992836385753869,0.1666666666666666,-6.661338147750939e-17,0.5414693166470498,0.522825926523726,6,6,baixo_baixo,False,0.1407321192969307,0.017979564910777932,0.1646401945438441,0.6342816526628514,0.125,0.0,0.5420211802466994,0.6005964872779852,8,8,baixo_baixo,False,-0.04413864485582622,-0.003865352072530373,0.000551863599649649,True
