orgao_cnpj,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,n_fornecedores_abr,n_instrumentos_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,n_fornecedores_mai,n_instrumentos_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global
43467992000174,0.3599415714904311,0.1999269643630389,0.5288696010160583,0.9520313938140996,0.2,3.4694469519536136e-17,5,5,0.7795834271504678,0.4060703352497573,0.3253453889187437,0.2289661587642786,0.5018691345806201,0.9034271790042931,0.125,0.0,8,8,0.7523146077926417,0.4116826480173431,-0.034596182571687395,0.0290391944012397,-0.027000466435438186,-0.04860421480980648,-0.07500000000000001,-3.4694469519536136e-17,3,3,-0.027268819357826102,0.005612312767585836
43939047000128,0.1053255414776647,0.0414202230117837,0.2158001224737628,0.5212292291482952,0.0703125,0.00390625,15,16,0.6583056632310251,0.6939150724081569,0.5568461870645682,0.5291490737561038,0.7417951009502634,0.846656655764575,0.0617283950617283,0.0030864197530864,17,18,0.8558286215766614,0.4781052594862524,0.4515206455869035,0.48772885074432004,0.5259949784765006,0.3254274266162799,-0.008584104938271699,-0.0008198302469135999,2,2,0.19752295834563627,-0.2158098129219045
44239770000167,0.0950049313720684,0.0588051286269512,0.2012110140361526,0.5175039296321047,0.0439952437574316,0.0057550535077288,26,29,0.8621485276420473,0.7961273906473152,0.221375041133578,0.197780345410353,0.3616368995376737,0.806475640461894,0.03625,0.0070454545454545,34,40,0.9469339141485568,0.6234155185212158,0.12637010976150959,0.1389752167834018,0.1604258855015211,0.28897171082978934,-0.007745243757431602,0.0012904010377256993,8,11,0.08478538650650946,-0.1727118721260994
44318534000136,0.2070149336893025,0.1836918435036937,0.356839331338976,0.777822557810166,0.0404663923182441,0.0122448156217219,35,54,0.833200974595697,0.8461512320142065,0.2002281464912465,0.179721175888458,0.3508556812873709,0.7647796626485922,0.0346680999731255,0.0099159999724364,40,61,0.8217003505817554,0.8430540317051469,-0.006786787198055977,-0.003970667615235679,-0.005983650051605116,-0.013042895161573753,-0.005798292345118604,-0.0023288156492855,5,7,-0.011500624013941585,-0.003097200309059578
44392215000170,0.0924360595345768,0.0665056612355647,0.1954001400159243,0.5205716876608485,0.0317460317460317,0.0040816326530612,36,42,0.604256194929712,0.4732531741444908,0.3017400041854542,0.2899050890021568,0.4777752151720414,0.8114889592643676,0.0184896413455112,0.0018538725547572,60,67,0.8695850767695276,0.4307992970863807,0.20930394465087743,0.22339942776659208,0.28237507515611715,0.2909172716035191,-0.013256390400520502,-0.002227760098304,24,25,0.2653288818398155,-0.0424538770581101
44483469000102,0.1469373777506924,0.0250712888579342,0.2110148471566848,0.6747629113465404,0.125,0.0,8,8,0.7016565601166944,0.4060703352497573,0.1854708851383727,0.0949676501537474,0.3481207943952789,0.7138374245138182,0.1074380165289256,0.0082644628099173,10,11,0.7323674280250442,0.4049977569679956,0.0385335073876803,0.0698963612958132,0.13710594723859407,0.039074513167277725,-0.017561983471074405,0.0082644628099173,2,3,0.03071086790834976,-0.0010725782817616603
44497659000170,0.0807861698610895,0.0545229175714063,0.1630377592445708,0.4592622136412569,0.0340136054421768,0.0064139941690962,36,42,0.4325362188597356,0.4304112535493485,0.0560089464147997,0.035924030381072,0.1183265973847688,0.3418481946080001,0.0248724489795918,0.0041250542770299,48,56,0.408665781101478,0.4195013029847347,-0.024777223446289798,-0.0185988871903343,-0.04471116185980201,-0.11741401903325682,-0.009141156462584999,-0.0022889398920662996,12,14,-0.02387043775825759,-0.010909950564613802
44534082000120,0.3667866977753957,0.2401440373304749,0.5502050918852819,0.9810426479678458,0.1666666666666666,3.3306690738754695e-17,6,6,0.9684333100281296,0.7366004102345637,0.3591796267620204,0.2523762312223571,0.5443848139613694,0.970664807139767,0.1428571428571428,0.0,7,7,0.9627925609767428,0.7273511916766945,-0.007607071013375266,0.012232193891882182,-0.005820277923912487,-0.0103778408280788,-0.023809523809523808,-3.3306690738754695e-17,1,1,-0.005640749051386784,-0.009249218557869199
44544005000150,0.3681663021023474,0.2628606857860719,0.4633471940078895,0.9595239964106588,0.2346938775510204,0.1071428571428571,7,14,0.9053680292669656,0.4118123224406905,0.3601074716331475,0.2686942532950258,0.4581685202656953,0.948799723577073,0.2088888888888889,0.0958730158730158,8,15,0.8972969237936633,0.4134984302322819,-0.008058830469199918,0.005833567508953863,-0.005178673742194162,-0.01072427283358579,-0.02580498866213149,-0.01126984126984129,1,1,-0.008071105473302254,0.0016861077915913958
44616474000138,0.0357694771969076,0.0168629963576313,0.0723986229819518,0.2443961256243605,0.0255190311418685,0.006411561164258,52,68,0.4053282962787017,0.5359821531025291,0.044121653039547,0.0279203251249631,0.1305255593071081,0.3121961584315846,0.0225,0.0059322033898305,60,80,0.4662802929884029,0.5587683813185752,0.008352175842639399,0.0110573287673318,0.05812693632515631,0.0678000328072241,-0.0030190311418685015,-0.0004793577744275001,8,12,0.060951996709701195,0.022786228216046145
44699908000100,0.0587265671909646,0.0363152949812257,0.1390126418403172,0.3842590882397563,0.0360292265054169,0.0130775414222126,43,63,0.4207418586496431,0.664847853498204,0.1606597628405275,0.1471220170798909,0.2775484331112465,0.7359471209072747,0.0288022106493782,0.0131377301759811,63,97,0.7751028042678664,0.5251460277276805,0.1019331956495629,0.11080672209866518,0.1385357912709293,0.35168803266751836,-0.0072270158560387016,6.0188753768499956e-05,20,34,0.3543609456182233,-0.13970182577052348
44848243000150,0.1594220671086793,0.0660245190096437,0.2826227426754494,0.6940883758215851,0.1,3.0839528461809905e-17,10,10,0.5478289162834473,0.5487737554231156,0.1680900227941227,0.1126293576470642,0.2171266240290016,0.7594777299177988,0.0657439446366782,0.0034602076124567,16,17,0.902920284028211,0.5525691545558362,0.008667955685443401,0.04660483863742049,-0.0654961186464478,0.06538935409621371,-0.03425605536332181,0.003460207612456669,6,7,0.3550913677447637,0.003795399132720645
44956238000160,0.7020173611406084,0.6909809671087791,0.8369355597051681,0.8825900667055341,0.0415224913494809,0.0060233243624247,28,34,0.9285528877821642,0.4573949482173227,0.454772128500849,0.4440813859224343,0.6684948295564129,0.7913407906369336,0.0306122448979591,0.0116046418567426,52,84,0.9019272806821684,0.5323270438697453,-0.2472452326397594,-0.2468995811863448,-0.16844073014875516,-0.09124927606860045,-0.010910246451521798,0.0055813174943179,24,50,-0.02662560709999573,0.07493209565242259
45084018000157,0.2225154212329641,0.1253298488870847,0.392956345482527,0.7615071694005482,0.1111111111111111,0.0,9,9,0.7825146471337806,0.9940691421008664,0.147171580743376,0.0618887388177136,0.249290823418752,0.6891589002033024,0.0972222222222222,0.0069444444444444,11,12,0.7125239623175279,0.9905746419785976,-0.07534384048958812,-0.06344111006937111,-0.143665522063775,-0.0723482691972458,-0.013888888888888909,0.0069444444444444,2,3,-0.0699906848162527,-0.0034945001222688177
45102052000107,0.1921092054240846,0.1113201259664931,0.3772620946526862,0.6710331372910036,0.1005917159763313,0.0106508875739645,11,13,0.7817395442779,0.8252997621498375,0.183349643214764,0.1091087016888334,0.3679475923665515,0.6544655049209311,0.0918367346938775,0.0092764378478664,12,14,0.7738180769317783,0.8260313390371637,-0.008759562209320615,-0.0022114242776597043,-0.009314502286134674,-0.016567632370072416,-0.008754981282453805,-0.0013744497260980999,1,1,-0.007921467346121758,0.0007315768873262796
45193699000191,0.3005820633962982,0.2772681321761748,0.4403569642172889,0.8139151311185807,0.1651701323251416,0.137342470069313,31,92,0.9122049010825036,0.6514084537576669,0.2871159988098402,0.2667478844901213,0.4393986539294349,0.7889046390579728,0.1637051039697542,0.1398109640831757,36,115,0.9071390164467816,0.6615927098190424,-0.013466064586458049,-0.010520247686053474,-0.0009583102878540362,-0.025010492060607903,-0.0014650283553873933,0.0024684940138627043,5,23,-0.0050658846357219955,0.010184256061375518
45271342000184,0.2416476448040456,0.1333115940617664,0.3581521735525844,0.8621827119945826,0.14,0.0171428571428571,8,10,0.7339424119313438,0.4734175597262349,0.18154713121985,0.099701844341835,0.3008108733103672,0.7468446018688014,0.1005917159763313,0.0106508875739645,11,13,0.7026210788673606,0.6007589563874766,-0.0601005135841956,-0.0336097497199314,-0.057341300242217175,-0.11533811012578121,-0.03940828402366871,-0.006491969568892598,3,3,-0.031321333063983214,0.12734139666124167
45310125000156,0.2059584477233325,0.0925239402552372,0.2882691694891311,0.8679907885270512,0.1358024691358024,0.0123456790123456,8,9,0.2893190027317772,0.5925156092669606,0.1757201606792526,0.0726851807641592,0.2574801278157762,0.7752836682775679,0.12,0.01,9,10,0.2636896840017865,0.5766134750208621,-0.03023828704407988,-0.01983875949107801,-0.03078904167335489,-0.09270712024948335,-0.01580246913580241,-0.0023456790123456,1,1,-0.02562931872999069,-0.01590213424609843
45316509000186,0.2644910077858657,0.2518098182649323,0.4801175511931896,0.7127424143951376,0.0392743764172335,0.0227101415278755,59,105,0.9604968989761704,0.4188862339798572,0.2262822536960857,0.2143789037529485,0.4428030010020493,0.6894392722210937,0.0372314453125,0.0224196213942307,66,128,0.9584766653388004,0.4163453793319026,-0.03820875408978,-0.037430914511983826,-0.03731455019114033,-0.023303142174043945,-0.0020429311047334975,-0.00029052013364479906,7,23,-0.002020233637370028,-0.0025408546479546157
45359973000150,0.1671035581644072,0.118109649821137,0.28955030910051,0.7374769902233156,0.0581717451523545,0.002770083102493,18,19,0.9212066005229498,0.4571251237599112,0.1435720930886203,0.0984969400932845,0.257865867981094,0.6599919178480036,0.0521541950113378,0.0022675736961451,20,21,0.9155516809772348,0.4482580099424527,-0.023531465075786906,-0.019612709727852506,-0.031684441119415985,-0.07748507237531199,-0.006017550141016702,-0.0005025094063479001,2,2,-0.005654919545714954,-0.008867113817458527
45400604000163,0.1565051187578108,0.0798237659176118,0.2150188391073197,0.7061998364891442,0.0833333333333333,1.5139404881252137e-17,12,12,0.6944394882796506,0.8051124935791183,0.0719054208672308,0.0230583377549798,0.0937542616083677,0.3528166068800528,0.05,1.460819769243627e-17,20,20,0.6479717172370387,0.5823922373331362,-0.08459969789058001,-0.056765428162632,-0.121264577498952,-0.3533832296090914,-0.0333333333333333,-5.312071888158671e-19,8,8,-0.046467771042611905,-0.22272025624598213
45519461000103,0.1508110461154063,0.0564567179060069,0.2394604718824904,0.67293371501879,0.1479289940828402,0.0532544378698225,10,13,0.6101358753575831,0.5818584309660271,0.2769276879519031,0.2111938414020762,0.4913691137120889,0.7664864736370576,0.12,0.04,12,15,0.7467520334094472,0.5105699151167387,0.1261166418364968,0.1547371234960693,0.2519086418295985,0.09355275861826762,-0.02792899408284019,-0.0132544378698225,2,2,0.1366161580518641,-0.07128851584928841
45579061000193,0.2997239948568398,0.1830113273329797,0.4966665609088915,0.8577787832430024,0.1851851851851851,0.0493827160493827,7,9,0.7882950853311104,0.5253272395166261,0.18067615253768,0.1123991652491533,0.3660160725641204,0.6568975004696633,0.1724336793540946,0.1034698193002691,13,102,0.7426042675537821,0.4939047654127866,-0.11904784231915982,-0.0706121620838264,-0.1306504883447711,-0.20088128277333905,-0.012751505831090498,0.054087103250886406,6,93,-0.04569081777732831,-0.03142247410383947
45704567000187,0.1263228060793524,0.0535163732526318,0.2582380279995113,0.5692257094272126,0.0816326530612245,0.0051020408163265,13,14,0.6536868979737448,0.6457006445385713,0.088713009939486,0.0279605439354518,0.1682440900535295,0.4560391456642712,0.072,0.0101333333333333,16,25,0.6678078012034561,0.6518593315134361,-0.0376097961398664,-0.025555829317180003,-0.08999393794598179,-0.11318656376294145,-0.009632653061224503,0.0050312925170068,3,11,0.014120903229711268,0.006158686974864769
45742707000101,0.0352916725621028,0.02259814193792,0.0844353365712766,0.2733246847090222,0.0147210743801652,0.0017568779904306,77,88,0.76193977789082,0.6701053269429288,0.0323194316394438,0.0205184490984614,0.0762576791653267,0.251102023647907,0.0135808057944771,0.0015513034261171,83,94,0.7639344462852369,0.6481390116286896,-0.002972240922658999,-0.002079692839458601,-0.00817765740594989,-0.0222226610611152,-0.0011402685856881003,-0.00020557456431350004,6,6,0.0019946683944168653,-0.021966315314239204
45767829000152,0.0871888559978291,0.0699660042242032,0.213471322457681,0.5142234404686965,0.0234131113423517,0.00498694363183,54,62,0.68632636676938,0.5024581850723281,0.0703865210009277,0.0551469557714347,0.1844909365352251,0.4444136244072903,0.0203813280736357,0.0043220055830396,62,78,0.6705787313522358,0.4868653773608309,-0.01680233499690141,-0.014819048452768498,-0.028980385922455887,-0.06980981606140618,-0.0030317832687160005,-0.0006649380487904,8,16,-0.01574763541714419,-0.01559280771149718
45788709000131,0.1445411187643341,0.0875105266819564,0.2354457988988093,0.6787898095505406,0.07421875,0.0125,16,32,0.5402987732156354,0.6627979707072529,0.1288076765093059,0.0852480603347712,0.2110021474961763,0.6471984606707453,0.0718336483931947,0.0254253308128544,21,46,0.6464343068683092,0.6398819416334316,-0.01573344225502818,-0.002262466347185202,-0.024443651402632993,-0.03159134887979531,-0.002385101606805301,0.0129253308128544,5,14,0.10613553365267381,-0.022916029073821287
45812676000118,0.3119534726995062,0.2136611116565785,0.4606656727399462,0.9203729161422736,0.1358024691358024,0.0123456790123456,8,9,0.5766258272774073,0.7464087945682524,0.3119534726995062,0.2136611116565785,0.4606656727399462,0.9203729161422736,0.1358024691358024,0.0123456790123456,8,9,0.5839906342878273,0.7732199331967708,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007364807010419971,0.02681113862851847
45845902000167,0.3388095732209389,0.2561607698735563,0.5459161677667734,0.8582950527226317,0.1666666666666666,0.0625,9,12,0.8167379997322969,0.5928611643109302,0.2650144329611342,0.1915158762572476,0.4606106638266501,0.8201693375420326,0.1326530612244898,0.0459183673469387,11,14,0.7968514127428494,0.5608213441061594,-0.07379514025980471,-0.06464489361630868,-0.08530550394012332,-0.03812571518059915,-0.0340136054421768,-0.0165816326530613,2,2,-0.019886586989447452,-0.03203982020477081
45916929000101,0.3178017842965147,0.2203448963388739,0.5216733993433179,0.8456966087412368,0.3557341124908691,0.2636961285609933,8,37,0.897129274721291,0.4071181760021941,0.3009129977952537,0.2135271225196605,0.5054015413620254,0.8264288439487653,0.2991735537190082,0.2115702479338842,9,55,0.8973957145041457,0.4079395011722102,-0.016888786501260966,-0.0068177738192134185,-0.016271857981292492,-0.019267764792471498,-0.05656055877186089,-0.05212588062710907,1,18,0.0002664397828546772,0.0008213251700160962
45959954000164,0.224228335092963,0.0949330576084569,0.3484742716132725,0.8622279176548804,0.1428571428571428,0.0,7,7,0.5310172585663879,0.4060703352497573,0.255074539563064,0.1805819935193704,0.4589295850051728,0.7647876618222679,0.0972222222222222,0.0069444444444444,11,12,0.6546084394773314,0.4659473766790411,0.030846204470100974,0.0856489359109135,0.11045531339190029,-0.09744025583261251,-0.0456349206349206,0.0069444444444444,4,5,0.12359118091094345,0.05987704142928385
45965982000194,0.1432555818876305,0.0956586697702766,0.2548526458635356,0.6292355390925543,0.0612244897959183,0.0090702947845804,19,21,0.7684757913752684,0.4638145760315266,0.3530111835216372,0.3314448896390251,0.5782596419118887,0.7815270237717649,0.0383673469387755,0.006312925170068,31,35,0.9037023874876258,0.4637477702000636,0.2097556016340067,0.23578621986874848,0.3234069960483531,0.1522914846792106,-0.022857142857142798,-0.0027573696145124,12,14,0.13522659611235732,-6.680583146301267e-05
46008811000130,0.3355042806125468,0.1693803507656835,0.46217488233837,0.9651391297167864,0.2345679012345679,0.0432098765432098,5,9,0.4872287903753566,0.6505215559923466,0.3355042806125468,0.1693803507656835,0.46217488233837,0.9651391297167864,0.2345679012345679,0.0432098765432098,5,9,0.4968439601021462,0.6673924542064363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009615169726789607,0.016870898214089713
46139952000191,0.1285134152463722,0.1183798503073766,0.2368644970613893,0.6532060046999302,0.0143927278848581,0.0029321782091007,87,109,0.918939992728128,0.5570462731510851,0.1107130183847558,0.1023235185581969,0.2148133576082187,0.5923951323235882,0.0134480903711672,0.0041409968841028,107,143,0.9138390928889096,0.6218886982313048,-0.017800396861616385,-0.01605633174917971,-0.022051139453170582,-0.06081087237634197,-0.0009446375136908988,0.0012088186750020997,20,34,-0.0051008998392183535,0.06484242508021965
46190305000104,0.123977538172184,0.0926910216783334,0.2001965836174788,0.6372017988652968,0.1702298373365551,0.1405951886700035,29,926,0.863530791071171,0.5871858493602412,0.1213716907427891,0.0976249796817834,0.2146997239123325,0.6229880376276814,0.1651790439886074,0.1426163154477589,38,1271,0.8629613144814604,0.5933130994575557,-0.002605847429394903,0.0049339580034499925,0.014503140294853695,-0.014213761237615419,-0.005050793347947724,0.0020211267777554,9,345,-0.0005694765897106269,0.006127250097314518
46251021000180,0.3446567885270133,0.3101650405547508,0.554826620074205,0.8414617332388403,0.0578512396694214,0.0082644628099173,20,22,0.9325454631931204,0.4950609568905393,0.2438662668186099,0.2147842001577872,0.4466012199145929,0.7716607320178072,0.0422222222222222,0.0053846153846153,27,30,0.916692966135625,0.4907428842598488,-0.10079052170840341,-0.0953808403969636,-0.10822540015961213,-0.06980100122103317,-0.015629017447199196,-0.002879847425302,7,8,-0.015852497057495363,-0.004318072630690506
46335839000181,0.2303825245795717,0.1790746928848765,0.4274154545113688,0.7473244030762034,0.074792243767313,0.0131117266851338,16,19,0.6851502296299921,0.672211750483564,0.2276991762124623,0.182269715989666,0.4249013332260645,0.7429285297661259,0.0657596371882086,0.0108043217286914,18,21,0.6796814458117553,0.6795010380152109,-0.0026833483671094005,0.003195023104789474,-0.002514121285304316,-0.004395873310077514,-0.009032606579104402,-0.0023074049564424,2,2,-0.005468783818236789,0.007289287531646926
46378766000105,0.4067713142680494,0.3408570158533883,0.6107816210760831,0.8811860058472386,0.1,3.0839528461809905e-17,10,10,0.8849755556762439,0.7970750956284457,0.4067713142680494,0.3408570158533883,0.6107816210760831,0.8811860058472386,0.1,3.0839528461809905e-17,10,10,0.8814266353073718,0.8096835456898358,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0035489203688721105,0.012608450061390108
46392072000122,0.8006854597897352,0.7508568247371689,0.8894824951131685,0.997797889824326,0.2,3.4694469519536136e-17,5,5,0.913721074098832,0.8666845251144164,0.337864199881878,0.2642935554243089,0.5316230335303221,0.8869781892204509,0.1074380165289256,0.0082644628099173,10,11,0.742951229367452,0.8112627959768983,-0.46282125990785716,-0.48656326931286,-0.3578594615828463,-0.11081970060387514,-0.09256198347107442,0.008264462809917265,5,6,-0.17076984473138002,-0.05542172913751808
46392114000125,0.080349300148391,0.0695298801501368,0.2165958621032838,0.4738691393253027,0.0167924327771282,0.0052252849274474,86,194,0.8853430783660574,0.4564966373292057,0.0685506741276978,0.0596797281670092,0.1992785355289156,0.4359822353026492,0.0134140903686087,0.004018034086405,106,232,0.866513044290506,0.4635166822545847,-0.011798626020693204,-0.009850151983127595,-0.017317326574368186,-0.037886904022653545,-0.0033783424085195024,-0.0012072508410424006,20,38,-0.018830034075551394,0.007020044925378999
46392130000118,0.1695633381052328,0.1003602829473355,0.2884348504174979,0.7322410232880329,0.0865051903114186,0.0103806228373702,13,17,0.6990007159279307,0.6239909138798073,0.1665029654127573,0.1023878089060463,0.2857454530910525,0.7254135298436933,0.0802469135802469,0.0094966761633428,14,18,0.7014649142635004,0.6372003612760867,-0.0030603726924754993,0.0020275259587108074,-0.0026893973264454085,-0.006827493444339527,-0.0062582767311717,-0.0008839466740273999,1,1,0.002464198335569767,0.013209447396279383
46561593000166,0.1799644162613191,0.097960857887451,0.3304817963453325,0.7249250566345031,0.0909090909090909,0.0,11,11,0.4414734673195902,0.4592810591840473,0.1750017985329535,0.1000019620359492,0.3256981934101913,0.7144320320049391,0.0833333333333333,1.5139404881252137e-17,12,12,0.4259189140863698,0.5684490169598444,-0.0049626177283655926,0.0020411041484982018,-0.004783602935141185,-0.01049302462956403,-0.007575757575757597,1.5139404881252137e-17,1,1,-0.015554553233220414,0.10916795777579708
46634242000138,0.4240590939094736,0.280073867386842,0.5214966084173167,0.99756756906169,0.2,3.4694469519536136e-17,5,5,0.8015600335935175,0.4060703352497573,0.4836799916881203,0.4320479908569324,0.6753344087043942,0.9495362957860414,0.0909090909090909,0.0,11,11,0.913704525061485,0.4016278171742928,0.05962089777864671,0.15197412347009043,0.1538378002870775,-0.0480312732756486,-0.10909090909090911,-3.4694469519536136e-17,6,6,0.11214449146796757,-0.004442518075464474
46675997000180,0.0754139082422913,0.0675784328884124,0.2378521366429297,0.4044874004502471,0.0119282301446757,0.0035547405696306,119,173,0.6725281602009916,0.5810513414441291,0.0646612620774571,0.0578834451359893,0.2070071488077366,0.4079121558404905,0.0115626696696092,0.004400080319389,139,223,0.6730464358665,0.6189661573467656,-0.010752646164834206,-0.009694987752423105,-0.0308449878351931,0.0034247553902433947,-0.0003655604750664992,0.0008453397497584004,20,50,0.0005182756655084386,0.03791481590263657
46709309000156,0.2636835310892139,0.2569283341267296,0.4864458937043395,0.72730161657625,0.0145986769363392,0.0055582978256634,110,231,0.7993036995309752,0.4648471383166644,0.2222442885307124,0.2160222428389581,0.4436074471838979,0.6719696272732384,0.0136027559537587,0.0057115780013888,126,271,0.7843733527443273,0.4810449915434486,-0.04143924255850148,-0.04090609128777151,-0.04283844652044161,-0.05533198930301164,-0.0009959209825805004,0.00015328017572539994,16,40,-0.014930346786647952,0.016197853226784187
46711362000191,0.1043281968464226,0.0446167433028508,0.1963541131891467,0.548400675294521,0.0625,0.0,16,16,0.434395700208586,0.5868722027638855,0.1043281968464226,0.0446167433028508,0.1963541131891467,0.548400675294521,0.0625,0.0,16,16,0.4230427795399929,0.5878203079247608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.011352920668593058,0.00094810516087529
46712907000184,0.1194371551559677,0.0900850603278333,0.2312997447132564,0.6143053944056941,0.0534979423868312,0.0219478737997256,31,54,0.4431636263524959,0.4271108878793226,0.0879241995327551,0.0618648909479767,0.1857283636579793,0.5223706926233739,0.0526315789473684,0.025563909774436,36,95,0.4262871816424235,0.4333877652659718,-0.0315129556232126,-0.028220169379856594,-0.04557138105527711,-0.09193470178232022,-0.0008663634394628014,0.0036160359747103993,5,41,-0.01687644471007238,0.006276877386649171
46854998000192,0.9329521925985482,0.9277946689522828,0.9657964741014786,0.9864606128526858,0.0714285714285714,0.0,14,14,0.9849781109530648,0.4132195206638098,0.7515697971352886,0.744471791339154,0.8662103332631841,0.9142297094202216,0.029585798816568,0.0018596787827556,36,39,0.9649134324023512,0.4317273177547905,-0.18138239546325963,-0.18332287761312882,-0.09958614083829453,-0.07223090343246419,-0.04184277261200339,0.0018596787827556,22,25,-0.02006467855071359,0.018507797090980715
46965083000154,0.1659051731469442,0.122005445417836,0.2661983679433519,0.7710362623760719,0.05,1.460819769243627e-17,20,20,0.9235941639773988,0.6531882786852725,0.1563639892356454,0.1212124887871306,0.2579443400375102,0.7471286972199165,0.04,0.0,25,25,0.919839221201082,0.6596904288473681,-0.009541183911298795,-0.000792956630705402,-0.008254027905841677,-0.02390756515615544,-0.010000000000000002,-1.460819769243627e-17,5,5,-0.0037549427763168275,0.0065021501620955435
46969952000119,0.3952264093931253,0.2440330117414066,0.4785804255804243,0.9739756533595856,0.6885813148788925,0.6107266435986156,5,34,0.8331941163654513,0.4060703352497573,0.3642871047090216,0.2371445256508259,0.4583367475154846,0.938592479457159,0.6506122448979593,0.5807346938775512,6,35,0.8130117635141911,0.4014183565818778,-0.03093930468410372,-0.006888486090580709,-0.020243678064939707,-0.03538317390242662,-0.03796906998093319,-0.029991949721064448,1,1,-0.020182352851260132,-0.004651978667879475
47018676000176,0.244457984559367,0.1500152326292879,0.3456666923420153,0.8918738497792736,0.1111111111111111,0.0,9,9,0.9836827197263196,0.4064540148961984,0.3231904203879504,0.261662276786855,0.5166912115782886,0.8889033336924789,0.0833333333333333,1.5139404881252137e-17,12,12,0.9892705013379222,0.426690362485348,0.07873243582858339,0.1116470441575671,0.17102451923627326,-0.002970516086794772,-0.027777777777777804,1.5139404881252137e-17,3,3,0.00558778161160256,0.02023634758914955
48197395000190,0.1101731722705987,0.0854557603892264,0.2458445307186433,0.5567257831737804,0.033284023668639,0.006430802103879,37,52,0.9021780365170788,0.7210978032367658,0.1020061619936797,0.0789806789678766,0.235258637967028,0.532753562130224,0.0304709141274238,0.0056111939768449,40,57,0.8949769324797168,0.7118870597554805,-0.00816701027691899,-0.00647508142134981,-0.010585892751615283,-0.023972221043556452,-0.0028131095412152023,-0.0008196081270341006,3,5,-0.007201104037362072,-0.009210743481285255
48211262000121,0.2121948377255337,0.1559230404202147,0.3857471014805514,0.7777117278073644,0.0703125,0.00390625,15,16,0.7590145802390397,0.4841730575752394,0.1755536915558131,0.1321617805850664,0.3448313909493566,0.7032779111962786,0.0521541950113378,0.0022675736961451,20,21,0.7415599495007542,0.5178880469813416,-0.03664114616972061,-0.02376125983514832,-0.040915710531194804,-0.07443381661108583,-0.0181583049886622,-0.0016386763038549,5,5,-0.01745463073828546,0.033714989406102236
48344022000103,0.166051313071143,0.0618077272050358,0.2445857531501395,0.7438943930067392,0.1111111111111111,0.0,9,9,0.5743195099863556,0.6691881558424045,0.166051313071143,0.0618077272050358,0.2445857531501395,0.7438943930067392,0.1111111111111111,0.0,9,9,0.5745806603779433,0.6815235725429467,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002611503915876945,0.012335416700542168
48626721000138,0.300741891584724,0.1841988735155113,0.4344363189845227,0.8899727179595847,0.1428571428571428,0.0,7,7,0.8550268637159288,0.4294507140198971,0.2364654624362808,0.1410236452408159,0.370327731159481,0.8412770149150967,0.1111111111111111,0.0,9,9,0.8428590914467391,0.429687838488397,-0.06427642914844317,-0.043175228274695415,-0.0641085878250417,-0.048695703044488,-0.03174603174603169,0.0,2,2,-0.012167772269189747,0.000237124468499883
48962625000160,0.2567046028466295,0.2463810556639438,0.4638304565015019,0.7441137793723613,0.0167908092412574,0.0031351260362748,73,89,0.859565437850088,0.6722241851405374,0.3083541891258194,0.3002171795861231,0.4992633648357374,0.8350950739311902,0.0152066115702479,0.0036208070004861,86,110,0.915597380372018,0.532136303393023,0.05164958627918992,0.05383612392217929,0.03543290833423551,0.09098129455882886,-0.0015841976710095004,0.00048568096421130027,13,21,0.05603194252193,-0.1400878817475144
48971139000109,0.610385859363399,0.5779180143103487,0.775730973784364,0.9193849774802164,0.0769230769230769,1.503427012513233e-17,13,13,0.6333566801049564,0.4226339100880327,0.610385859363399,0.5779180143103487,0.775730973784364,0.9193849774802164,0.0769230769230769,1.503427012513233e-17,13,13,0.626779427736446,0.4188696354994533,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.006577252368510367,-0.0037642745885794193
49095809000133,0.2623557103882916,0.1569779547294761,0.4332296791212177,0.8568320320397416,0.125,0.0,8,8,0.8299905423255003,0.6475474410220117,0.2460073249041929,0.1622303610046588,0.4188735095084286,0.8284387188055589,0.1,3.0839528461809905e-17,10,10,0.8161292040012911,0.6574073816954896,-0.0163483854840987,0.005252406275182697,-0.014356169612789071,-0.028393313234182704,-0.024999999999999994,3.0839528461809905e-17,2,2,-0.013861338324209216,0.009859940673477952
