fornecedor_raiz,degree_raiz,strength_raiz,pct_degree_global_raiz,pct_strength_global_raiz
32768148,1,112500.0,0.39791956997810074,0.7066991837547283
32768522,1,5200.0,0.39791956997810074,0.20045291658371492
32779031,1,7973.26,0.39791956997810074,0.2519908421262194
32786481,1,514275.0,0.39791956997810074,0.8962273541708142
32787176,1,4621.0,0.39791956997810074,0.18768664144933306
32787201,1,12000.0,0.39791956997810074,0.3097501493131595
32793815,1,48000.0,0.39791956997810074,0.5604220585307585
32800344,2,64800.0,0.8486462273541708,0.6266175592275532
32800351,3,61895.91,0.9195202070475811,0.6177583117658769
32800670,1,3600.0,0.39791956997810074,0.16205454907425842
32800848,1,950.0,0.39791956997810074,0.061093967748357556
32802231,1,6000.0,0.39791956997810074,0.2167031654389807
32811298,1,2560.0,0.39791956997810074,0.13142046585705752
32811695,2,941300.0,0.8486462273541708,0.9334063308779614
32815156,1,186960.0,0.39791956997810074,0.783321720087597
32816517,1,52.42,0.39791956997810074,0.005201075054748159
32820966,1,370311.37,0.39791956997810074,0.8676089986064105
32824132,1,40000.0,0.39791956997810074,0.5239647620943659
32830196,1,3365.0,0.39791956997810074,0.1552856858451125
32836934,1,186458.52,0.39791956997810074,0.7828986661357754
32838716,1,513790.72,0.39791956997810074,0.8961278120645033
32841329,1,40200.0,0.39791956997810074,0.5260551463268963
32841660,1,900000.0,0.39791956997810074,0.9309675492733426
32846158,1,6898.0,0.39791956997810074,0.23163448138562612
32847488,2,15505.619999999999,0.8486462273541708,0.3510850089587896
32850543,1,3501.29,0.39791956997810074,0.15936691220386223
32851025,1,29940.0,0.39791956997810074,0.46302010750547484
32852489,2,3010718.16,0.8486462273541708,0.974119052359148
32854986,1,474888.0,0.39791956997810074,0.888811467250647
32859799,1,283620.3,0.39791956997810074,0.833366514035437
32867022,3,179667.0,0.9195202070475811,0.7765279713318733
32872799,1,42050.0,0.39791956997810074,0.5347650806291061
32876614,1,3888.0,0.39791956997810074,0.1686243280907824
32877673,1,416000.0,0.39791956997810074,0.877413896078041
32877945,1,1013303.67,0.39791956997810074,0.9384332072466653
32878138,1,3840.0,0.39791956997810074,0.1675791359745172
32879576,2,56290.0,0.8486462273541708,0.593320724666534
32880951,1,760.0,0.39791956997810074,0.05104021501094963
32887192,1,4934257.949999999,0.39791956997810074,0.9857654787975314
32888617,2,2573820.0,0.8486462273541708,0.9696894286283098
32890266,1,361600.7,0.39791956997810074,0.8650706748954808
32897237,1,4476.0,0.39791956997810074,0.1839538124626717
32900542,1,8100.0,0.39791956997810074,0.2557485566394585
32901484,1,49600.0,0.39791956997810074,0.5676637467648815
32907435,1,13000.0,0.39791956997810074,0.3207993231136771
32907964,1,35000.0,0.39791956997810074,0.49420167230738604
32910616,2,801276.5,0.8486462273541708,0.924945251841529
32913999,1,3589.35,0.39791956997810074,0.16120844117061517
32918929,1,121800.0,0.39791956997810074,0.7204608799522197
32923747,1,150000.0,0.39791956997810074,0.7523143539717301
32927739,2,76000.0,0.8486462273541708,0.6494624726259207
32928883,1,498190.87,0.39791956997810074,0.8934899462472626
32930940,1,147000.0,0.39791956997810074,0.7488552657774239
32931384,1,8695.2,0.39791956997810074,0.26448337646824605
32948437,1,101500.0,0.39791956997810074,0.6922406928130599
32951008,3,293357.55,0.9195202070475811,0.8410312562213816
32964331,1,1135.0,0.39791956997810074,0.06992832968345611
32965361,6,331400.0,0.9661059128011149,0.8551662353175393
32973911,1,30000.0,0.39791956997810074,0.46640453912004776
32987940,1,9765.72,0.39791956997810074,0.2801114871590683
32997976,1,32000.0,0.39791956997810074,0.47941966952020704
