orgao_cnpj,valor_total_publicado_jan_assinado_2025,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_hhi_10000,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_hhi_10000,count_cr1,count_cr4,count_neff,count_entropy_norm,hhi_gap_value_minus_count,n_municipios_unidade,n_ufs_unidade,shared_procurement_share,category_mix_hhi,n_categorias,categoria_cr1,exposicao_degree,exposicao_strength
11323964000197,232542.40009999997,144,53,0.1473236589535164,1473.236589535164,0.35605893791581283,0.5330100658920652,6.78777602391426,0.7064603408645811,0.03626543209876543,362.6543209876543,0.0763888888888889,0.2569444444444445,27.574468085106385,0.9080299749875016,0.11105822685475097,1,1,0.6439410620841872,0.5414380587078477,2,0.6439410620841872,0.7724062584236664,0.8194148727552767
11323985000102,758687.3639,222,89,0.06676485086772119,667.6485086772119,0.19929157541620682,0.38284949482602026,14.977941042379683,0.7423274508078817,0.026742959175391608,267.4295917539161,0.08558558558558559,0.22522522522522523,37.393019726858874,0.9024103267526694,0.04002189169232958,1,1,0.8007084245837932,0.6808511132313337,2,0.8007084245837932,0.867541748049383,0.8444292416873619
11324516000108,133818.72,4,3,0.5790663577705564,5790.6635777055635,0.711559638292759,1.0,1.7269177989377,0.611588216403817,0.375,3750.0,0.5,1.0,2.6666666666666665,0.946394630357186,0.20406635777055637,1,1,0.0,0.9619148408309133,2,0.9805802954922899,0.7085730870046565,0.7569058337283853
11329956000158,175040.40029999998,137,54,0.062353722296922855,623.5372229692285,0.15352331206934516,0.3964588796704208,16.037534940385584,0.8002828396870302,0.03990622835526666,399.0622835526666,0.10218978102189781,0.2846715328467153,25.058744993324435,0.8952963897594901,0.022447493941656196,1,1,1.0,1.0,1,1.0,0.9918611131013235,0.8773548990010969
11331930000144,1270560.0,6,6,0.22189749706313,2218.9749706313,0.28333962976955046,0.8802417831507368,4.506585307338997,0.8927542870313739,0.16666666666666669,1666.6666666666667,0.16666666666666666,0.6666666666666666,5.999999999999999,0.9999999999999999,0.055230830396463315,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.8589800761004566
11333647000151,44185.451199999996,61,32,0.0830038597662406,830.038597662406,0.15198486872077024,0.5023020790155471,12.047632517526864,0.8153142583263957,0.05885514646600377,588.5514646600377,0.14754098360655737,0.39344262295081966,16.990867579908674,0.9110215560429543,0.02414871330023683,1,1,1.0,1.0,1,1.0,0.9748267879270911,0.7641496278960167
11337362000199,92400.0,2,2,0.5408163265306123,5408.163265306123,0.6428571428571429,1.0,1.8490566037735847,0.940285958670631,0.5,5000.0,0.5,1.0,2.0,1.0,0.04081632653061229,1,1,0.0,0.5408163265306123,2,0.6428571428571429,0.3954248366013072,0.6460473078120137
11342435000130,756.69,3,3,0.3365268472159314,3365.268472159314,0.360385362565912,0.9999999999999999,2.97153112232485,0.9955326538205986,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.003193513882598087,1,1,1.0,1.0,1,1.0,0.9830828573395464,0.781559020767866
11344960000195,170564.636,49,30,0.08347654437390294,834.7654437390294,0.1258467786956729,0.4532744759587796,11.97941298960415,0.8008077746980877,0.044564764681382756,445.6476468138276,0.08163265306122448,0.2857142857142857,22.4392523364486,0.9570100302645178,0.03891177969252018,1,1,0.897960031996316,0.8167443741330178,2,0.897960031996316,0.9195426173399267,0.8418068995391205
11348410000144,108000.0,2,2,0.5061728395061729,5061.728395061728,0.5555555555555556,1.0,1.975609756097561,0.9910760598382222,0.5,5000.0,0.5,1.0,2.0,1.0,0.006172839506172867,1,1,0.0,1.0,1,1.0,0.6341079641733236,0.7659404502541758
11352368000135,86500.0,2,2,0.5060309398910755,5060.309398910755,0.5549132947976878,1.0,1.9761637504126777,0.9912816166382369,0.5,5000.0,0.5,1.0,2.0,1.0,0.006030939891075504,1,1,0.0,1.0,1,1.0,0.6396350447693527,0.6883864142959688
11355483000163,506050.0953,110,50,0.06346031884259255,634.6031884259255,0.11709479071409237,0.4308013985665976,15.75787859623598,0.7998610875786432,0.03702479338842975,370.2479338842975,0.08181818181818182,0.2818181818181818,27.008928571428577,0.9173097659952403,0.026435525454162806,1,1,1.0,1.0,1,1.0,0.9867218944076035,0.8924880631197474
11355924000127,144000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7989106753812636
11359214000175,98831.411,52,40,0.2052572924086388,2052.572924086388,0.4301822626007029,0.6074538387395886,4.871934089479943,0.6585905138848084,0.03476331360946747,347.6331360946747,0.09615384615384616,0.25,28.765957446808503,0.9641286886420721,0.17049397879917133,1,1,1.0,1.0,1,1.0,0.9850821739166362,0.8805448975403871
11359904000124,297282.0,5,5,0.22052082785734967,2205.2082785734965,0.32292570690455524,0.858720003229257,4.53471905450527,0.9710252347013762,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.020520827857349627,1,1,0.0,0.6875714804839945,2,0.8062445758572668,0.6312210192975811,0.7458338032773002
11360515000119,721123.16,10,9,0.20203999661253694,2020.3999661253695,0.3625222077183043,0.7688328301645448,4.949515030520191,0.835837433347539,0.12000000000000002,1200.0000000000002,0.2,0.5,8.333333333333332,0.9848586617875466,0.08203999661253691,1,1,0.13964327535951002,1.0,1,1.0,0.3954248366013071,0.7673941339278707
11364954000108,38619.116,44,28,0.07429119340766889,742.9119340766889,0.12885266457160746,0.4404025716176413,13.460545646541902,0.8502137475133723,0.044421487603305776,444.21487603305775,0.09090909090909091,0.2727272727272727,22.51162790697675,0.9677652998498788,0.029869705804363114,1,1,1.0,1.0,1,1.0,0.9941590009792978,0.9057451490771884
11375809000114,96726.58,31,26,0.3182692240757021,3182.692240757021,0.5210563632044056,0.8330024694349785,3.1419940237832877,0.5404710836056281,0.04474505723204994,447.4505723204994,0.0967741935483871,0.29032258064516125,22.34883720930233,0.9801773305797092,0.2735241668436521,1,1,0.4789436367955944,0.5008867408627917,2,0.5210563632044056,0.5875734206010214,0.6358143535046081
11380216000146,512675.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.8945533769063181,0.9424836601307189
11381861000183,38000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.6058823529411764
11382690000107,182000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9383442265795207,0.9250544662309368
11386903000179,1139.92,3,2,0.507533223462409,5075.33223462409,0.5613727279107306,1.0,1.9703143632213194,0.98910439933969,0.5555555555555556,5555.555555555556,0.6666666666666666,1.0,1.7999999999999998,0.9182958340544894,-0.04802233209314655,1,1,1.0,1.0,1,1.0,0.9362662150659655,0.3046322556595723
11389851000194,194160.0,3,3,0.3405461732273359,3405.461732273359,0.40173053152039556,1.0,2.9364593662088736,0.9904030267761977,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.007212839894002565,1,1,0.0,1.0,1,1.0,0.8687707193851308,0.7998502683589575
11391482000174,28371.049999999996,16,15,0.1855671498576022,1855.671498576022,0.32677183255466397,0.778073423436919,5.388884836391384,0.7240901363044708,0.0703125,703.125,0.125,0.3125,14.222222222222221,0.9918373461380351,0.1152546498576022,1,1,1.0,1.0,1,1.0,0.9612626435354283,0.8307717881078712
11395609000123,1151931.95,4,4,0.31421307547076216,3142.1307547076217,0.39585671705694075,1.0,3.182553744785363,0.8817263960640792,0.25,2500.0,0.25,1.0,4.0,1.0,0.06421307547076216,1,1,0.0,0.5216916467643162,2,0.6041432829430593,0.39542483660130723,0.8852527700163566
11395801000110,464797.7127,157,68,0.14948562535275298,1494.8562535275298,0.3054016750112979,0.6373198740140874,6.689606426305014,0.6217301918847252,0.02949409712361556,294.9409712361556,0.07643312101910828,0.2229299363057325,33.905089408528205,0.9112354581482975,0.11999152822913742,1,1,1.0,1.0,1,1.0,0.910337269833333,0.8668528071633099
11399310000147,1013850.03,3,2,0.5284521348789393,5284.5213487893925,0.6192730792738647,1.0,1.8923189708166956,0.958553806182584,0.5555555555555556,5555.555555555556,0.6666666666666666,1.0,1.7999999999999998,0.9182958340544894,-0.027103420676616308,1,1,0.0,1.0,1,1.0,0.6679589586346855,0.9459040876644976
11407443000118,43177.304,40,25,0.1250092971865612,1250.092971865612,0.22624849388465756,0.5998234628081457,7.999405024312883,0.7753399091432369,0.052500000000000005,525.0,0.1,0.325,19.047619047619047,0.9574885963225134,0.0725092971865612,1,1,1.0,1.0,1,1.0,0.9640064213966891,0.8111585022237963
11408074000188,14138.48,6,6,0.3362216505533447,3362.2165055334467,0.5301828768014666,0.8858080925247975,2.9742284542183004,0.7778256486437961,0.16666666666666669,1666.6666666666667,0.16666666666666666,0.6666666666666666,5.999999999999999,0.9999999999999999,0.169554983886678,1,1,1.0,1.0,1,1.0,0.9370259919162005,0.5622243109917465
11417922000115,84500.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9183006535947712,0.8470588235294118
11418721000132,1588830.75,21,15,0.28142977961120147,2814.2977961120146,0.3455893587155208,0.9748938708544003,3.5532842380131617,0.5235184282281081,0.07482993197278909,748.2993197278909,0.09523809523809523,0.38095238095238093,13.363636363636369,0.9779871634094386,0.20659984763841238,1,1,0.02510612914559968,0.762209727810397,3,0.8658451254169142,0.41047517519252213,0.9005515642916588
11420595000150,58996.0,4,4,0.8052143821617209,8052.143821617209,0.8949759305715642,1.0,1.2419052890179971,0.31907326921025375,0.25,2500.0,0.25,1.0,4.0,1.0,0.5552143821617209,1,1,0.10502406942843583,0.8120119714617462,2,0.8949759305715642,0.45579260866398974,0.6791099754778248
11420709000162,25390.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.835511982570806,0.5782135076252723
11420915000172,125414.7,5,5,0.3471892945739313,3471.892945739313,0.48690225308516466,0.9779930103887343,2.880273140988389,0.7694990915769908,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.14718929457393123,1,1,0.0,0.9569546359609693,2,0.9779930103887343,0.3954248366013072,0.6058682053673634
11422955000153,10278.0,4,4,0.3779506105741983,3779.506105741983,0.4302393461762989,0.9999999999999999,2.645848351668908,0.7777420740726309,0.25,2500.0,0.25,1.0,4.0,1.0,0.12795061057419832,1,1,1.0,1.0,1,1.0,0.9471868818098685,0.7516047042544072
11423181000185,258675.4,2,2,0.5924582751892866,5924.582751892866,0.7150096220978106,1.0,1.6878825765080359,0.8621617612694008,0.5,5000.0,0.5,1.0,2.0,1.0,0.09245827518928662,1,1,0.0,1.0,1,1.0,0.5501516387216243,0.873336156127321
11423342000130,39317.518000000004,33,26,0.08655922648127337,865.5922648127337,0.14669796806604118,0.4964071740235485,11.552783459962464,0.8292431452351515,0.04499540863177227,449.95408631772267,0.09090909090909091,0.2727272727272727,22.22448979591837,0.9780523933792091,0.041563817849501104,1,1,1.0,1.0,1,1.0,0.9619299894058067,0.7870407640756689
11429173000146,261340.0,2,2,0.5207663684375964,5207.663684375963,0.6018979107675825,1.0,1.9202468911350798,0.9698295556663582,0.5,5000.0,0.5,1.0,2.0,1.0,0.020766368437596383,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7916303655719067
11429253000100,15115.0,2,2,0.9848991013761625,9848.991013761626,0.9923916639100232,1.0,1.015332432127045,0.06448366219236444,0.5,5000.0,0.5,1.0,2.0,1.0,0.48489910137616254,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.45680559429270295
11430652000182,128287.9,3,3,0.9972994623622476,9972.994623622477,0.9986483526505618,1.0,1.0027078502893763,0.010199088670646088,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.6639661290289143,1,1,0.0013516473494382558,0.9973003592022383,2,0.9986483526505618,0.39611769711983646,0.7916946571803986
11431615000199,9710.630000000001,20,16,0.24105508428559033,2410.5508428559033,0.3867926179866805,0.8006154080631224,4.148429405518154,0.6773800269338731,0.08500000000000002,850.0000000000002,0.2,0.4,11.764705882352938,0.9554820237218408,0.1560550842855903,1,1,1.0,1.0,1,1.0,0.9745220069311236,0.6749368062760644
11433441000101,21917.64,27,19,0.08208634854272535,820.8634854272535,0.15488711375859812,0.45513841818735956,12.182293618280598,0.9079158648043986,0.0699588477366255,699.588477366255,0.14814814814814814,0.4074074074074074,14.294117647058826,0.9558218746131389,0.012127500806099853,1,1,1.0,1.0,1,1.0,0.979514877699072,0.7798839785316486
11436906000170,5386348.338000001,117,56,0.7274219028595077,7274.219028595077,0.8521543190250314,0.8931822815949486,1.3747180227444118,0.21982342655099882,0.03192344217985245,319.23442179852447,0.07692307692307693,0.2393162393162393,31.324942791762002,0.9248417793559796,0.6954984606796553,1,1,1.0,0.7480253288159675,2,0.8521543190250316,0.928703952904369,0.9767848578607847
11436910000138,10718.68,7,6,0.2834074969672476,2834.074969672476,0.40583355413166544,0.9210910298656177,3.52848816880651,0.8044244811819273,0.18367346938775508,1836.7346938775509,0.2857142857142857,0.7142857142857142,5.444444444444445,0.9755037590061084,0.09973402757949251,1,1,1.0,1.0,1,1.0,0.9871932308707118,0.7227804844730458
11444466000100,4837.199999999999,5,5,0.2857846221675343,2857.8462216753433,0.3597122302158274,0.9273629372364178,3.4991385905074144,0.8650602732457061,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.08578462216753427,1,1,1.0,1.0,1,1.0,0.9889863579048864,0.788345431835735
11455792000105,60879.258,62,33,0.06615937204185114,661.5937204185115,0.1391192711317211,0.41344866588222867,15.115016499361865,0.8606315953911274,0.0473465140478668,473.465140478668,0.11290322580645161,0.3225806451612903,21.120879120879124,0.9364579237622859,0.01881285799398434,1,1,1.0,1.0,1,1.0,0.9900121843094923,0.8974403443911094
11463194000188,130917.89,4,4,0.43724108300595826,4372.410830059583,0.6019547061138856,1.0,2.287067795928895,0.7298515517316524,0.25,2500.0,0.25,1.0,4.0,1.0,0.18724108300595826,1,1,0.0,1.0,1,1.0,0.7070085456851763,0.7135943173559135
11470270000182,1943.88,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9433551198257081,0.7690631808278867
11481782000144,34658.38,29,21,0.18730385451884257,1873.0385451884258,0.33065596256951424,0.723533529264784,5.338918425191303,0.7151724339909956,0.055885850178359085,558.8585017835909,0.10344827586206896,0.3103448275862069,17.8936170212766,0.9744801756531091,0.13141800434048348,1,1,1.0,1.0,1,1.0,0.8844219347399785,0.6612060442487295
11485410000196,210984.3716,64,37,0.09196508168077741,919.6508168077742,0.16004356030700428,0.5296709379587051,10.873692294115806,0.7516340872042804,0.0400390625,400.390625,0.078125,0.28125,24.975609756097562,0.9456094824138044,0.05192601918077741,1,1,1.0,1.0,1,1.0,0.9925203448210643,0.9007664793805871
11491075000139,230199.0552,69,35,0.08492343393441933,849.2343393441932,0.2101131994567804,0.4809637081429689,11.775312816156644,0.8193819511184075,0.05776097458517119,577.6097458517119,0.15942028985507245,0.3768115942028985,17.312727272727273,0.905868670426762,0.027162459349248137,1,1,1.0,1.0,1,1.0,0.9892895065430755,0.8798955670557124
11503081000169,802675.6699999999,3,3,0.4455970115791178,4455.970115791178,0.47415872216483157,1.0000000000000002,2.2441802211737802,0.7992617535079437,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.11226367824578448,1,1,0.0,0.5013355432803088,2,0.5258412778351685,0.6362108068007366,0.8990323610182755
11508942000100,921998.8200000001,4,4,0.29608115072143176,2960.8115072143178,0.3655089493498484,1.0,3.377452423308267,0.9216598843192104,0.25,2500.0,0.25,1.0,4.0,1.0,0.04608115072143176,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.862727105502046
11520158000109,93627.654,32,22,0.140843872243101,1408.4387224310099,0.2883763380421771,0.5976943521408749,7.100060400739112,0.7674936316435923,0.0625,625.0,0.125,0.375,16.0,0.9530362529246953,0.07834387224310099,1,1,0.7116236619578228,0.5895691486008776,2,0.7116236619578228,0.8143127354567407,0.7540535866239086
11553540000119,55316.520000000004,41,30,0.1298229915978703,1298.229915978703,0.2214437929211744,0.6552509087701106,7.702795842954559,0.724342472313234,0.050565139797739425,505.65139797739425,0.14634146341463414,0.31707317073170727,19.776470588235302,0.9513499234000643,0.07925785180013088,1,1,1.0,1.0,1,1.0,0.9772749905043594,0.7797027640654847
11607258000177,327744.0,8,7,0.23760285579314505,2376.0285579314505,0.3844463971880492,0.8402899824253075,4.208703622950522,0.8489226373616408,0.15625,1562.5,0.25,0.625,6.4,0.979569764547061,0.08135285579314505,1,1,0.0,1.0,1,1.0,0.6529926752970275,0.7434974435650716
11627479000107,3387038.8,6,5,0.6940156798037598,6940.156798037598,0.8255112991324457,0.9875997877556053,1.4408896356387229,0.40502477735010284,0.22222222222222227,2222.2222222222226,0.3333333333333333,0.8333333333333333,4.499999999999999,0.9697238998682473,0.4717934575815375,1,1,0.0,1.0,1,1.0,0.403220799481381,0.9526062631917228
11642164000139,145047.51,2,2,0.7904126153369329,7904.126153369329,0.8810594542436474,0.9999999999999999,1.265161993364346,0.5263078098608079,0.5,5000.0,0.5,1.0,2.0,1.0,0.29041261533693286,1,1,1.0,1.0,1,1.0,0.835511982570806,0.8004148237382825
11694100000181,1055.44,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9324618736383442,0.5904139433551199
11701924000131,99800.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7581699346405228
11701954000148,290860.0,5,5,0.2619931468279527,2619.931468279527,0.33005569689885167,0.9381145568314653,3.8168937321734075,0.890651297082581,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.06199314682795268,1,1,0.0,1.0,1,1.0,0.6510562096896335,0.7523434448844288
11722278000199,362599.45,3,3,0.4901176376783231,4901.176376783231,0.5295099041104447,1.0,2.0403264912827437,0.6824888814050525,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.1567843043449898,1,1,0.0,1.0,1,1.0,0.4010120463229802,0.820187071742969
11732185000145,28604.07,9,9,0.45733389951497255,4573.338995149726,0.6088294428030696,0.9672364107625243,2.186586214274853,0.47356641545328715,0.1111111111111111,1111.111111111111,0.1111111111111111,0.4444444444444444,9.0,1.0,0.34622278840386145,1,1,1.0,1.0,1,1.0,0.9913162138764242,0.9307612429421837
11738894000138,999.06,2,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9433551198257081,0.30718954248366015
11750074000161,880055.56,6,6,0.1798280777057393,1798.280777057393,0.24543904932547667,0.7635881534570386,5.560866872170789,0.978271571742069,0.16666666666666669,1666.6666666666667,0.16666666666666666,0.6666666666666666,5.999999999999999,0.9999999999999999,0.013161411039072618,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.8082450890013133
11780685000152,460833.0,3,3,0.4429690296790083,4429.690296790083,0.5158484743931099,1.0,2.2574941655055136,0.8115111870340368,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.109635696345675,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.8266430373902763
11822633000100,1131046.3199999998,3,3,0.5251720311152537,5251.720311152537,0.6651542971290513,1.0,1.90413796004407,0.7118129138607469,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.19183869778192036,1,1,0.0,0.9015480845403625,2,0.9480781653575425,0.5366402139676414,0.939182232114301
11839890000146,128009.0,5,5,0.20521428409833256,2052.1428409833256,0.23974876766477357,0.84829972892531,4.872955137571369,0.9917855698618628,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.005214284098332522,1,1,0.0,0.42068985336315756,3,0.5727644150020702,0.3954248366013072,0.5401427231483299
11840546000177,1312921.3107999999,189,76,0.1368483358889985,1368.483358889985,0.34160463107017147,0.5232023689077284,7.307359592674389,0.6773903778941522,0.027014921194815363,270.1492119481536,0.07407407407407407,0.24338624338624337,37.01658031088085,0.918353051679946,0.10983341469418315,1,1,0.6583953689298284,0.5501781857968329,2,0.6583953689298284,0.7776784519097847,0.8614694316586844
11850969000178,1681064.0499999998,18,18,0.33505522874265586,3350.5522874265585,0.45343921904700774,0.8677980413655266,2.9845825828555115,0.5233629367404931,0.05555555555555555,555.5555555555555,0.05555555555555555,0.2222222222222222,18.0,1.0000000000000002,0.27949967318710034,1,1,0.052570352688227434,1.0,1,1.0,0.65846798397528,0.8855966749919733
11873495000180,51211.686,48,28,0.09272584409665634,927.2584409665634,0.21207854785331612,0.5127556433115675,10.784479879823058,0.8228992158119219,0.05295138888888888,529.5138888888888,0.125,0.35416666666666663,18.885245901639347,0.9439249036960468,0.039774455207767456,1,1,1.0,1.0,1,1.0,0.9784728871749377,0.8435166682612739
11888327000168,456730.5721,240,80,0.051071766113878744,510.71766113878743,0.10526537730755071,0.3637388435290163,19.580290169919348,0.778977934689367,0.029965277777777785,299.6527777777778,0.0625,0.22916666666666669,33.37195828505214,0.8849039096202397,0.02110648833610096,1,1,1.0,1.0,1,1.0,0.9734360800866143,0.8527257968958141
11914394000100,85870.39,2,2,0.5314775939355803,5314.775939355803,0.6254543620915196,1.0,1.881546863706937,0.9540985182077535,0.5,5000.0,0.5,1.0,2.0,1.0,0.03147759393558025,1,1,1.0,1.0,1,1.0,0.8355119825708062,0.7520808255781949
11924138000101,1113742.8899999997,50,30,0.6856784540191366,6856.784540191366,0.826031939921071,0.9140342435766302,1.4584095418755727,0.26659261010864005,0.06639999999999999,663.9999999999999,0.16,0.44,15.060240963855424,0.9061482100569987,0.6192784540191366,1,1,0.0,0.7356500849397183,2,0.8432565257498524,0.43972965702209876,0.8807508203301369
11958716000112,36000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9324618736383442,0.8625272331154684
11960753000165,63833.89599999999,39,29,0.08756657297834292,875.6657297834291,0.16292284588112874,0.5008547496458622,11.419882793030183,0.8114427019594803,0.04010519395134779,401.0519395134779,0.07692307692307693,0.23076923076923073,24.9344262295082,0.9784364370733504,0.047461379026995126,1,1,1.0,1.0,1,1.0,0.9883740053917599,0.9049697507497497
12008540000109,82308.6,3,3,0.5857296762930362,5857.296762930362,0.7426757349778759,0.9999999999999999,1.7072722118653716,0.6776576188901429,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.25239634295970287,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.6204318042417727
12092636000190,46750.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.6405228758169934
12094507000130,415137.88,6,6,0.6540092327645155,6540.092327645155,0.7828724278304837,0.9974659503488336,1.5290304018690557,0.33082372190346465,0.16666666666666669,1666.6666666666667,0.16666666666666666,0.6666666666666666,5.999999999999999,0.9999999999999999,0.4873425660978488,1,1,1.0,1.0,1,1.0,0.5053150175652075,0.8888846091547954
12115907000185,1180.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9705882352941176,0.7058823529411765
12139961000160,162902.55969999998,160,56,0.09733637926449154,973.3637926449154,0.2697012053150691,0.4490819962235375,10.273651101020578,0.7527776557913889,0.045468749999999995,454.68749999999994,0.1125,0.34375,21.993127147766327,0.8743036841128495,0.051867629264491545,1,1,1.0,1.0,1,1.0,0.9891538886414828,0.8524981464069277
12151993000181,243018.18,2,2,0.9286804849412946,9286.804849412947,0.9629689433111548,1.0,1.076796612198881,0.22851003296396616,0.5,5000.0,0.5,1.0,2.0,1.0,0.4286804849412946,1,1,0.0,0.9286804849412946,2,0.9629689433111548,0.3954248366013072,0.8375723943861352
12157728000100,3100000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.835511982570806,0.9938997821350762
12219015000124,614535.5,3,3,0.4892448849547146,4892.448849547146,0.6344548036687873,1.0,2.0439661828913387,0.7758793955303864,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.15591155162138126,1,1,0.0,1.0,1,1.0,0.6746402403945425,0.8942450642650128
12273240000149,12172.2,12,11,0.21048594122343364,2104.8594122343366,0.34677379602701236,0.8086787926586813,4.75091112588126,0.7760178730543015,0.09722222222222224,972.2222222222224,0.16666666666666666,0.41666666666666663,10.285714285714285,0.9881090915741206,0.1132637190012114,1,1,1.0,1.0,1,1.0,0.955498732978419,0.7188176644096933
12298037000127,1366305.7,7,7,0.6902825742296533,6902.8257422965335,0.8105653076028301,0.9988218595589553,1.448682086630953,0.26901465181138545,0.14285714285714285,1428.5714285714284,0.14285714285714285,0.5714285714285714,7.0,0.9999999999999999,0.5474254313725104,1,1,0.18943469239716998,0.9958285596936067,2,0.9979099113763487,0.3961321683298867,0.9326627847617276
12321353000172,4204809.199999999,7,7,0.20379307963670157,2037.9307963670158,0.2853875034329738,0.7929799620872214,4.906937967583016,0.896422196678625,0.14285714285714285,1428.5714285714284,0.14285714285714285,0.5714285714285714,7.0,0.9999999999999999,0.06093593677955872,1,1,0.11946545398540319,1.0,1,1.0,0.3954248366013071,0.9297840185612367
12334083000134,315218.366,78,46,0.4095757885357657,4095.757885357657,0.6344807967185516,0.7321026402376567,2.441550570103282,0.4776839367967672,0.029914529914529912,299.14529914529913,0.0641025641025641,0.21794871794871795,33.42857142857143,0.9583125340242128,0.3796612586212358,1,1,1.0,0.5361701693721128,2,0.6344807967185516,0.9245341238974235,0.8845326818149108
12366625000150,267360.0,3,3,0.35638793356304127,3563.8793356304127,0.4254937163375224,1.0,2.8059311380224115,0.9667428622178892,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.023054600229707956,1,1,0.0,1.0,1,1.0,0.6774914633717041,0.7957514384169786
12403446000146,3252.56,4,3,0.7879173193572498,7879.173193572498,0.882996777922621,1.0,1.2691687001064507,0.39113061209726535,0.375,3750.0,0.5,1.0,2.6666666666666665,0.946394630357186,0.41291731935724985,1,1,1.0,1.0,1,1.0,0.9582568459029933,0.4794734181697428
12406776000195,14400.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.4538126361655773
12434136000199,8820.84,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.38169934640522873
