orgao_cnpj,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,portfolio_hhi_jun,portfolio_hhi_norm_jun,portfolio_cr1_jun,portfolio_cr4_jun,count_hhi_jun,count_hhi_norm_jun,exposicao_strength_global_jun,exposicao_degree_global_jun,n_fornecedores_jun,n_instrumentos_jun,quadrante_jun,exposicao_oculta_jun,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
00956081000106,0.2320739326466755,0.0784887191760106,0.3101504662492376,0.8874422546367273,0.1666666666666666,3.3306690738754695e-17,0.5120898105723422,0.5665369071316149,6,6,baixo_baixo,False,0.2320739326466755,0.0784887191760106,0.3101504662492376,0.8874422546367273,0.1666666666666666,3.3306690738754695e-17,0.5330387652924302,0.5662804573296113,6,6,baixo_baixo,False,0.0,0.0,0.020948954720088064,True
00999472000108,0.0279491368162613,0.0153250996320569,0.0543194875348658,0.2172779501394634,0.0128205128205128,0.0,0.8895267040278789,0.5098980309332628,78,78,baixo_baixo,False,0.0272457073150733,0.0149323618380489,0.0534484990121121,0.2137939960484485,0.0125,3.513364001978343e-18,0.8861198435053071,0.5166812450112631,80,80,baixo_baixo,False,-0.0007034295011880028,-0.0003927377940080006,-0.003406860522571775,True
01071994000108,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,0.8838852405670745,0.5901513689714607,27,27,baixo_baixo,False,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,0.8823631799097059,0.5887038803245653,27,27,baixo_baixo,False,0.0,0.0,-0.0015220606573685957,True
01210830000106,0.1253255800432246,0.0458097236835177,0.2230622461556685,0.6075206253849843,0.0833333333333333,1.5139404881252137e-17,0.5488602270331562,0.5871260455807584,12,12,baixo_baixo,False,0.2115697380398444,0.1552532907569761,0.4167695054326653,0.6934959079218949,0.0666666666666666,0.0,0.7186349699352569,0.73455643166781,15,15,baixo_baixo,False,0.0862441579966198,0.10944356707345841,0.1697747429021007,True
01280363000190,0.516445116024835,0.5026292621969731,0.6590008145435865,0.9734623411538118,0.0375,0.01,0.9764547823318932,0.4030349397261867,36,40,critico,False,0.5072547203884036,0.4952365428369012,0.653089009481036,0.9647295452761296,0.0333884297520661,0.0098125377947994,0.9732219018081736,0.404606136247675,42,55,critico,False,-0.009190395636431425,-0.007392719360071909,-0.0032328805237196168,True
01282378000198,0.3264675749704674,0.3047407225501599,0.4356945742584251,0.8872511509951386,0.0599506459573232,0.0296264732462691,0.9509934352417204,0.988420371692752,32,83,oculta,True,0.2729473842149322,0.2527514782209025,0.3946858257210305,0.8436317356050498,0.0609121518212427,0.0348263782607217,0.9495765818430608,0.9892717410957964,37,99,oculta,True,-0.05352019075553521,-0.05198924432925739,-0.001416853398659601,True
01294821000140,0.2908090286534612,0.1135112858168265,0.411833761032771,0.9356796892630656,0.2,3.4694469519536136e-17,0.7463330555167816,0.7216033051462175,5,5,baixo_baixo,False,0.2908090286534612,0.1135112858168265,0.411833761032771,0.9356796892630656,0.2,3.4694469519536136e-17,0.7414093490437119,0.7203286798075172,5,5,baixo_baixo,False,0.0,0.0,-0.004923706473069722,True
01335616000186,0.8458034325109581,0.8072542906386976,0.9183686082914296,0.9927442658920712,0.2222222222222222,0.0277777777777778,0.8394823368269281,0.9286776547191332,5,6,hhi_alto,False,0.5983323750215647,0.540951285738931,0.762685202102185,0.9608621784830984,0.140495867768595,0.0177095631641086,0.7760702434356306,0.8610819977332572,8,11,hhi_alto,False,-0.24747105748939346,-0.26630300489976655,-0.0634120933912975,True
01349236000109,0.0850697326245563,0.04988010695627,0.1541113898992513,0.4692083872464032,0.0720888888888889,0.0364,0.9661347823758368,0.998823193447826,27,150,oculta,True,0.0797985653991157,0.0444062025298509,0.1408201779439706,0.4616215093589267,0.0732505478451424,0.0376063381468787,0.968915944160482,0.9989294309449628,27,185,oculta,True,-0.005271167225440604,-0.005473904426419103,0.0027811617846451586,True
01397083000167,0.1466578203959035,0.1229538709624564,0.3114594844226521,0.6386149523414854,0.0504785137924563,0.0241029169533579,0.8329953085390361,0.9499614551316564,37,73,baixo_baixo,False,0.2111727137642919,0.1923911117110608,0.4092515020065093,0.7198870337461833,0.0434265318262938,0.0206509730602532,0.8089384270847968,0.9113668698440348,43,82,baixo_baixo,False,0.06451489336838839,0.0694372407486044,-0.024056881454239343,True
01404511000131,0.1426669623016937,0.1181717326531707,0.2803506883397885,0.6635713975981605,0.0577420281528296,0.030820371814339,0.7361063369289741,0.536758008670956,36,59,baixo_baixo,False,0.3428284843880246,0.3250670920741874,0.5625662061347122,0.8006283820087243,0.05224609375,0.0266311233108108,0.8709507813674692,0.7106916518016232,38,64,baixo_baixo,False,0.2001615220863309,0.20689535942101667,0.13484444443849508,True
01420402000108,0.6902083991042532,0.6643924323629409,0.8279417628596837,0.9274758388148044,0.0844444444444444,0.0081481481481481,0.8423318955145528,0.4620975469133834,13,15,hhi_alto,False,0.5164917492658109,0.4910439465955904,0.7059876221794635,0.8959779643249325,0.0555555555555555,0.0058479532163742,0.8258932496730257,0.5233825405397051,20,24,hhi_alto,False,-0.17371664983844237,-0.17334848576735046,-0.0164386458415271,True
01465988000127,0.0712633816597722,0.0629710904245916,0.1908458526835808,0.4472593478821589,0.018589176154574,0.009826579513097,0.7780985131691335,0.6335084298579464,113,181,baixo_baixo,False,0.0642535314890936,0.0561867515881375,0.1522460927984147,0.4359085209830514,0.017637447135717,0.0091688044386111,0.8055192993186204,0.6419934909751159,117,204,baixo_baixo,False,-0.007009850170678594,-0.006784338836454108,0.027420786149486953,True
01494665000161,0.1825732498012632,0.1241856247870677,0.3065114816227887,0.7368088077798988,0.074074074074074,0.0079365079365079,0.6712453370504156,0.4348281855208816,15,18,baixo_baixo,False,0.1688667075487649,0.1134578213853492,0.2931075753652853,0.7045877760035466,0.0692520775623268,0.0072022160664819,0.7030839203938131,0.5551316530892535,16,19,baixo_baixo,False,-0.013706542252498288,-0.0107278034017185,0.03183858334339751,True
01600293000100,0.4190953485824656,0.3938386246077902,0.621730443060657,0.8918264777878436,0.055,0.0139130434782608,0.6895089403573158,0.6260760024289795,24,40,hhi_alto,False,0.3859821789580177,0.3655149182566183,0.5961006715941807,0.8576470095553428,0.0523356401384083,0.0207468281430219,0.6974259679021885,0.640229602990591,31,68,hhi_alto,False,-0.033113169624447936,-0.028323706351171873,0.007917027544872668,True
01610999000153,0.379511129578573,0.3231030504493524,0.5953658643055947,0.843736029178226,0.0887573964497041,0.0059171597633136,0.817486814233129,0.9947415335402404,12,13,baixo_baixo,False,0.2654354574012554,0.2129665615013451,0.3680502049065915,0.8228925887463289,0.0703125,0.00390625,0.829675278485762,0.9928763569543252,15,16,baixo_baixo,False,-0.11407567217731762,-0.11013648894800729,0.01218846425263298,True
01648573000199,0.2591457495889256,0.2385664648552847,0.486728815686303,0.6967581709012368,0.03099173553719,0.004074839302112,0.8859567334781283,0.7447417882825756,37,44,baixo_baixo,False,0.2690944537846748,0.2512674892428376,0.5012133865513716,0.6931273479446114,0.0303254437869822,0.0066748448549574,0.9008504056110502,0.7745848589736769,42,52,baixo_baixo,False,0.00994870419574917,0.012701024387552884,0.01489367213292192,True
01650166000116,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,0.6717791023304875,0.4825474236048388,15,18,baixo_baixo,False,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,0.6646036364013711,0.4807390411812353,15,18,baixo_baixo,False,0.0,0.0,-0.007175465929116442,True
01743462000161,0.3399855573239107,0.2079826687886928,0.4839918015407449,0.9643084316912856,0.1666666666666666,3.3306690738754695e-17,0.7471548617585969,0.9834353421249682,6,6,baixo_baixo,False,0.2100500208943957,0.1113062735061952,0.2547903411839119,0.8675149756297206,0.1239669421487603,0.0144628099173553,0.8200607591989957,0.9895481794548328,9,11,baixo_baixo,False,-0.12993553642951503,-0.0966763952824976,0.07290589744039877,True
01746653000187,0.0349112696172949,0.0289539317754263,0.1041020360887652,0.2867162545108269,0.0205458083266968,0.0144997947978492,0.9274310169250825,0.995583892748012,163,698,oculta,True,0.0546683460314397,0.0492354054913905,0.1829155217125498,0.3489672481476909,0.020253945650884,0.0146232212006017,0.9174496340426884,0.958175253093916,175,795,baixo_baixo,False,0.0197570764141448,0.020281473715964202,-0.00998138288239403,False
01815216000178,0.1694447488653912,0.1623459860351809,0.3844455395096016,0.5911605889207416,0.0095270890725436,0.0010615086372662,0.9295376138843544,0.4374408462174675,118,132,oculta,True,0.1342201712306583,0.1274562663183978,0.3361843318264494,0.5439633957736607,0.0092220598977355,0.0014816072406866,0.9286793666269976,0.4413134603681855,129,148,oculta,True,-0.03522457763473291,-0.03488971971678312,-0.0008582472573568367,True
01823752000115,0.3104101187524868,0.1954784718779012,0.4346774761433477,0.9314016845863492,0.16,0.02,0.7097156326300114,0.7318943721529946,7,10,baixo_baixo,False,0.2052672825314581,0.1059256928478903,0.3261055884531177,0.8343702229728753,0.1412742382271468,0.0339335180055401,0.8161847981796571,0.870703275889076,9,19,baixo_baixo,False,-0.10514283622102871,-0.08955277903001091,0.1064691655496457,True
01824828000127,0.091977818179969,0.0708610232539217,0.1895287908144274,0.5085059552026232,0.0408869430124991,0.0185819881988363,0.7617932960121432,0.9872984321413474,44,119,baixo_baixo,False,0.4208958445744556,0.4077343864966024,0.6367367730180343,0.8186374314261992,0.0404383975812547,0.018630179344465,0.7606257951816885,0.6131953410063103,45,126,hhi_alto,False,0.32891802639448664,0.3368733632426807,-0.001167500830454693,False
01850671000104,0.1830011271791377,0.1678715184231957,0.3568806139795005,0.712906489276929,0.041559214441579,0.023810311005312,0.8159020325594296,0.934072065827228,55,142,baixo_baixo,False,0.1585469434940581,0.1445227258856257,0.3215902664862597,0.6663128556041373,0.0430624717066545,0.0271135129017655,0.8060646773082181,0.9158680520962352,61,188,baixo_baixo,False,-0.024454183685079595,-0.023348792537569996,-0.009837355251211544,True
01877528000106,0.18778094206419,0.1631682433388624,0.3014926025280597,0.7802878656686911,0.0328707085463842,0.003563760320517,0.954587143568272,0.693133283378935,34,37,oculta,True,0.1691756727692427,0.1528849996862867,0.2856787695474013,0.7393603540778532,0.0237345095568157,0.0045920489598906,0.942633533450937,0.6931678731933163,52,69,oculta,True,-0.018605269294947296,-0.010283243652575713,-0.011953610117334978,True
01896727000161,0.6481948109908329,0.6306045515403745,0.8025791070695945,0.8884374912217909,0.0710204081632652,0.0245714285714285,0.6052255859896324,0.5190582746629903,21,35,hhi_alto,False,0.2741536516897199,0.2499587734127105,0.4755003537382989,0.7620730954993779,0.0472589792060491,0.0155009451795841,0.6001723997307719,0.5929392725505465,31,46,baixo_baixo,False,-0.374041159301113,-0.38064577812766404,-0.005053186258860531,False
01906118000146,0.7760365628393504,0.7312438754072205,0.8788132254223795,0.9737998766318926,0.1666666666666666,3.3306690738754695e-17,0.8360752708424759,0.4014183565818778,6,6,hhi_alto,False,0.5859091727998346,0.5398990808887051,0.7605486516560162,0.8774639441822156,0.1,3.0839528461809905e-17,0.7756283845061551,0.3989296410860706,10,10,hhi_alto,False,-0.19012739003951584,-0.19134479451851538,-0.06044688633632078,True
01935036000120,0.1645168841735157,0.1357071215588094,0.2774932945418303,0.7032037799730316,0.0475328202806699,0.0146891244282792,0.7594864178019203,0.9862903343629268,30,47,baixo_baixo,False,0.1272404701384932,0.1029971498645624,0.2404041217690426,0.6092150350090859,0.0455246913580247,0.019011488340192,0.7958963025578017,0.9900735895866976,37,72,baixo_baixo,False,-0.03727641403502249,-0.032709971694247,0.03640988475588147,True
01941360000150,0.1145112754506306,0.106877751963136,0.2874804771475348,0.5384213148899168,0.0218973394248857,0.0134654199371692,0.954040361623876,0.9927368811540808,117,305,oculta,True,0.0796090877053742,0.0729395883409204,0.2308245090886947,0.4465150786694153,0.0201701679472618,0.0130699517729666,0.9428228880026148,0.993505220671628,139,397,oculta,True,-0.0349021877452564,-0.03393816362221559,-0.011217473621261131,True
01977854000195,0.2769172624578531,0.2046089887036384,0.3284466253705859,0.9324113106677792,0.0972222222222222,0.0069444444444444,0.7010046502909733,0.5851605358066833,11,12,baixo_baixo,False,0.2665972648875124,0.2177037492133465,0.3220558614837739,0.9142688787729552,0.0679012345679012,0.0057613168724279,0.6867022267609616,0.5824411194616577,16,18,baixo_baixo,False,-0.010319997570340689,0.01309476050970812,-0.014302423530011654,True
02073207000111,0.2533702626219071,0.2467629198132514,0.4365262180477744,0.8039946120092738,0.0228038865754511,0.0141561333593046,0.8937565744233789,0.5288841014205152,114,369,baixo_baixo,False,0.2441531417015056,0.2375805603249969,0.4282099763206807,0.791690894552631,0.0237122843493972,0.0152228259524355,0.8918103217181008,0.5359828513467366,116,402,baixo_baixo,False,-0.0092171209204015,-0.009182359488254521,-0.0019462527052780398,True
02179215000147,0.2168178832343198,0.1189201186386098,0.3370557104442315,0.8225745897525741,0.1111111111111111,0.0,0.4533577824912054,0.5592538635182008,9,9,baixo_baixo,False,0.2701814206853613,0.1789540982710314,0.4447132198894205,0.8513872337114327,0.12,0.01,0.4959736114809832,0.6040478805630244,9,10,baixo_baixo,False,0.05336353745104147,0.0600339796324216,0.04261582898977778,True
02180700000130,0.4964367242432984,0.3285822989910645,0.5215157601808307,1.0,0.28,0.04,0.6154997230232051,0.6951909457928263,4,5,hhi_alto,False,0.3571860279696148,0.2286232335635377,0.503016806456617,0.9978491351834768,0.183673469387755,0.0204081632653061,0.5197971537097159,0.558091369608529,6,7,baixo_baixo,False,-0.13925069627368358,-0.0999590654275268,-0.0957025693134892,False
02246138000109,0.1980155426802393,0.1445499121922553,0.352453172580913,0.7803370628797031,0.1482834185536888,0.0915023131239347,0.8484519907784592,0.4014183565818778,16,37,baixo_baixo,False,0.1945424373390384,0.1408452664949743,0.346086131764598,0.7829089245105827,0.14625,0.0893333333333333,0.8447511076705153,0.3989296410860706,16,40,baixo_baixo,False,-0.003473105341200905,-0.0037046456972809894,-0.0037008831079439197,True
02247113000111,0.1938131947393742,0.1693832915496583,0.2824179248094203,0.799708798310813,0.0405624661979448,0.0114886015372765,0.8333239170542818,0.8563208384095313,34,43,baixo_baixo,False,0.1938131947393742,0.1693832915496583,0.2824179248094203,0.799708798310813,0.0405624661979448,0.0114886015372765,0.8358075486178659,0.8558984416876012,34,43,baixo_baixo,False,0.0,0.0,0.00248363156358411,True
02299772000100,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,0.6943204845294441,0.992434863368516,9,9,baixo_baixo,False,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,0.7129141378436541,0.9934087263462664,9,9,baixo_baixo,False,0.0,0.0,0.018593653314210035,True
02307876000100,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,0.9697773996716834,0.9220631694004764,6,6,critico,False,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,0.9679685369404478,0.9204068518570784,6,6,critico,False,0.0,0.0,-0.0018088627312355943,True
02316487000141,0.5409772355406915,0.523322513830718,0.7029845383612655,0.9411583373327604,0.0512465373961218,0.014756019603665,0.9795552841442944,0.5608431732245258,27,38,critico,False,0.5192918139700448,0.5051533379103402,0.6885120110488849,0.9299000478808326,0.0427777777777777,0.0146241830065359,0.975911821427728,0.5662928237207174,35,60,critico,False,-0.02168542157064679,-0.01816917592037781,-0.003643462716566348,True
02318396000145,0.3739088251284361,0.2956474282694907,0.5573020972274842,0.9097106235895932,0.1111111111111111,0.0,0.8265656385368314,0.437953181446955,9,9,baixo_baixo,False,0.3739088251284361,0.2956474282694907,0.5573020972274842,0.9097106235895932,0.1111111111111111,0.0,0.8210061693786344,0.4353660124816211,9,9,hhi_alto,False,0.0,0.0,-0.00555946915819705,False
02362976000130,0.0102364422449173,0.0022544780694731,0.0298990905693285,0.0900257086877243,0.0084233139239075,0.0004267277458745,0.3794600924801823,0.4141116382277481,125,133,baixo_baixo,False,0.0774486735898226,0.0710862506490628,0.2679410302145732,0.3338570112686234,0.0075298438934802,0.0006852221272283,0.5296035219356852,0.5420591618292973,146,165,baixo_baixo,False,0.06721223134490531,0.0688317725795897,0.15014342945550285,True
02396675000127,0.4137048052912782,0.3857859864956248,0.6188771392259278,0.8762935646618976,0.0555555555555555,0.0105820105820105,0.8437257219146467,0.8397103084225801,22,30,hhi_alto,False,0.4127352689211179,0.3860414175084414,0.6181504978883213,0.8752646833418374,0.052734375,0.009676846590909,0.8455736883736549,0.8426564323535848,23,32,hhi_alto,False,-0.0009695363701602844,0.0002554310128166093,0.001847966459008199,True
02406542000194,0.340217399533716,0.3255555639677985,0.4321818418389156,0.9340496827939128,0.0286241920590951,0.0070380629937416,0.8769390160992807,0.7206042871705427,46,57,baixo_baixo,False,0.3327860509614472,0.3188857603564773,0.4273982036530033,0.9237110815441693,0.02880859375,0.008575439453125,0.8751842709177022,0.7227985456671412,49,64,baixo_baixo,False,-0.007431348572268792,-0.00666980361132119,-0.0017547451815784765,True
02458148000108,0.1498651095904484,0.0081759611888565,0.207107696001921,0.653319726257654,0.1428571428571428,0.0,0.5101423200737224,0.5625089024724459,7,7,baixo_baixo,False,0.1498651095904484,0.0081759611888565,0.207107696001921,0.653319726257654,0.1428571428571428,0.0,0.5015599347483346,0.5595860827155824,7,7,baixo_baixo,False,0.0,0.0,-0.008582385325387798,True
02482295000105,0.4875452394273862,0.4827107605540597,0.6868225977037956,0.854073925663105,0.0200156985871271,0.0107705636681377,0.9474205190673952,0.8398859586154863,107,364,critico,False,0.3536419015694142,0.3483869576797346,0.5806268898485547,0.7693626376410437,0.0188636950621074,0.010886977135783,0.9431395868985534,0.8615423619501575,124,453,oculta,True,-0.13390333785797198,-0.1343238028743251,-0.0042809321688418445,False
02524947000127,0.2192222340529886,0.0630666808635864,0.2780917929007461,0.8659281030974452,0.1666666666666666,3.3306690738754695e-17,0.5328827014975083,0.7065271625900915,6,6,baixo_baixo,False,0.2192222340529886,0.0630666808635864,0.2780917929007461,0.8659281030974452,0.1666666666666666,3.3306690738754695e-17,0.5293381429293824,0.7048055697729614,6,6,baixo_baixo,False,0.0,0.0,-0.003544558568125855,True
02571926000162,0.347329957252579,0.1841624465657237,0.4303388918773534,0.981172673480366,0.2,3.4694469519536136e-17,0.5140533726663047,0.9657072119156102,5,5,baixo_baixo,False,0.3373189892408073,0.2047827870889687,0.4239533651298357,0.9666136724960256,0.1666666666666666,3.3306690738754695e-17,0.5764274320849403,0.9650711900848368,6,6,baixo_baixo,False,-0.010010968011771704,0.02062034052324499,0.06237405941863561,True
02581343000112,0.1668859562957242,0.114816328564207,0.3350410423286825,0.6822419491444474,0.0617283950617283,0.0030864197530864,0.3944809512966931,0.565724542511215,17,18,baixo_baixo,False,0.1450792305131761,0.1023331920388349,0.264163069387837,0.6511980538920277,0.051039697542533,0.0035916824196597,0.4011938220758994,0.5991594198593897,21,23,baixo_baixo,False,-0.02180672578254811,-0.012483136525372099,0.0067128707792062925,True
02701029000126,0.2350122666892017,0.107514311137402,0.3262972190665503,0.8705518346800274,0.1428571428571428,0.0,0.5455209004190031,0.6446117473196145,7,7,baixo_baixo,False,0.2350122666892017,0.107514311137402,0.3262972190665503,0.8705518346800274,0.1428571428571428,0.0,0.5733322567093981,0.6417192093911224,7,7,baixo_baixo,False,0.0,0.0,0.027811356290394995,True
02762633000162,0.1077981190386581,0.0843191221712543,0.2355632281309246,0.5614272706640074,0.0321412403802625,0.0066712730218484,0.8610566180505648,0.5739869004145826,39,47,baixo_baixo,False,0.0789928006736219,0.0575740285962642,0.193385507233081,0.4609034201700605,0.0281207133058984,0.0055188694292914,0.8526961950490752,0.5539108386520867,44,54,baixo_baixo,False,-0.028805318365036206,-0.0267450935749901,-0.008360423001489536,True
02920909000193,0.0670088948678088,0.0458045515693499,0.1328707402609511,0.4345014543065306,0.0234374999999999,0.0012428977272727,0.7371272482007422,0.7951702737081202,45,48,baixo_baixo,False,0.0462414159979878,0.030606029375004,0.093153474223302,0.334834621105996,0.0192901234567901,0.0032129123659178,0.7412589683419523,0.7688018502790301,62,72,baixo_baixo,False,-0.020767478869821,-0.0151985221943459,0.0041317201412101046,True
02983473000181,0.3461388532465247,0.1826735665581559,0.5232633434845327,0.9621370946198642,0.2222222222222222,0.0277777777777778,0.7286966729556392,0.4014183565818778,5,6,baixo_baixo,False,0.8353422475700001,0.8024106970840001,0.9125203303649604,0.989635923608361,0.183673469387755,0.0204081632653061,0.9626013832119268,0.3989296410860706,6,7,critico,False,0.48920339432347537,0.6197371305258442,0.23390471025628756,False
02994421000100,0.4218642903882013,0.2773303629852515,0.6114239742558326,0.9678197908286404,0.2,3.4694469519536136e-17,0.6244210103835022,0.4597718386957113,5,5,hhi_alto,False,0.138307148945454,0.0844513457545449,0.256982700113984,0.6374956316322331,0.0617283950617283,0.0030864197530864,0.5512319023993772,0.443760437581436,17,18,baixo_baixo,False,-0.28355714144274724,-0.1928790172307066,-0.07318910798412492,False
03061303000102,0.0812559614313693,0.0495751325152096,0.1650261991644366,0.4767822304965452,0.0413223140495867,0.0082644628099173,0.7114657848368069,0.4128482066964924,30,33,baixo_baixo,False,0.2851221979146543,0.2627822665994873,0.5171541616486156,0.6976360558251185,0.037037037037037,0.0069444444444444,0.8356544023880427,0.4064149781736408,33,36,baixo_baixo,False,0.203866236483285,0.2132071340842777,0.12418861755123578,True
03130778000103,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,0.6449068896787227,0.6341764444951382,7,7,baixo_baixo,False,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,0.6376166543882602,0.6320239875486791,7,7,baixo_baixo,False,0.0,0.0,-0.007290235290462466,True
03133862000180,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,0.1840341690227225,0.429443367244301,13,14,baixo_baixo,False,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,0.1801873400667964,0.4270737078976415,13,14,baixo_baixo,False,0.0,0.0,-0.003846828955926085,True
03183869000107,0.2516382995312229,0.1019659594374675,0.3466423646930565,0.9044706619289468,0.1666666666666666,3.3306690738754695e-17,0.622878065020717,0.4204930557079817,6,6,baixo_baixo,False,0.2187594090025405,0.0885526438362972,0.3138500548498945,0.8939897666552297,0.15625,0.015625,0.6722998616061421,0.5220458764088454,7,8,baixo_baixo,False,-0.0328788905286824,-0.013413315601170303,0.049421796585425115,True
03230443000167,0.6095285665840088,0.6032306402385895,0.7486370559322261,0.9765679320139437,0.0366805411030177,0.021143130475647,0.9819388720158192,0.4191366565134603,63,124,critico,False,0.5952469725362778,0.5910742609129405,0.739804841467536,0.9653950718259507,0.0205785123966942,0.0104813836585158,0.9834038491984908,0.5222646162405242,98,220,critico,False,-0.014281594047730994,-0.012156379325649058,0.0014649771826715785,True
03264792000108,0.1368406897860543,0.1284605023082489,0.3269426224099353,0.5678140749051437,0.0215480203582523,0.0120484865753227,0.8991733935884834,0.6279345687736044,104,246,baixo_baixo,False,0.1092343069278571,0.1020507126288882,0.2859210775456877,0.5146080701593019,0.0210029849669489,0.0131078477489404,0.8907450423704323,0.660554992016856,125,333,baixo_baixo,False,-0.027606382858197193,-0.02640978967936071,-0.008428351218051078,True
03331692000149,0.1099120062281914,0.0209032068510105,0.1491911327061071,0.5068032688065468,0.1122448979591836,0.023469387755102,0.6200435504971813,0.4223058270263944,11,14,baixo_baixo,False,0.1007774300909498,0.0190299237355816,0.1403407028191209,0.4767382996913673,0.1022222222222222,0.0206060606060606,0.6058898759201128,0.4186081614383873,12,15,baixo_baixo,False,-0.009134576137241598,-0.001873283115428899,-0.014153674577068509,True
03347877000141,0.3515226080308514,0.3291613186526049,0.5439764688087029,0.8491396902162547,0.0649430594028931,0.0326997166236825,0.8497154644441155,0.9928550670560522,30,57,baixo_baixo,False,0.294414961078418,0.2736624599336656,0.4952750324817347,0.8010561121582667,0.0598816568047337,0.0322311172989906,0.8688303514468046,0.9948677376765512,35,65,baixo_baixo,False,-0.057107646952433366,-0.05549885871893928,0.01911488700268915,True
03347885000198,0.045883224980267,0.0379322518551026,0.1072534353000631,0.3472247165538549,0.0342388789741555,0.0261908696322735,0.9288899379935042,0.9967980464024118,121,492,oculta,True,0.038390675928699,0.0314726232375386,0.0899199507060561,0.3046412020359671,0.0309594195108841,0.0239879045433365,0.9289016198344604,0.9966427791542868,140,610,oculta,True,-0.007492549051568001,-0.006459628617564002,1.1681840956234701e-05,True
03387174000147,0.1662204676383578,0.0619980260931526,0.2976042051895178,0.7103886859883796,0.1111111111111111,0.0,0.3427780371455631,0.5425551545410787,9,9,baixo_baixo,False,0.1447738525248028,0.0497487250275587,0.2682433185814102,0.6413251161560702,0.1,3.0839528461809905e-17,0.327581646147145,0.5719217437657761,10,10,baixo_baixo,False,-0.021446615113555,-0.012249301065593902,-0.015196390998418075,True
03532661000156,0.7092110910972237,0.6607462729467609,0.838632989026345,0.960582616118176,0.1851851851851851,0.0493827160493827,0.947077264541286,0.4862987354406895,7,9,critico,False,0.7092110910972237,0.6607462729467609,0.838632989026345,0.960582616118176,0.1851851851851851,0.0493827160493827,0.9451255568724786,0.4855526977843966,7,9,critico,False,0.0,0.0,-0.0019517076688074786,True
03587269000104,0.2329683925281555,0.1878488862062823,0.4270913530454138,0.7905564197467655,0.06,0.0047058823529411,0.8913535373723722,0.4384248806426526,18,20,baixo_baixo,False,0.2128607718447507,0.1735038104369883,0.4061100705059011,0.7517195585275951,0.051039697542533,0.0035916824196597,0.882179607966261,0.4347364760875937,21,23,baixo_baixo,False,-0.020107620683404798,-0.014345075769294002,-0.00917392940611117,True
03608586000160,0.3066668318993257,0.1333335398741571,0.3590640679093563,0.9928505317182296,0.2,3.4694469519536136e-17,0.967474901622093,0.9671607469747786,5,5,oculta,True,0.3066668318993257,0.1333335398741571,0.3590640679093563,0.9928505317182296,0.2,3.4694469519536136e-17,0.965928291172504,0.968053311962384,5,5,oculta,True,0.0,0.0,-0.0015466104495890365,True
03838193000142,0.7478198187302247,0.6973837824762698,0.8599783285461206,0.9879961358307104,0.1666666666666666,3.3306690738754695e-17,0.446286654387078,0.484475953420251,6,6,hhi_alto,False,0.6808700447162989,0.6409788003058363,0.8200354710898773,0.960523947996995,0.12,0.01,0.4554520371194441,0.5063123575169622,9,10,hhi_alto,False,-0.06694977401392588,-0.05640498217043344,0.009165382732366112,True
03852808000195,0.3217859939454603,0.095714658593947,0.3678568157015714,1.0,0.28,0.04,0.7000981354553819,0.7905088978566317,4,5,baixo_baixo,False,0.197300961544354,0.0367611538532248,0.2346004363568116,0.8237621721976404,0.183673469387755,0.0204081632653061,0.7481699020501839,0.8489611153273102,6,7,baixo_baixo,False,-0.12448503240110631,-0.058953504740722196,0.048071766594801946,True
03918310000188,0.1727146142350652,0.1175622551840696,0.2689049070834408,0.7479719427119161,0.0679012345679012,0.0057613168724279,0.6435265692784846,0.6459244646478262,16,18,baixo_baixo,False,0.1518988665367546,0.0988925456953018,0.2461816143403925,0.7102510658923359,0.0637119113573407,0.0051939058171745,0.6261425291016908,0.6235264428987196,17,19,baixo_baixo,False,-0.0208157476983106,-0.018669709488767797,-0.017384040176793847,True
