cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita
4204251,124240370.32,122526565.41,120150631.78,17241,0.986205732439578,0.9670820480535736,7206.10001276028
4204301,672258180.73,565568397.54,565184849.82,81625,0.8412964152044287,0.8407258788673574,8235.934832833078
4204459,32250011.51,27706147.16,27673461.1,2069,0.8591050316806538,0.8580915108020686,15587.245775737072
4204905,63507976.71,60558076.06,59725590.76,8559,0.9535507064967557,0.9404423484112598,7420.022982825097
4205001,117327112.9,107164704.11,106568218.8,14989,0.913383969495085,0.908300018349808,7827.547728334112
4205159,36081606.4,33894465.86,33876069.34,3670,0.9393835042776809,0.9388736456035396,9831.50038147139
4205308,101289383.5,88288148.95,87566110.12,10965,0.8716426726992568,0.8645141977786843,9237.517875057
4205456,250509080.88,230806726.56,228412259.55,31692,0.9213507380619151,0.9117923340248695,7904.489488829989
4205605,39785687.93,38305518.91,38183083.39,3219,0.9627964452291424,0.9597190692587831,12359.64210313762
4205704,225365703.22,200619322.51,198831656.65,29801,0.8901945577502411,0.8822622688772759,7562.353720344955
4205803,207426869.58,176917522.02,175642405.18,18697,0.8529151617542335,0.8467678538255072,11094.125773118683
4205902,504124690.22,474812532.49,468569117.81,73053,0.9418553419448507,0.9294706783861676,6900.807498939127
4206009,197005714.14,185695291.48,183418431.42,17306,0.94258835227509,0.9310310222253536,11383.66544204322
4206108,62826583.48,61113075.8,56463111.44,6149,0.9727263908828423,0.8987137022654474,10217.365991218083
4206207,84785621.84,74507102.21,71939428.56,14022,0.8787704871776876,0.848486181958514,6046.614023677079
4206306,153055886.16,150862735.01,150791821.01,24578,0.985670912729829,0.9852075917705431,6227.353167873708
4206405,76065914.29,71928381.21,71917641.21,11154,0.9456059508569667,0.9454647575235237,6819.608596915905
4206504,316889770.41,301029039.91,300899665.5,46502,0.949948745649066,0.9495404825175908,6814.540673734464
4206603,44576987.92,42324485.99,42324485.99,4819,0.9494694003542266,0.9494694003542266,9250.256883170783
4206702,137690337.2,129781250.79,126721160.14,21339,0.9425588856063897,0.9203344455169219,6452.520605464173
4206801,44659086.14,42711267.01,42489473.52,3267,0.9563847069352502,0.9514183381809792,13669.753945515764
4207007,393734487.34,380000359.26,375071050.63,64456,0.9651183004750605,0.9525989281861317,6108.5777482313515
4207106,152565646.98,132245234.6,131441111.88,20319,0.8668087293421708,0.8615380623478808,7508.521432157094
4207205,71649032.05,68734132.73,66589195.19,12331,0.9593169755878092,0.929380248201134,5810.480257075663
4207304,350268532.1,310891783.27,306098043.67,54258,0.8875812548905816,0.8738953563279571,6455.6108242102555
4207502,562722222.1,547454057.68,518357647.33,71369,0.9728673156659401,0.9211607911903005,7884.686938306548
4207684,66347152.3,57672050.14,57672050.14,7726,0.869246804734376,0.869246804734376,8587.516476831477
4207700,66892340.4,62749056.8,62218745.96,7815,0.9380604180504948,0.930132591982086,8559.480537428022
4207858,32988616.03,31861806.2,31739871.84,2069,0.9658424642920674,0.9621462085931587,15944.232010633157
4207908,88033719.03,79819897.09,77902045.45,10298,0.9066968653545023,0.8849114442552706,8548.62293940571
4208203,2879626419.94,2710544158.75,2700099900.64,291169,0.9412832650724454,0.9376563160912585,9889.879829033998
4208302,733071776.82,678628857.91,660636078.03,76247,0.9257331674312049,0.9011888043156979,9614.43436226999
4208450,370841171.31,325561526.18,325238305.47,30731,0.8779001668826327,0.8770285788956296,12067.331727246103
4208500,162092118.6,160424835.96,159158909.51,26694,0.989713980825222,0.981904061003494,6072.230411328388
4208609,52216061.97,47069923.05,46808675.63,4314,0.9014452885597416,0.8964420882006243,12103.862301808067
4208708,73187020.99,70244468.36,69659504.45,10624,0.9597940647098882,0.95180133728244,6888.838572100904
4208807,139499891.73,134391375.01,131446853.98,19538,0.9633797800367655,0.9422720860200628,7139.926897840106
4208906,1500828977.09,1372402927.83,1352736980.24,193304,0.9144299242482585,0.901326534128399,7764.08650152092
4209003,321557994.74,289758955.14,289482883.81,29976,0.9011094728784101,0.900250929988742,10727.181569922604
4209102,4677973285.15,4491280681.35,4295508268.18,617979,0.9600911351091623,0.9182412994567293,7569.7932860987175
4209300,1031482219.41,1016006822.12,1004318452.56,164881,0.9849969325706344,0.9736653077107451,6255.919235145347
4209409,222290089.45,210941157.72,206265737.35,41269,0.9489453994189304,0.9279124312755096,5386.3696588238145
4209607,101932530.84,100484296.92,99562142.68,14192,0.9857922303305385,0.9767455184280599,7182.393661217588
4209706,77947940.86,75471240.42,64301844.06,11553,0.968226223647802,0.8249331970871514,6746.987004241322
4209854,46345696.67,41344119.86,41339948.82,4549,0.8920810955629119,0.8919910971315645,10188.10654429545
4209904,96624783.03,89816746.44,89806099.02,12913,0.9295415070905128,0.9294313136218588,7482.752499806396
4210001,99653965.69,87579362.49,86382828.16,12249,0.8788346944710534,0.866827803207718,8135.681744632215
4210100,362101864.48,358122182.69,349362835.3,55463,0.9890094965522613,0.9648192113059291,6528.710392153328
4210308,74276898.38,70416761.4,69666224.53,7359,0.9480304500566036,0.9379258699466444,10093.341266476422
4210605,124444403.28,110119199.41,109432576.68,18922,0.8848867165382417,0.8793692106327725,6576.70453863228
4210803,52087179.73,51086619.75,50866929.75,6940,0.9807906670089163,0.9765729304921997,7505.357309798271
4211009,86346265.51,80238812.74,80086208.89,9961,0.9292678990350464,0.9275005516101329,8668.433441421545
4211108,54590569.97,53759736.83,53754777.13,7754,0.9847806472719266,0.9846897945843155,7040.31080345628
4211306,859096193.49,765536420.71,757079053.02,88655,0.891095114273616,0.8812506198455324,9690.329857199256
4211504,126643912.79,119987058.57,118911542.04,13645,0.9474364454370708,0.9389439999155604,9281.342087944302
4211603,91634072.12,84336061.84,83698383.85,13396,0.9203570231993745,0.9133980615899315,6840.405503135265
4211702,156926059.18,149291600.1,148907593.94,23531,0.9513499598480135,0.9489029082747656,6668.907363902937
4211850,36599320.15,35095954.23,34030646.06,2168,0.9589236654167741,0.9298163441432122,16881.60523523985
4212056,43590253.67,41640745.48,39528804.39,2627,0.9552765119295071,0.906826665640737,16593.16850780358
4212106,100894230.07,88635040.51,88488164.07,15627,0.8784946418492453,0.8770388951737604,6456.404304728994
4212205,130633364.79,128650641.52,127583413.82,19132,0.9848222291970559,0.9766525881431366,6828.003595546728
4212239,39154515.53,36506277.89,36021873.88,4437,0.9323644385799913,0.9199928384352046,8824.547110660356
4212304,65922494.42,63673625.84,60850865.7,9326,0.9658861728491008,0.9230667958695851,7068.678363714347
4212403,42393681.14,41142161.78,41044334.1,4233,0.9704786344015042,0.9681710338966804,10015.043973541224
4212502,236412386.4,217999084.47,214716505.13,33400,0.922113632832903,0.908228660941261,7078.215161676647
4212650,72394984.3,61843638.08,61430261.57,10224,0.8542530767563133,0.8485430608761111,7080.886570813771
4212809,403092400.73,313354062.32,309377560.1,28177,0.777375266198311,0.7675102768985907,14305.724553004224
4212908,154983495.11,149607935.51,148388114.48,21495,0.9653152769836252,0.9574446257950311,7210.2114496394515
4213203,279570553.56,266978184.87,265750674.27,34699,0.954958172348085,0.9505674717382779,8057.020477823568
4213500,368400584.75,317347746.12,315184188.54,27726,0.8614203105441732,0.85554747084315,13287.188370121907
4213708,119090332.4,116413258.42,113367917.64,17143,0.9775206439847001,0.9519489563537401,6946.878166015284
4213906,31898681.81,29943733.46,29766444.49,1692,0.9387138201620878,0.933155942533915,18852.64882387707
4214151,39892718.44,34832226.71,34393205.95,2964,0.873147483353105,0.8621424484202186,13459.081794871794
4214201,78596368.65,69172425.42,68829712.19,11027,0.8800969638690807,0.8757365432047858,7127.629332547384
4214300,46585837.06,43508261.19,43403799.98,3252,0.9339375212677566,0.9316951828964302,14325.288148831489
4214706,101545789.9,95506824.8,95506824.8,10879,0.9405296358820288,0.9405296358820288,9334.110662744739
4214805,543377026.85,539598337.94,533412538.52,70952,0.993045917064427,0.9816619256287573,7658.375054262036
4214904,45408613.03,44771696.46,44562639.64,4885,0.985973661657994,0.9813697593132586,9295.51955578301
4215000,338563669.98,311385390.23,309293890.05,38531,0.9197247603335422,0.9135471920784382,8786.786483091537
4215109,67895185.27,64382942.96,64334963.9,12715,0.9482696409762666,0.9475629773180233,5339.770764451435
4215356,41233651.98,39693672.52,39693672.52,3626,0.9626523631535973,0.9626523631535973,11371.663535576392
4215455,89510128.88,87775285.84,87773734.69,12995,0.9806184723258998,0.980601143002175,6888.043776837245
4215554,33312638.31,30171781.15,30156721.41,2427,0.9057157487566165,0.905263675886859,13725.850148331272
4215604,34475104.6,34469604.59,33021541.03,2002,0.9998404642984028,0.9578372977583366,17220.33196803197
4215687,35046928.44,32098209.99,32080428.3,2580,0.9158637124206711,0.9153563444203501,13584.080790697673
4215695,28970625.33,27584945.51,27584945.49,1642,0.9521694887764441,0.9521694880860896,17643.498982947625
4215703,203902855.2,202175851.95,191938584.54,28260,0.9915302645060754,0.9413236727447257,7215.246114649681
4215752,38785379.26,30246608.34,30230436.37,2651,0.7798456252610072,0.7794286647901146,14630.471241041116
4215802,656482953.54,626496093.16,621307259.85,82760,0.9543219512124425,0.946417963329711,7932.370149105848
4216008,91983840.49,79327254.88,79196959.66,10279,0.8624042490226753,0.8609877478274011,8948.7149032007
4216107,59741259.14,58422963.17,58422963.17,8984,0.9779332409631566,0.9779332409631566,6649.739441228851
4216206,555235454.3,531527189.19,522650516.99,52428,0.9573005201191815,0.9413132986057589,10590.437443732355
4216255,57206901.6,55805147.51,55666841.3,6287,0.9754967661104722,0.9730791170833135,9099.236774296167
4216503,202831996.46,179589594.9,178884373.46,26026,0.8854105764098044,0.8819337016942361,7793.4371958810425
4216602,1438009221.47,1403029348.02,1356355410.74,287409,0.9756747919778692,0.9432174637610948,5003.354875699787
4216701,107920560.95,103290364.53,103083168.94,15100,0.9570962532140174,0.955176363360072,7147.057016556291
4216909,213017734.02,209898439.48,209736467.27,24774,0.9853566438759171,0.9845962742722072,8598.439251634778
4217006,115266722.46,106275356.45,103318197.45,13431,0.9219951273176854,0.8963402033562082,8582.140008934553
4217105,38347052.55,32897069.82,32756068.28,3654,0.857877402105576,0.8542004170278793,10494.54092775041
4217204,254837031.56,236593488.05,233733188.86,43946,0.9284109401278101,0.91718690737052,5798.8675092158555
4217253,54656717.17,47942212.7,47458509.81,5693,0.8771513398963255,0.8683015056024814,9600.688067802565
4217303,79276525.84,75096776.57,74775503.5,10272,0.9472763314775449,0.9432237690500691,7717.730319314642
4217808,136605664.29,125432290.64,124921001.94,18282,0.9182070984532527,0.914464290988735,7472.140044305874
4217956,33104651.57,28626993.3,28597226.45,2325,0.8647423229774233,0.8638431487348833,14238.559815053764
4218103,52213563.19,50388100.79,49994666.11,5377,0.9650385400177092,0.9575034350380255,9710.538067695741
4218202,315328333.05,306052014.75,304701063.49,46144,0.9705820336210349,0.9662977650717011,6833.571711381762
4218301,190421367.25,173473952.42,171242621.81,19782,0.9110004561213442,0.8992825977621479,9625.991671721767
4218400,66159353.52,53834988.38,53526816.36,7354,0.8137169654132981,0.8090589389423042,8996.37660048953
4218509,76369317.14,71076764.58,70609233.68,8803,0.9306979195545547,0.9245759465225986,8675.37397932523
4218707,546488059.82,506241686.19,499010780.41,114389,0.9263545233847263,0.9131229336911078,4777.452900366295
4218756,53488945.16,47372643.47,47343402.69,5018,0.8856529761111483,0.8851063065159164,10659.41513750498
4218905,85539569.96,78429030.14,75688617.37,11156,0.9168742627146124,0.8848374782032866,7667.584256005736
4219002,138481724.57,132028968.0,131425807.94,20915,0.9534035513347594,0.9490480303310105,6621.167801577814
4219101,46411410.21,44685933.86,44685878.08,3585,0.9628221520916376,0.962820950232014,12946.000058577407
4219200,59078255.42,55107477.87,55090603.46,6160,0.9327878333276619,0.9325022052250709,9590.625879870131
4219309,398741209.42,367957636.28,366676894.93,55921,0.9227981146348602,0.9195861532931596,7130.437750040235
4219507,321426952.39,289474623.43,288715438.04,50998,0.9005922536289647,0.8982303316297203,6302.736428683477
4219606,51761481.4,47892289.32,47747148.96,3654,0.9252495876209602,0.922445565091574,14165.703721948548
4219705,210783795.55,203037491.69,201624986.44,31625,0.9632500029720619,0.956548798800677,6665.100254545455
4219853,52155977.26,45012878.84,44086182.14,3925,0.8630435322035802,0.8452757374332823,13288.147072611464
4220000,123771377.0,117822382.36,113692742.36,15880,0.9519356188466741,0.9185705541597069,7794.167317380353
4305108,3571734146.76,3446693049.38,3364463468.66,503068,0.9649914881001355,0.9419691753127762,7099.903286951268
4307005,618822632.37,587261911.36,574653927.29,105428,0.9489987609387732,0.9286246126602701,5869.623177618849
4309100,540328011.13,523197631.03,517168157.84,44643,0.9682963315853738,0.9571374187291062,12103.3087187241
4310579,30159232.3,26059248.49,25670294.9,1937,0.8640554318751674,0.8511587644092651,15570.073464119772
4310603,232184148.06,221264274.89,216389283.62,35408,0.9529689116968565,0.9319726838719482,6557.392342408495
4310801,174393455.96,154409920.36,151038321.34,22911,0.8854112071465369,0.8660779185122813,7611.77844528829
4312401,552366541.03,501723140.64,492780213.31,66878,0.9083155900508292,0.8921253854209035,8259.316083465414
4313409,1725695967.64,1663181462.83,1560826015.91,241306,0.9637743229501239,0.9044617621981986,7151.4838737536575
4314100,1212089202.22,1124305865.24,1101549401.55,217240,0.9275768344283403,0.9088022560818617,5579.493657797828
4314902,12061040035.33,11378301799.26,11349538960.77,1404269,0.9433930876549553,0.9410083149980579,8588.838773290587
4316451,85514517.16,83267475.6,82249412.31,10200,0.97372327372444,0.9618181221336852,8383.776192156862
4316907,1442412114.09,1434247582.71,1366195945.61,296081,0.9943396680461528,0.9471606153778847,4871.680770093319
4318903,201249361.13,194083822.97,191386253.08,34690,0.9643947284117275,0.950990611872657,5801.365267512251
4320008,641767463.05,621993151.86,600048100.01,130554,0.9691877318055008,0.9349930224855454,4915.724244756959
4320909,178086346.71,173800350.05,168584012.97,24539,0.975933041812692,0.9466419862300065,7257.278076123722
5000203,206045963.03,186862216.67,185390701.82,17072,0.9068957912210739,0.8997541087131484,12069.234010660732
5000252,90942230.16,85265464.26,84664522.87,4670,0.9375783297813071,0.9309703832976687,19473.71095503212
5000609,257973905.14,247439868.85,243477549.08,38251,0.9591662719363678,0.9438068898785211,6744.239500666649
5001904,180045994.57,170306510.33,169146139.88,23837,0.9459055767207675,0.9394607210450202,7553.215361412929
5002100,165059599.11,163868246.87,161727362.08,23594,0.9927822904791738,0.9798119161323098,6995.8294104433335
5002704,6393130012.43,6229584684.5,5924478187.12,942140,0.974418582507782,0.9266944635258766,6785.753722833125
5002951,336900569.84,324944066.56,324792384.57,30497,0.9645102907196674,0.9640600629564077,11047.006913466897
5003306,277241509.68,273237956.19,265340427.59,32302,0.9855593287793699,0.9570732315527477,8582.797030524425
5003702,1804994222.72,1774072492.51,1756428493.51,261019,0.9828687926970741,0.9730936927117612,6915.1832729418165
5004700,227281120.3,225708717.82,225702847.53,29890,0.993081684576684,0.9930558562545064,7603.91837738374
5005707,388680841.33,376763640.41,366687037.79,50868,0.9693393662542735,0.9434142329610564,7640.969594440512
5006200,378609366.04,360399683.51,359946111.08,52221,0.9519037716354958,0.9507057758364376,7250.136267784991
5006606,653982098.42,638830236.75,631979796.8,90756,0.9768313816133403,0.9663564160652763,7205.93788201331
5007695,339472825.21,328283821.2,326999599.1,31846,0.9670400598248817,0.9632570704229891,10659.82620140677
5102504,528618181.95,493130747.16,487490138.0,92639,0.9328675478790918,0.9221970689727617,5706.216409395611
5107958,773678236.38,661358684.42,652920796.32,100784,0.8548239478913904,0.8439177498064083,7676.597836759803
5200258,691558004.38,688790235.94,683242545.32,208892,0.995997778317263,0.9879757605185194,3310.600714148938
5200308,182484890.79,178346044.62,178346044.62,28690,0.9773195131274572,0.9773195131274572,6360.574792262112
5200506,26982497.39,26982497.39,26982497.39,1891,1.0,1.0,14268.903960867267
5200605,77604098.63,77366564.87,76447502.21,10414,0.9969391596037666,0.9850961941389924,7451.901155175725
5200803,60590639.85,60209734.17,59110767.49,8412,0.9937134567163677,0.9755758915293911,7202.881579885878
5201108,2047598263.77,2047040648.97,2038673842.97,393417,0.9997276737288431,0.9956415176951906,5204.651206658584
5201405,2494323116.89,2406055153.16,2351823439.56,500760,0.9646124581325072,0.9428704018476672,4981.074999780333
5201603,36134808.43,36134808.43,36132334.23,3859,1.0,0.9999315286255136,9363.775182689817
5201702,86708531.83,85231837.25,84864897.86,18096,0.9829694431581981,0.9787375713659342,4791.585534372237
5202809,31364362.78,31364362.78,30752971.68,2470,1.0,0.980506822208106,12698.122582995951
5203302,197711402.32,190104283.94,188278085.62,33912,0.9615241291562552,0.9522874422551919,5830.13099551781
5203500,166471919.92,163334465.68,161424179.37,22320,0.9811532525034389,0.9696781261823272,7458.41935125448
5203575,41839639.08,41071317.51,40515368.51,3171,0.9816365153501702,0.968348900728615,13194.462024597919
5203807,50110175.63,50110175.63,49835139.11,6008,1.0,0.9945113638788498,8340.575171438082
5203906,75354760.71,75118945.13,74758293.81,10892,0.9968705948001411,0.9920845492125511,6918.358493389644
5203939,42809431.73,42809351.73,42700384.62,2720,0.9999981312529327,0.9974527316623177,15738.761665441176
5204003,59311709.38,56918917.09,56385153.05,7342,0.9596573372271269,0.9506580342972404,8078.413154453828
5204508,619492442.1,618171380.34,581170603.17,93483,0.9978675094799837,0.9381399411426329,6626.792487404127
5204805,81775225.29,78236012.66,77682368.68,7424,0.956720233818386,0.9499499194837375,11014.98185479526
5205000,63559769.82,61247150.85,60482376.44,9484,0.963615051210077,0.9515826852627831,6701.7893104175455
5205307,73500944.35,70715068.01,70680062.83,10991,0.9620974075280709,0.9616211526947546,6687.37552088072
5205406,197600024.68,184350043.53,183223202.74,21633,0.9329454478993235,0.9272428130346527,9134.19427171451
5205455,77293118.36,77293118.36,74208155.24,7722,1.0,0.960087480160504,10009.468837088836
5205513,123324621.99,120532568.76,120527496.03,24018,0.9773601314567468,0.9773189983081659,5134.674910067449
5205521,43844045.39,43836605.29,41343756.66,3967,0.999830305348564,0.9429731287850032,11052.191930930174
5205901,97306791.01,96322027.94,94668788.75,8739,0.9898798114727799,0.9728898442480864,11134.774117175879
5206305,47664627.2,46984337.59,46569292.51,3682,0.9857275793400101,0.9770199673354415,12945.30885388376
5206404,155702265.53,151524862.37,150967161.38,20227,0.9731705691899832,0.9695887267029671,7697.743883423147
5206701,36820102.57,36820102.57,35734116.15,3790,1.0,0.9705056112232334,9715.066641160949
5206800,30779643.26,30779534.28,30524292.41,2724,0.9999964593481776,0.9917039048229697,11299.428509544789
5207352,59232504.3,58993638.61,58959372.19,3900,0.9959673207671552,0.9953888137395535,15187.821615384615
5207501,39225721.03,39216520.55,38798996.99,3186,0.9997654477786918,0.9891213206846182,12311.90239485248
5207808,64460655.48,64434257.12,64189427.55,9904,0.9995904732925313,0.995792349178265,6508.547605008077
5207907,78296742.85,77938044.37,77480546.18,11627,0.9954187304995921,0.9895755986738344,6734.045140620968
5208509,48267858.85,48267858.85,48267858.85,5023,1.0,1.0,9609.368674099143
5208608,363874676.75,361107279.15,351575674.0,73201,0.9923946408562491,0.9661998937110702,4970.89762093414
5208707,9443789728.21,9305863716.05,9251388580.97,1414483,0.9853950568437589,0.9796267014856049,6676.495743116036
5208806,311126061.06,295135454.88,288080110.93,69511,0.9486040927413141,0.9259272911710356,4475.925552214758
5209101,382326024.63,374096376.41,371698980.44,36936,0.9784747893425139,0.9722042353766411,10351.040302956466
5209705,216834494.97,213341511.43,210012809.39,27530,0.983891015401017,0.96853966625124,7876.298400653832
5210000,263294805.03,253163401.2,252609225.53,53315,0.9615206846605058,0.9594159121415917,4938.475195160837
5210109,217585088.13,210611115.65,206879697.33,24617,0.9679482976524877,0.9507990603032325,8838.814158102125
5210307,28449018.36,27942165.57,27925415.38,2543,0.9821838214736911,0.9815950422832094,11187.187715296894
5210604,43767193.94,43767193.94,43732104.01,4906,1.0,0.9991982595446237,8921.156530778639
5211404,71071394.5,71071394.5,70800780.85,8693,1.0,0.9961923689284019,8175.703957206948
5211602,37938532.49,34613693.64,33994560.39,2664,0.9123624813143109,0.8960431033794054,14241.190874624626
5211909,740899118.98,728237465.04,720115076.57,104656,0.9829104211145082,0.9719475406603082,7079.375468009479
5212204,134970253.63,133933174.01,133547382.43,19582,0.9923162356733582,0.9894578904482126,6892.567338882647
5212501,948344014.02,922741410.1,915374299.17,196416,0.9730028306801123,0.9652344356450963,4828.242169782502
5212907,34793527.09,33113782.86,32680409.21,2764,0.951722507877542,0.9392669252952129,12588.10676193922
5213004,74355307.77,72061338.66,71969639.3,9684,0.9691485493262185,0.9679152902254203,7678.160653655514
5213103,678402600.84,651782645.6,638880337.18,71108,0.9607608296208784,0.9417421696039144,9540.453969173652
5213772,33126246.4,33117875.85,32522026.89,3647,0.9997473136588153,0.9817600973347829,9083.149547573348
5214101,37252678.74,36392467.43,35513896.07,3574,0.9769087394760594,0.953324627145994,10423.245310576385
5214408,59160682.43,59109702.17,58759659.51,9247,0.9991382746461669,0.9932214622359284,6397.824421974695
5214507,227312121.6,220235165.6,216460275.03,33898,0.9688667900761875,0.9522601500807953,6705.767939111452
5214606,179803597.21,175727500.44,174675713.43,35609,0.9773302824123181,0.9714806385435607,5049.386312729928
5214804,30200877.01,29479180.55,29151180.55,2103,0.9761034601822643,0.9652428484228313,14360.854498335711
5214861,40723488.12,39660137.08,39528328.25,8307,0.9738885078589874,0.9706518295663128,4902.309873600578
5214903,37233859.17,37076065.88,37074079.53,3076,0.9957621021962951,0.9957087542478342,12104.635620936282
5215405,40224663.98,40112569.85,39348280.86,4060,0.9972132985360492,0.9782127920214388,9907.552704433498
5215702,182058304.95,178518063.63,178250830.57,32004,0.9805543541615842,0.9790865108787777,5688.610953318334
5216403,131473972.24,130089468.69,128720799.94,10383,0.9894693715690537,0.979059183706915,12662.426296831358
5216809,58665069.65,58292043.56,58289843.56,8854,0.9936414276463746,0.9936039266255265,6625.826705443867
5217302,119292623.48,110639341.23,109882113.86,26598,0.9274617155900611,0.9211140693743086,4485.022312955862
5217708,103484883.68,103032641.56,100610104.03,18843,0.9956298726546532,0.9722202939427413,5491.953705885475
5218805,2409832671.89,2291315121.4,2238259790.56,214607,0.9508191784963028,0.9288029897962012,11229.04971361605
5218904,127216150.89,125175917.94,122390763.42,19803,0.9839624691068972,0.9620693800571567,6424.084779578851
5219100,50937824.54,49935335.26,49687920.38,6182,0.9803193542509304,0.9754621605597137,8239.699860886445
5219258,47768292.31,47526154.87,46525781.23,4985,0.9949310007058947,0.9739887900547809,9582.405679037112
5219308,233783289.38,230372974.47,219604280.26,37193,0.9854124949689764,0.9393497749235921,6285.67981555669
5219902,48135932.26,43440144.41,40778220.25,6379,0.9024473479679107,0.8471472003438456,7545.999727229973
5220009,88554191.88,88088355.31,88050073.84,11275,0.9947395311265305,0.994307236853529,7854.030321951219
5220454,1200186494.14,1168740174.46,1167906836.04,153522,0.9737988055743511,0.9731044647997558,7817.684072250232
5221007,36685356.15,35799119.44,34833608.13,4038,0.9758422214472626,0.9495235098051517,9085.031240713224
5221197,43385208.31,42373469.73,42201864.15,7842,0.9766801032100425,0.9727247095013428,5532.416259882683
5221304,44220996.16,43759345.67,42363601.12,2906,0.9895603778727722,0.957997440101087,15217.1356366139
5221601,249809700.95,246183421.79,238549653.5,43728,0.985483833709381,0.9549254996616255,5712.808748399195
5222054,83467545.81,80437593.91,79017223.25,8776,0.9636990416982286,0.9466820005690545,9510.887170692798
5222203,47064041.0,47013974.53,45145656.39,3686,0.9989362054567308,0.9592388462775646,12768.323657080846
