orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,portfolio_hhi_norm,count_hhi_norm,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
01877528000106,1,11,4202107,Barra Velha,SC,4159587.99,11,11,0.6534896898603942,0.8053682259045084,0.8947478473703354,1.530246024560282,0.3806469563374141,0.0909090909090909,11.0,0.5625805989513033,0.4366750355366919,0.9342733775885612,True,4202107,338663895.79,313109110.99,309350941.75,45633.0,0.9245423408940937,0.9134452936838106,7421.469020007451,0.6188386588464336,-1.5265566588595904e-17,0.012282348492734794,19.64051871567868,10.728386417979852,8.912132297698827,1.0
01896727000161,1,19,4210803,Meleiro,SC,7681.620000000001,19,16,0.1504985251554789,0.3189431395981577,0.6327311166134227,6.644583386893043,0.830602636008142,0.0692520775623268,14.44,0.081246447593152,0.9938833376932584,0.8146889881413153,True,4210803,52087179.73,51086619.75,50866929.75,6940.0,0.9807906670089163,0.9765729304921997,7505.357309798271,0.0938650934991775,0.007202216066481926,0.00014747621276134702,17.76842940600184,8.84505705350085,8.923372352500987,1.1875
01906118000146,1,5,3205010,Sooretama,ES,560749.94,5,5,0.8294648351880152,0.909217110214938,0.988943378219532,1.2055966179365871,0.2584468177271765,0.2,4.999999999999999,0.6294648351880151,0.4095272879056662,0.8653000686356664,True,3205010,200832446.08,195469000.76,194171415.92,27255.0,0.9732939302155214,0.9668328983188968,7368.645976151165,0.786831043985019,0.0,0.0027921282190459884,19.117981516792295,10.21299226949838,8.904989247293914,1.0
01935036000120,1,37,4207304,Imbituba,SC,26978.34,37,28,0.1928339559100965,0.3787872048465546,0.708943915748708,5.18580866777541,0.6780244132863996,0.0445580715850986,22.442622950819665,0.1482758843249979,0.96193033384315,0.6747566155450005,True,4207304,350268532.1,310891783.27,306098043.67,54258.0,0.8875812548905816,0.8738953563279571,6455.6108242102555,0.1629389172401001,0.009171333495657808,7.702187758133469e-05,19.674210652845176,10.901505725968535,8.77270492687664,1.3214285714285714
01941360000150,1,132,4203303,Campo Alegre,SC,714558.1428,132,72,0.2492985544109163,0.4464157370735934,0.729931659243559,4.011254707685589,0.525204159827146,0.0260560146923783,38.37885462555065,0.2232425397185379,0.9850312218557832,0.9571018278327708,True,4203303,125014962.11,120247415.82,109472822.27,12318.0,0.9618641944169445,0.8756777622639715,10148.965912485794,0.23872529461388695,0.012338493772552642,0.005715780981249781,18.643943984983476,9.418816886246988,9.225127098736486,1.8333333333333333
02073207000111,1,200,4206108,Grão-Pará,SC,864439.406,200,87,0.656824578698333,0.8097733573242496,0.8444348845429659,1.5224765217857064,0.2738651352304276,0.0186,53.76344086021505,0.638224578698333,0.5208668262990127,0.9215653923816725,True,4206108,62826583.48,61113075.8,56463111.44,6149.0,0.9727263908828423,0.8987137022654474,10217.365991218083,0.6528341668227322,0.007188372093023254,0.013759134400093277,17.955888845692296,8.724044745953469,9.231844099738826,2.2988505747126435
02179215000147,1,8,4215703,Santo Amaro da Imperatriz,SC,73631.7,8,8,0.2732082276552107,0.4533264884553799,0.8659308422866782,3.660211877886788,0.7580104372077937,0.125,8.0,0.1482082276552107,0.4167029093240186,0.403468864821237,True,4215703,203902855.2,202175851.95,191938584.54,28260.0,0.9915302645060754,0.9413236727447257,7215.246114649681,0.16938083160595507,0.0,0.00036111166725830135,19.133154238389263,10.249202656238518,8.883951582150743,1.0
02246138000109,1,16,3304524,Rio das Ostras,RJ,1618716.57,16,7,0.3751977273992343,0.5632710610974966,0.9574545221341622,2.665261346148657,0.6542633544513298,0.1875,5.333333333333333,0.1876977273992343,0.4095272879056663,0.8835690486669582,True,3304524,1151672556.46,1080739105.26,1080502398.64,149562.0,0.9384083168413472,0.9382027839243109,7700.3019246867525,0.2710640152991067,0.052083333333333336,0.0014055354196991507,20.86448111963247,11.915466301561146,8.949014818071324,2.2857142857142856
02247113000111,1,33,4209003,Joaçaba,SC,269616.85,33,27,0.2706740404026447,0.3606946301761184,0.8565215786772971,3.6944806325439887,0.5249734874234646,0.0486685032139577,20.54716981132076,0.2220055371886869,0.9237570568247466,0.8907460853950394,True,4209003,321557994.74,289758955.14,289482883.81,29976.0,0.9011094728784101,0.900250929988742,10727.181569922604,0.24262304195659257,0.012078830260648384,0.0008384703674309273,19.58868847336777,10.308152340473523,9.280536132894246,1.2222222222222223
02307876000100,1,5,4215703,Santo Amaro da Imperatriz,SC,8297.08,5,5,0.3827766162699564,0.4824829940171722,0.9917440834606874,2.612489785151196,0.6924757056321551,0.2,4.999999999999999,0.1827766162699563,0.9973049042023356,0.9597731965001126,True,4215703,203902855.2,202175851.95,191938584.54,28260.0,0.9915302645060754,0.9413236727447257,7215.246114649681,0.22847077033744548,0.0,4.069133799946907e-05,19.133154238389263,10.249202656238518,8.883951582150743,1.0
02316487000141,1,9,5213103,Mineiros,GO,15666842.0,9,9,0.6295827088001638,0.7588000185359628,0.99787564079602,1.588353660324891,0.2749534364165195,0.1111111111111111,9.0,0.5184715976890526,0.5449192325516842,0.991936524142318,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.5832805474001842,0.0,0.023093723373998377,20.335251476219995,11.171955127042576,9.16329634917742,1.0
02362976000130,1,18,4208203,Itajaí,SC,226400.0,18,18,0.1021504201575747,0.2332155477031802,0.5159010600706713,9.789484942474294,0.8934809270632919,0.0555555555555555,18.0,0.0465948646020191,0.4577575720255502,0.4535176949464028,True,4208203,2879626419.94,2710544158.75,2700099900.64,291169.0,0.9412832650724454,0.9376563160912585,9889.879829033998,0.04933573899037321,-5.877651306839064e-17,7.862130949774981e-05,21.780926407381898,12.581659133593865,9.199267273788033,1.0
02406542000194,1,31,4215802,São Bento do Sul,SC,590906.0015,31,28,0.4401299863323649,0.6261634516501015,0.9496734507273404,2.2720560540150254,0.3648150322213668,0.0385015608740894,25.972972972972983,0.4016284254582754,0.6195862799439951,0.8731107807584741,True,4215802,656482953.54,626496093.16,621307259.85,82760.0,0.9543219512124425,0.946417963329711,7932.370149105848,0.41939405990023026,0.0028905075731297525,0.0009001086750442114,20.302407285703598,11.323700131859479,8.97870715384412,1.1071428571428572
02482295000105,1,120,4208450,Itapoá,SC,8313386.920000001,120,56,0.7657203353701113,0.873560987824202,0.9559161105423444,1.3059598312961735,0.1682898453437084,0.0281944444444444,35.4679802955665,0.7375258909256669,0.8438527234647272,0.969830694099644,True,4208450,370841171.31,325561526.18,325238305.47,30731.0,0.8779001668826327,0.8770285788956296,12067.331727246103,0.7614607051041133,0.010525252525252483,0.022417648209428532,19.73128441923005,10.333027196085467,9.398257223144581,2.142857142857143
02762633000162,1,25,2914802,Itabuna,BA,5278576.3,25,19,0.1349596061833101,0.2811371524552937,0.625999840146291,7.409624466758898,0.8015163937866236,0.0656,15.243902439024389,0.0693596061833101,0.6108598554586421,0.8963263451798398,True,2914802,1163036849.65,1120197750.52,1054923424.47,185500.0,0.9631661721269692,0.9070421326611144,6269.740429380055,0.08690180652682733,0.013688888888888896,0.0045386148354529905,20.87430039497668,12.130810161029627,8.743490233947053,1.3157894736842106
02920909000193,1,14,3133709,Itatiaiuçu,MG,261582.46,14,14,0.4484629540612366,0.655674696231544,0.856290784940244,2.2298385874331377,0.5157962774872881,0.0714285714285714,14.0,0.3770343826326652,0.4162956550848307,0.6478932205832026,True,3133709,446570898.46,397629499.8,385796866.3,16257.0,0.8904062068782932,0.8639095553033589,27469.45306391093,0.4060370274505625,-2.9890619893754213e-17,0.0005857579634097682,19.91710873281994,9.696278864234223,10.220829868585717,1.0
03061303000102,1,27,3500105,Adamantina,SP,1465211.1,27,24,0.1084719777881679,0.2097933669762671,0.580555368438036,9.218970838282983,0.7954497207763664,0.0534979423868312,18.692307692307693,0.0549740354013367,0.4146562470204035,0.7348075239292894,True,3500105,319695009.96,310704404.53,306270685.0,34357.0,0.9718775547008853,0.9580089630999257,9305.090955554908,0.06970988986591432,0.0123456790123456,0.0045831528624213635,19.58287800540028,10.444561061459837,9.138316943940442,1.125
03130778000103,1,7,5214408,Nazário,GO,219634.8,7,7,0.2837917295305102,0.4370892044430118,0.9242615468951186,3.523710862379064,0.7570678995220574,0.1428571428571428,7.0,0.1409345866733673,0.6354255560459481,0.6637170914422503,True,5214408,59160682.43,59109702.17,58759659.51,9247.0,0.9991382746461669,0.9932214622359284,6397.824421974695,0.16442368445226188,-6.476300976980079e-17,0.0037125129558786933,17.895767731068265,9.132054453577638,8.763713277490627,1.0
03133862000180,1,14,3126703,Francisco Sá,MG,27087.74,14,13,0.1644277826500228,0.2764627096981881,0.7045866506397358,6.081697289128171,0.8122645569062182,0.0816326530612245,12.249999999999998,0.0827951295887983,0.4274519544553845,0.199192999763554,True,3126703,131280375.7,130101931.42,126374811.78,21504.0,0.9910234543912873,0.9626329229038,6104.928185453869,0.0947967645375247,0.005102040816326534,0.00020633502803115456,18.692845866564074,9.975994243322877,8.716851623241197,1.0769230769230769
03264792000108,1,155,4216206,São Francisco do Sul,SC,2802395.7078,155,70,0.2449743954701127,0.4710255572851474,0.6864102719847879,4.08205926207501,0.5337527631078782,0.0303433922996878,32.95610425240055,0.2146310031704249,0.5971991799719367,0.9218070768312822,True,4216206,555235454.3,531527189.19,522650516.99,52428.0,0.9573005201191815,0.9413132986057589,10590.437443732355,0.23403199540446215,0.01629039798519052,0.005047220392892696,20.134902823727504,10.867196078739436,9.267706744988068,2.2142857142857144
03331692000149,1,10,2914703,Itaberaba,BA,429612.62,10,9,0.1299676088705962,0.1426168532944865,0.5604863283578588,7.694224804856278,0.9483924342398008,0.12,8.333333333333332,0.0099676088705961,0.4204121921309798,0.6322562882222266,True,2914703,359471221.44,357203666.47,353332695.28,67605.0,0.993691970776085,0.9829234559155812,5317.22833281562,0.02121355997942072,0.010000000000000002,0.0011951238218153367,19.700144680293814,11.121437223792858,8.578707456500954,1.1111111111111112
03347877000141,1,29,4218509,Treze Tílias,SC,46157.27999999999,29,18,0.4150516510565125,0.6203985590138761,0.884456579763799,2.409338687015227,0.4898734788768111,0.0868014268727705,11.52054794520548,0.328250224183742,0.9892725407183652,0.8242722980340312,True,4218509,76369317.14,71076764.58,70609233.68,8803.0,0.9306979195545547,0.9245759465225986,8675.37397932523,0.3806429246480721,0.03308386374763935,0.0006043956097628136,18.15109156535543,9.082847851460906,9.068243713894523,1.6111111111111112
03347885000198,1,268,4218509,Treze Tílias,SC,233068.9952,268,89,0.0426394807669748,0.1040921808547789,0.3182922118677413,23.4524431820596,0.8017970548615867,0.0327188683448429,30.563404255319146,0.0099206124221318,0.9953519747072308,0.9129004255331822,True,4218509,76369317.14,71076764.58,70609233.68,8803.0,0.9306979195545547,0.9245759465225986,8675.37397932523,0.0317603839575086,0.021727037303307026,0.0030518669529640895,18.15109156535543,9.082847851460906,9.068243713894523,3.0112359550561796
03387174000147,1,8,5211909,Jataí,GO,57459.880000000005,8,8,0.1864292519329632,0.3198753634709992,0.7635504981910857,5.363965094702963,0.8940702295020412,0.125,8.0,0.0614292519329632,0.4852539746311926,0.3186216759624378,True,5211909,740899118.98,728237465.04,720115076.57,104656.0,0.9829104211145082,0.9719475406603082,7079.375468009479,0.07020485935195794,0.0,7.755425607619205e-05,20.42337503226484,11.558434060200995,8.864940972063845,1.0
04073373000143,1,5,3540705,Porto Ferreira,SP,9021.93,5,5,0.2601198601651932,0.33471884618923,0.911327177222612,3.844381583801154,0.9075633403495692,0.2,4.999999999999999,0.0601198601651931,0.6474947619080919,0.3979742942545922,True,3540705,339941840.1,329780110.98,313462869.99,52551.0,0.9701074480357853,0.9221073519452305,6468.798692698522,0.07514982520649145,0.0,2.6539628065042056e-05,19.64428510241289,10.869539405619758,8.774745696793133,1.0
04200511000108,1,9,4201307,Araquari,SC,36304.600000000006,9,7,0.9438989062413548,0.9714471444389968,0.9924031665408792,1.0594354897412075,0.0903137752003585,0.1851851851851851,5.4,0.7587137210561696,0.926656217567175,0.8563969846149261,True,4201307,430284267.98,385666640.15,379779770.01,45462.0,0.8963066252934121,0.8826252742004792,9464.701684483745,0.9345487239482472,0.04938271604938261,8.43735239738941e-05,19.879956636554837,10.724632091159428,9.155324545395407,1.2857142857142858
04244520000109,1,6,5220009,São João d'Aliança,GO,27423.9,6,6,0.2896097196707135,0.3992867535252097,0.9450515790970648,3.45292278566134,0.7879327679638342,0.1666666666666666,5.999999999999999,0.1229430530040468,0.4917906036785573,0.3145826215151324,True,5220009,88554191.88,88088355.31,88050073.84,11275.0,0.9947395311265305,0.994307236853529,7854.030321951219,0.14753166360485617,-6.661338147750939e-17,0.00030968494452710037,18.29912526020309,9.330343164370879,8.96878209583221,1.0
04244525000123,1,88,5220009,São João d'Aliança,GO,476692.74,88,60,0.0729070405419551,0.2049785780249139,0.4588108474234367,13.7160964505827,0.8050298284038507,0.0222107438016528,45.0232558139535,0.0506962967403022,0.7125172397826509,0.6075152462627746,True,5220009,88554191.88,88088355.31,88050073.84,11275.0,0.9947395311265305,0.994307236853529,7854.030321951219,0.05719360055114078,0.005638044544053697,0.0053830623924157935,18.29912526020309,9.330343164370879,8.96878209583221,1.4666666666666666
04326257000199,1,18,4102901,Bituruna,PR,192963.72,18,18,0.2557344192973322,0.4670385707738221,0.7597588810995144,3.910306648387989,0.6578702714066365,0.0555555555555555,18.0,0.2001788637417767,0.4499073998177795,0.5276151876333941,True,4102901,148927752.01,123657092.54,123563720.75,15443.0,0.8303159812128021,0.8296890208998999,9643.706016318072,0.2119540910207047,-5.877651306839064e-17,0.001295686783663015,18.818971860475653,9.644911105223,9.174060755252652,1.0
04402872000137,1,17,4212809,Balneário Piçarras,SC,17.0,17,17,0.0588235294117647,0.0588235294117647,0.2352941176470588,17.0,1.0,0.0588235294117647,17.0,0.0,0.4898165255875907,0.1066471877282688,True,4212809,403092400.73,313354062.32,309377560.1,28177.0,0.777375266198311,0.7675102768985907,14305.724553004224,-7.37257477290143e-18,-7.37257477290143e-18,4.217395309168075e-08,19.814676375838246,10.246261321304372,9.568415054533872,1.0
04413256000181,1,6,5209101,Goiatuba,GO,114958.56,6,5,0.2696890169483637,0.429546090347687,0.901025204212718,3.707974508251725,0.9073812975679014,0.2222222222222222,4.499999999999999,0.0474667947261414,0.4095272879056663,0.489858522493474,True,5209101,382326024.63,374096376.41,371698980.44,36936.0,0.9784747893425139,0.9722042353766411,10351.040302956466,0.08711127118545464,0.02777777777777775,0.0003006820163792207,19.761784270192255,10.516941964186826,9.24484230600543,1.2
04515660000166,1,5,4202404,Blumenau,SC,27175.870000000003,5,5,0.5433083862549271,0.7166265514222727,0.994739082870208,1.84057530731872,0.5615156292045836,0.2,4.999999999999999,0.343308386254927,0.9832028948687128,0.6725500858041571,True,4202404,3179802609.33,3015470080.48,2933296726.38,363340.0,0.9483198962200281,0.9224776147340983,8751.589721280343,0.42913548281865876,0.0,8.546401566016104e-06,21.880084959274182,12.803094313992736,9.076990645281445,1.0
04539825000130,1,5,3300506,Bom Jardim,RJ,5228.43,5,5,0.5481536722977535,0.7206752313792094,0.9808737995918468,1.824305939260052,0.5673565098186405,0.2,4.999999999999999,0.3481536722977534,0.7910637510450456,0.267057619655017,True,3300506,191437761.15,184614062.96,184370376.19,28166.0,0.9643555265742304,0.9630825970929403,6796.767774976923,0.4351920903721918,0.0,2.73113829193985e-05,19.07007330670913,10.245870855757996,8.824202450951134,1.0
04621712000189,1,14,5210000,Inhumas,GO,249306.99,14,12,0.4350618499856349,0.6016678473395392,0.929643288381124,2.298523761697373,0.4798431101407457,0.0918367346938775,10.888888888888888,0.3432251152917573,0.4582873853872471,0.7252127896241589,True,5210000,263294805.03,253163401.2,252609225.53,53315.0,0.9615206846605058,0.9594159121415917,4938.475195160837,0.3837038363479654,0.00927643784786637,0.0009468739422017604,19.38878489404022,10.88397299645228,8.50481189758794,1.1666666666666667
04691691000178,1,76,3549805,São José do Rio Preto,SP,13466411.06,76,57,0.3046416772377051,0.4528868711066956,0.8959336467781938,3.282544952704296,0.3920034934024878,0.0315096952908587,31.736263736263744,0.2731319819468463,0.6439913343969623,0.9600209820139745,True,3549805,3294334131.71,3151439095.74,3103268054.43,475643.0,0.9566240004028288,0.9420016095389744,6926.064573030613,0.29222456433123556,0.014215225563909752,0.004087749002257385,21.915469900020796,13.072422851822854,8.843047048197944,1.3333333333333333
04704773000100,1,11,3523107,Itaquaquecetuba,SP,32270.0,11,9,0.1751232459236441,0.278896808180973,0.7551905794855904,5.71026418980386,0.8739668881286667,0.140495867768595,7.117647058823529,0.0346273781550491,0.8860077568023196,0.5610262964051522,True,3523107,1500508540.23,1485016012.42,1369809769.36,392218.0,0.9896751485282281,0.9128970163342313,3825.7003509017945,0.0720136516640996,0.033057851239669374,2.150604220823269e-05,21.12906991441797,12.879573086642797,8.249496827775172,1.2222222222222223
04729502000109,1,11,3541406,Presidente Prudente,SP,283691.66000000003,11,8,0.5374043315112007,0.7049907635635111,0.9626648876459744,1.860796315481796,0.4565450500313756,0.140495867768595,7.117647058823529,0.3969084637426057,0.8558333400842959,0.755904353969435,True,3541406,1148788755.97,1146120257.17,1145479343.23,226692.0,0.9976771196739763,0.9971192155887654,5067.6193071215575,0.4713192360128008,0.01770956316410856,0.00024694849990976797,20.861973968579765,12.331347546944853,8.530626421634912,1.375
04739716000166,1,5,5206404,Crixás,GO,102820.0,5,5,0.2659649129710421,0.3647150359852169,0.9377553005251896,3.7598944493436943,0.8949737906921459,0.2,4.999999999999999,0.0659649129710421,0.4945389337189229,0.5242441253286761,True,5206404,155702265.53,151524862.37,150967161.38,20227.0,0.9731705691899832,0.9695887267029671,7697.743883423147,0.08245614121380258,0.0,0.0006603629025564122,18.863456187308515,9.914773624553096,8.948682562755419,1.0
04776218000193,1,6,5211909,Jataí,GO,28810.91,6,6,0.3186123382782447,0.4992987031648774,0.9227500970986338,3.1386104047442704,0.7807843365054783,0.1666666666666666,5.999999999999999,0.151945671611578,0.9747908085727786,0.9334034236964356,True,5211909,740899118.98,728237465.04,720115076.57,104656.0,0.9829104211145082,0.9719475406603082,7079.375468009479,0.18233480593389365,-6.661338147750939e-17,3.888641417155974e-05,20.42337503226484,11.558434060200995,8.864940972063845,1.0
04794805000105,1,5,3541406,Presidente Prudente,SP,4635.43,5,5,0.4546794913012123,0.6342453666650127,0.9999978427028344,2.199351453346129,0.6385171375149642,0.2,4.999999999999999,0.2546794913012122,0.4095282694162205,0.1250843968227369,True,3541406,1148788755.97,1146120257.17,1145479343.23,226692.0,0.9976771196739763,0.9971192155887654,5067.6193071215575,0.3183493641265154,0.0,4.035058644081168e-06,20.861973968579765,12.331347546944853,8.530626421634912,1.0
04862101000122,1,7,5203302,Bela Vista de Goiás,GO,18754.0,7,7,0.2608611062337059,0.3999146848672283,0.8958088941025915,3.833457637429852,0.7995694295951626,0.1428571428571428,7.0,0.1180039633765631,0.9471491426015002,0.8291746082516483,True,5203302,197711402.32,190104283.94,188278085.62,33912.0,0.9615241291562552,0.9522874422551919,5830.13099551781,0.1376712906059902,-6.476300976980079e-17,9.485542958036513e-05,19.102318961338614,10.431524213032473,8.670794748306141,1.0
04870834000109,1,9,4316907,Santa Maria,RS,18581.18,9,9,0.2605654203861209,0.3229073718676639,0.9188490720180312,3.837807789376434,0.6993875645796651,0.1111111111111111,9.0,0.1494543092750098,0.7053862225127931,0.295213057301422,True,4316907,1442412114.09,1434247582.71,1366195945.61,296081.0,0.9943396680461528,0.9471606153778847,4871.680770093319,0.16813609793438603,0.0,1.2882018820066995e-05,21.089582628383006,12.598388344519885,8.491194283863122,1.0
04902949000138,1,9,5200308,Alexânia,GO,356312.0,9,9,0.337310840561859,0.5298726958396013,0.8801275286827275,2.964624553229001,0.6629130703855679,0.1111111111111111,9.0,0.2261997294507479,0.9302534435833948,0.8391846824592982,True,5200308,182484890.79,178346044.62,178346044.62,28690.0,0.9773195131274572,0.9773195131274572,6360.574792262112,0.2544746956320914,0.0,0.0019525561730479749,19.022177937367744,10.26430390897541,8.757874028392331,1.0
04927953000150,1,9,4215802,São Bento do Sul,SC,97268.64,9,8,0.7561101524475184,0.8646054884698706,0.9838504989891912,1.3225586202790869,0.2650176705928783,0.1358024691358024,7.363636363636364,0.620307683311716,0.9820789314398748,0.9692439267466598,True,4215802,656482953.54,626496093.16,621307259.85,82760.0,0.9543219512124425,0.946417963329711,7932.370149105848,0.7212687456543068,0.012345679012345607,0.00014816628440310806,20.302407285703598,11.323700131859479,8.97870715384412,1.125
05002371000126,1,5,4219309,Videira,SC,1874.6,5,4,0.4069156034271698,0.4929051530993278,1.0,2.4575120530588865,0.745739941916365,0.28,3.571428571428571,0.1269156034271698,0.9911570352024676,0.830071597924055,True,4219309,398741209.42,367957636.28,366676894.93,55921.0,0.9227981146348602,0.9195861532931596,7130.437750040235,0.20922080456955974,0.040000000000000036,4.7012948642222125e-06,19.803823166478633,10.931695259437355,8.872127907041278,1.25
05002963000148,1,13,5213103,Mineiros,GO,96314.73,13,12,0.1627909149283202,0.2595656967527189,0.7506120818695127,6.1428489448586125,0.8273691423318495,0.0887573964497041,11.266666666666666,0.074033518478616,0.7287298597997879,0.5758115658007202,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.08668099810362205,0.005917159763313564,0.0001419728195038504,20.335251476219995,11.171955127042576,9.16329634917742,1.0833333333333333
05009757000160,1,5,3533908,Olímpia,SP,12228.75,5,4,0.7848571856573758,0.8831646734130635,1.0,1.2741171493033172,0.3495877604929332,0.28,3.571428571428571,0.5048571856573758,0.4095272879056663,0.3003697164715589,True,3533908,458172813.44,434304379.84,430768911.94,56037.0,0.9479051726775454,0.9401887220364534,8176.2552142334525,0.7131429142098344,0.040000000000000036,2.6690256691979423e-05,19.942756992831843,10.933767465827414,9.00898952700443,1.25
05029092000156,1,379,4203907,Capinzal,SC,18278077.7908,379,139,0.0465441736464145,0.0547103481802301,0.2188413927209206,21.484966251560767,0.6673697354129468,0.0207670511901198,48.15320147502514,0.0257771224562947,0.4777736588132562,0.9451399626946212,True,4203907,169606579.69,162885563.4,162730035.53,23184.0,0.9603729035613807,0.9594559116010201,7315.673727139407,0.03963507345544649,0.01367116025671487,0.10776750421008388,18.948992075911537,10.051217664560463,8.897774411351074,2.726618705035971
05054133000164,1,8,2914802,Itabuna,BA,354527.92,8,8,0.1891991198503027,0.3340921640247685,0.7445027178677494,5.285436849765557,0.8902222563788885,0.125,8.0,0.0641991198503026,0.4528418642339898,0.6257354613274562,True,2914802,1163036849.65,1120197750.52,1054923424.47,185500.0,0.9631661721269692,0.9070421326611144,6269.740429380055,0.07337042268606021,0.0,0.00030482948163395706,20.87430039497668,12.130810161029627,8.743490233947053,1.0
05055033000152,1,5,1501402,Belém,PA,1614831.76,5,5,0.3226907899934149,0.433481689758195,0.9934866279816048,3.0989418694608752,0.7672497405011522,0.2,4.999999999999999,0.1226907899934149,0.4095272879056663,0.8991568555238553,True,1501402,5621703163.19,5491630719.07,5474789122.13,1367336.0,0.9768624489155363,0.9738666313757068,4111.427742113131,0.1533634874917686,0.0,0.00028724955998631454,22.449900508888838,14.128374879212613,8.321525629676223,1.0
05106805000138,1,119,5204805,Campo Alegre de Goiás,GO,4642898.09,119,51,0.0392216232978585,0.0861530863366419,0.2553254404944305,25.49614003494342,0.8799122792413253,0.0857990254925499,11.65514403292181,-0.0465774021946914,0.4981102730344932,0.7806312534825367,True,5204805,81775225.29,78236012.66,77682368.68,7424.0,0.956720233818386,0.9499499194837375,11014.98185479526,0.02000605576381567,0.0675150060024009,0.05677634116610331,18.2194848863834,8.912473274466036,9.307011611917362,2.3333333333333335
05211356000198,1,55,3550407,São Pedro,SP,1708390.65,55,49,0.1103319198881989,0.1931642508111362,0.6086429939194529,9.06356021913981,0.6907270893128052,0.024793388429752,40.333333333333336,0.0855385314584468,0.5492802458676282,0.7373039481491717,True,3550407,248966384.65,245280497.32,241500224.76,38991.0,0.9851952409752759,0.9700113736218002,6385.226966479444,0.09179716821920306,0.0044765840220385026,0.00686193299710592,19.33282844390985,10.571086129249698,8.76174231466015,1.1224489795918366
05298824000103,1,6,4209003,Joaçaba,SC,94464.23,6,5,0.9157411547585312,0.9566503638467174,0.9936695614837492,1.092011639756091,0.145643288307505,0.2222222222222222,4.499999999999999,0.6935189325363089,0.9854201304230864,0.951839958814608,True,4209003,321557994.74,289758955.14,289482883.81,29976.0,0.9011094728784101,0.900250929988742,10727.181569922604,0.8946764434481641,0.02777777777777775,0.0002937704288036138,19.58868847336777,10.308152340473523,9.280536132894246,1.2
05322181000196,1,6,5219258,Santa Fé de Goiás,GO,587629.0800000001,6,5,0.6464615383770933,0.7938681319175013,0.9929733225591896,1.5468824371368572,0.4556135983138167,0.2222222222222222,4.499999999999999,0.424239316154871,0.4674474333950065,0.856325519097092,True,5219258,47768292.31,47526154.87,46525781.23,4985.0,0.9949310007058947,0.9739887900547809,9582.405679037112,0.5580769229713666,0.02777777777777775,0.012301655587486502,17.681872636558857,8.514188682395938,9.167683954162918,1.2
05380490000112,1,10,3510005,Cândido Mota,SP,60801.44,10,7,0.4461576960067104,0.6439534984697731,0.9055591446518372,2.2413599696932263,0.6214566870358621,0.18,5.5555555555555545,0.2661576960067103,0.4899129312679298,0.4618041984018576,True,3510005,217924181.03,216289207.25,216204352.6,29530.0,0.9924975109587544,0.9921081340222485,7379.755537758212,0.3538506453411621,0.043333333333333335,0.00027900272339043423,19.19965776681883,10.293161974737968,8.906495792080863,1.4285714285714286
05419083000171,1,11,5206305,Cristianópolis,GO,178581.36000000002,11,11,0.1665271342240044,0.2687850512505896,0.7104257689604335,6.005027376828856,0.8281374816258441,0.0909090909090909,11.0,0.0756180433149134,0.587117924146828,0.607610124841199,True,5206305,47664627.2,46984337.59,46569292.51,3682.0,0.9857275793400101,0.9770199673354415,12945.30885388376,0.08317984764640483,-1.5265566588595904e-17,0.003746622400940545,17.679700112626737,8.211211361793023,9.468488750833716,1.0
05446297000137,1,41,5221304,Três Ranchos,GO,1526961.5399999998,41,22,0.2649410736895479,0.4732077272882721,0.8046502598880125,3.774424199593069,0.609857061300868,0.0755502676977989,13.236220472440944,0.1893908059917489,0.6914078837901951,0.8433160447524839,True,5221304,44220996.16,43759345.67,42363601.12,2906.0,0.9895603778727722,0.957997440101087,15217.1356366139,0.22993826767476444,0.031528851873884566,0.03453023840700381,17.604710260503023,7.974532844130228,9.630177416372792,1.8636363636363635
05469074000195,1,7,5201108,Anápolis,GO,87462.9,7,7,0.230710972061155,0.3841628850632668,0.8100577502003707,4.334427578654248,0.850833454490001,0.1428571428571428,7.0,0.0878538292040121,0.9248386079789004,0.8315875204353294,True,5201108,2047598263.77,2047040648.97,2038673842.97,393417.0,0.9997276737288431,0.9956415176951906,5204.651206658584,0.10249613407134751,-6.476300976980079e-17,4.2714873101603885e-05,21.439933364613175,12.882625397018183,8.557307967594992,1.0
