fornecedor_id_limpo,degree_global,strength_global,degree_elegivel,strength_elegivel,perda_media_soma,compradores_perda_25,compradores_perda_50,compradores_perda_75,maior_share_comprador,mediana_share_comprador,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75,pct_degree_global,pct_strength_global
60298361000198,1,6414.7,1.0,6414.7,0.05520312256888364,0.0,0.0,0.0,0.05520312256888364,0.05520312256888364,7.077323406267134e-05,0.0,0.0,0.0,0.4095272879056663,0.2576437441302306
55738820000177,1,6403.93,1.0,6403.93,0.0017902260317018501,0.0,0.0,0.0,0.0017902260317018501,0.0017902260317018501,2.295161579104936e-06,0.0,0.0,0.0,0.4095272879056663,0.2575393926745278
02191271000105,1,6400.0,1.0,6400.0,0.031159307852452304,0.0,0.0,0.0,0.031159307852452304,0.031159307852452304,3.9947830580067054e-05,0.0,0.0,0.0,0.4095272879056663,0.2573306897631222
09253952000191,1,6400.0,1.0,6400.0,0.0007696159231495017,0.0,0.0,0.0,0.0007696159231495017,0.0007696159231495017,9.866870809608995e-07,0.0,0.0,0.0,0.4095272879056663,0.2573306897631222
21681222000197,1,6400.0,1.0,6400.0,0.06224469947481035,0.0,0.0,0.0,0.06224469947481035,0.06224469947481035,7.980089676257738e-05,0.0,0.0,0.0,0.4095272879056663,0.2573306897631222
37630133000151,1,6390.0,1.0,6390.0,0.000214719160481658,0.0,0.0,0.0,0.000214719160481658,0.000214719160481658,2.752809749764846e-07,0.0,0.0,0.0,0.4095272879056663,0.25712198685171656
44746723000100,1,6380.0,1.0,6380.0,0.032196674648716866,0.0,0.0,0.0,0.032196674648716866,0.032196674648716866,4.127778801117547e-05,0.0,0.0,0.0,0.4095272879056663,0.2570176353960138
44350738000154,1,6371.94,1.0,6371.94,0.06808777550056526,0.0,0.0,0.0,0.06808777550056526,0.06808777550056526,8.729201987251957e-05,0.0,0.0,0.0,0.4095272879056663,0.256913283940311
44876008000191,1,6369.8,1.0,6369.8,0.005020261054205327,0.0,0.0,0.0,0.005020261054205327,0.005020261054205327,6.43623212077606e-06,0.0,0.0,0.0,0.4095272879056663,0.2568089324846082
00596529000110,1,6361.76,1.0,6361.76,0.002206190406401603,0.0,0.0,0.0,0.002206190406401603,0.002206190406401603,2.8284492389764143e-06,0.0,0.0,0.0,0.4095272879056663,0.25670458102890537
