fornecedor_id_limpo,degree_global,strength_global,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75
36257530000167,3,5201616.08,0.0005514824845187445,0.001282051282051282,0.0,0.0
10745687000148,3,5192250.0,0.0004903757680649835,0.001282051282051282,0.0,0.0
08111520000183,1,5100000.0,0.0003771329793427954,0.001282051282051282,0.0,0.0
02030078000184,1,5005000.0,0.0,0.0,0.0,0.0
40540896000116,1,4980800.0,0.0,0.0,0.0,0.0
47476380000107,1,4956200.0,0.00012998566766881858,0.0,0.0,0.0
21474357000181,3,4877444.0,0.0005891188455338069,0.001282051282051282,0.0,0.0
75222018000137,1,4842309.6,9.259689695327968e-05,0.0,0.0,0.0
10543409000108,1,4839360.0,0.0005836235766369075,0.001282051282051282,0.0,0.0
50831060000124,1,4820180.4,0.0,0.0,0.0,0.0
